7.290995000000e-06	3.938434580318e+01
7.460824000000e-06	3.937258106242e+01
7.634609000000e-06	3.937854103227e+01
7.812442000000e-06	3.938434580318e+01
7.994417000000e-06	3.937414951924e+01
8.180631000000e-06	3.937295507396e+01
8.371182000000e-06	3.938138779792e+01
8.566172000000e-06	3.937447471992e+01
8.765704000000e-06	3.937257046568e+01
8.969883000000e-06	3.937070974009e+01
9.178819000000e-06	3.936819496997e+01
9.392621000000e-06	3.937022735529e+01
9.611403000000e-06	3.938433580318e+01
9.835282000000e-06	3.938433580318e+01
1.006437000000e-05	3.938433580318e+01
1.029880000000e-05	3.938298184761e+01
1.053869000000e-05	3.938173238696e+01
1.078417000000e-05	3.938433580318e+01
1.103537000000e-05	3.937838018619e+01
1.129241000000e-05	3.937424338794e+01
1.155545000000e-05	3.937690558733e+01
1.182461000000e-05	3.938424605422e+01
1.210004000000e-05	3.937369776080e+01
1.238189000000e-05	3.937766210651e+01
1.267030000000e-05	3.937958286883e+01
1.296543000000e-05	3.938432349231e+01
1.326743000000e-05	3.938431580318e+01
1.357647000000e-05	3.938431580318e+01
1.389270000000e-05	3.938431349231e+01
1.421631000000e-05	3.937761213205e+01
1.454745000000e-05	3.938430580318e+01
1.488630000000e-05	3.938430580318e+01
1.523305000000e-05	3.937084554982e+01
1.558787000000e-05	3.938430349231e+01
1.595096000000e-05	3.938429580318e+01
1.632250000000e-05	3.938335842020e+01
1.670270000000e-05	3.938354093205e+01
1.709176000000e-05	3.937344407995e+01
1.748988000000e-05	3.938428580318e+01
1.789727000000e-05	3.937977741676e+01
1.831415000000e-05	3.938428580318e+01
1.874074000000e-05	3.937117358740e+01
1.917727000000e-05	3.936902335469e+01
1.962397000000e-05	3.937116639470e+01
2.008107000000e-05	3.937031226922e+01
2.054882000000e-05	3.937308135348e+01
2.102746000000e-05	3.938426580318e+01
2.151725000000e-05	3.938425580318e+01
2.201845000000e-05	3.938425580318e+01
2.253133000000e-05	3.938424580318e+01
2.305615000000e-05	3.938424580318e+01
2.359320000000e-05	3.937793282249e+01
2.414275000000e-05	3.938122889632e+01
2.470511000000e-05	3.937143924337e+01
2.528057000000e-05	3.937009408822e+01
2.586943000000e-05	3.937311915034e+01
2.647200000000e-05	3.937091955035e+01
2.708862000000e-05	3.938050036673e+01
2.771959000000e-05	3.938112452670e+01
2.836526000000e-05	3.938418580318e+01
2.902597000000e-05	3.936938667533e+01
2.970208000000e-05	3.937956868240e+01
3.039393000000e-05	3.938189310599e+01
3.110189000000e-05	3.938415580318e+01
3.182635000000e-05	3.938414580318e+01
3.256768000000e-05	3.937046532566e+01
3.332628000000e-05	3.938412580318e+01
3.410255000000e-05	3.937259846285e+01
3.489690000000e-05	3.937482523291e+01
3.570975000000e-05	3.938279032267e+01
3.654154000000e-05	3.938407580318e+01
3.739270000000e-05	3.937942873871e+01
3.826369000000e-05	3.937727562609e+01
3.915496000000e-05	3.937325106941e+01
4.006700000000e-05	3.937293025467e+01
4.100028000000e-05	3.938181765114e+01
4.195530000000e-05	3.938153189372e+01
4.293256000000e-05	3.937504542322e+01
4.393259000000e-05	3.937816895797e+01
4.495591000000e-05	3.937503973820e+01
4.600307000000e-05	3.937518562214e+01
4.707462000000e-05	3.938389811404e+01
4.817113000000e-05	3.938110936012e+01
4.929318000000e-05	3.937531856086e+01
5.044136000000e-05	3.937230823478e+01
5.161629000000e-05	3.938272322701e+01
5.281859000000e-05	3.936878574548e+01
5.404889000000e-05	3.938375580318e+01
5.530785000000e-05	3.937928880200e+01
5.659614000000e-05	3.936872334508e+01
5.791443000000e-05	3.937675437147e+01
5.926343000000e-05	3.937257940758e+01
6.064386000000e-05	3.938359811404e+01
6.205643000000e-05	3.938123631654e+01
6.350191000000e-05	3.937976021942e+01
6.498106000000e-05	3.938203148443e+01
6.649466000000e-05	3.938238229683e+01
6.804352000000e-05	3.938049755274e+01
6.962846000000e-05	3.938336042490e+01
7.125032000000e-05	3.937341511273e+01
7.290995000000e-05	3.938162266998e+01
7.460824000000e-05	3.938171620416e+01
7.634609000000e-05	3.937046292244e+01
7.812442000000e-05	3.938028385303e+01
7.994417000000e-05	3.936699002495e+01
8.180631000000e-05	3.937977175050e+01
8.371182000000e-05	3.937783693566e+01
8.566172000000e-05	3.938032357360e+01
8.765704000000e-05	3.938264864220e+01
8.969883000000e-05	3.937003788805e+01
9.178819000000e-05	3.937546212218e+01
9.392621000000e-05	3.937796412356e+01
9.611403000000e-05	3.938058571353e+01
9.835282000000e-05	3.936757671517e+01
1.006437000000e-04	3.937644552651e+01
1.029880000000e-04	3.936619448549e+01
1.053869000000e-04	3.937897316214e+01
1.078417000000e-04	3.937056490321e+01
1.103537000000e-04	3.937908943034e+01
1.129241000000e-04	3.937743898674e+01
1.155545000000e-04	3.937303460998e+01
1.182461000000e-04	3.937036449875e+01
1.210004000000e-04	3.937296768931e+01
1.238189000000e-04	3.936645679543e+01
1.267030000000e-04	3.937089901877e+01
1.296543000000e-04	3.937587021321e+01
1.326743000000e-04	3.937765154291e+01
1.357647000000e-04	3.937754779804e+01
1.389270000000e-04	3.937741153456e+01
1.421631000000e-04	3.936424062962e+01
1.454745000000e-04	3.936901620500e+01
1.488630000000e-04	3.937373418518e+01
1.523305000000e-04	3.936776952930e+01
1.558787000000e-04	3.936489313618e+01
1.595096000000e-04	3.936979094945e+01
1.632250000000e-04	3.936808835897e+01
1.670270000000e-04	3.937236588664e+01
1.709176000000e-04	3.937260006898e+01
1.748988000000e-04	3.937329803155e+01
1.789727000000e-04	3.937333974389e+01
1.831415000000e-04	3.936328199669e+01
1.874074000000e-04	3.936761011582e+01
1.917727000000e-04	3.937109855503e+01
1.962397000000e-04	3.937179652765e+01
2.008107000000e-04	3.936714668099e+01
2.054882000000e-04	3.936927567930e+01
2.102746000000e-04	3.936917297622e+01
2.151725000000e-04	3.935921766341e+01
2.201845000000e-04	3.936341306213e+01
2.253133000000e-04	3.936070470978e+01
2.305615000000e-04	3.936680828121e+01
2.359320000000e-04	3.936385933711e+01
2.414275000000e-04	3.936456234216e+01
2.470511000000e-04	3.936604370670e+01
2.528057000000e-04	3.936172180330e+01
2.586943000000e-04	3.935539435892e+01
2.647200000000e-04	3.936084146407e+01
2.708862000000e-04	3.935581163397e+01
2.771959000000e-04	3.935519624294e+01
2.836526000000e-04	3.935825788351e+01
2.902597000000e-04	3.935581710079e+01
2.970208000000e-04	3.935850671106e+01
3.039393000000e-04	3.935138414584e+01
3.110189000000e-04	3.935227651695e+01
3.182635000000e-04	3.935648538067e+01
3.256768000000e-04	3.934734374178e+01
3.332628000000e-04	3.935035828751e+01
3.410255000000e-04	3.934458054903e+01
3.489690000000e-04	3.934759406728e+01
3.570975000000e-04	3.934239978952e+01
3.654154000000e-04	3.934955336143e+01
3.739270000000e-04	3.934710144742e+01
3.826369000000e-04	3.934371852687e+01
3.915496000000e-04	3.934087808938e+01
4.006700000000e-04	3.933926121383e+01
4.100028000000e-04	3.933964725697e+01
4.195530000000e-04	3.933974805922e+01
