### The result of the verage over time 
### d tau = 0.00164359
### number of kessence update = 10
### initial time = 0.0473643
### 1- tau	2- pi_k(x)	3-zeta(x)	 4-x
0.0473643	        0	        0	 (32 , 32 , 32) 
0.0490079	-7.21476e-06	-4.27068e-10	 (32 , 32 , 32) 
 0.050702	-1.38593e-05	9.58704e-11	 (32 , 32 , 32) 
0.0524477	-2.01562e-05	1.27271e-09	 (32 , 32 , 32) 
0.0542464	-2.61319e-05	3.26909e-09	 (32 , 32 , 32) 
0.0560992	-3.18106e-05	6.17713e-09	 (32 , 32 , 32) 
0.0580075	-3.72147e-05	1.00354e-08	 (32 , 32 , 32) 
0.0599725	-4.23655e-05	1.48438e-08	 (32 , 32 , 32) 
0.0619955	-4.72831e-05	2.05747e-08	 (32 , 32 , 32) 
0.0640779	-5.19867e-05	2.71817e-08	 (32 , 32 , 32) 
0.0662209	-5.6495e-05	3.46069e-08	 (32 , 32 , 32) 
 0.068426	-6.08254e-05	4.27861e-08	 (32 , 32 , 32) 
0.0706944	-6.49951e-05	5.16535e-08	 (32 , 32 , 32) 
0.0730276	-6.90202e-05	6.11447e-08	 (32 , 32 , 32) 
 0.075427	-7.2916e-05	7.11994e-08	 (32 , 32 , 32) 
0.0778939	-7.66974e-05	8.17624e-08	 (32 , 32 , 32) 
0.0804299	-8.03781e-05	9.27853e-08	 (32 , 32 , 32) 
0.0830364	-8.39716e-05	1.04226e-07	 (32 , 32 , 32) 
0.0857147	-8.74905e-05	1.16052e-07	 (32 , 32 , 32) 
0.0884666	-9.09468e-05	1.28234e-07	 (32 , 32 , 32) 
0.0912933	-9.4352e-05	1.40752e-07	 (32 , 32 , 32) 
0.0941966	-9.77171e-05	1.53593e-07	 (32 , 32 , 32) 
0.0971778	-0.000101052	1.66747e-07	 (32 , 32 , 32) 
 0.100239	-0.000104368	1.80211e-07	 (32 , 32 , 32) 
 0.103381	-0.000107672	1.93988e-07	 (32 , 32 , 32) 
 0.106606	-0.000110976	2.08083e-07	 (32 , 32 , 32) 
 0.109915	-0.000114286	2.22506e-07	 (32 , 32 , 32) 
  0.11331	-0.000117611	2.37269e-07	 (32 , 32 , 32) 
 0.116793	-0.000120959	2.52388e-07	 (32 , 32 , 32) 
 0.120366	-0.000124337	2.67882e-07	 (32 , 32 , 32) 
 0.124029	-0.000127752	2.8377e-07	 (32 , 32 , 32) 
 0.127786	-0.00013121	3.00074e-07	 (32 , 32 , 32) 
 0.131638	-0.000134718	3.16818e-07	 (32 , 32 , 32) 
 0.135586	-0.000138281	3.34027e-07	 (32 , 32 , 32) 
 0.139632	-0.000141906	3.51727e-07	 (32 , 32 , 32) 
 0.143778	-0.000145597	3.69947e-07	 (32 , 32 , 32) 
 0.148027	-0.000149359	3.88713e-07	 (32 , 32 , 32) 
  0.15238	-0.000153197	4.08056e-07	 (32 , 32 , 32) 
 0.156839	-0.000157115	4.28005e-07	 (32 , 32 , 32) 
 0.161405	-0.000161117	4.48592e-07	 (32 , 32 , 32) 
 0.166082	-0.000165208	4.69848e-07	 (32 , 32 , 32) 
 0.170871	-0.000169391	4.91807e-07	 (32 , 32 , 32) 
 0.175774	-0.00017367	5.14502e-07	 (32 , 32 , 32) 
 0.180794	-0.000178047	5.37967e-07	 (32 , 32 , 32) 
 0.185931	-0.000182526	5.62238e-07	 (32 , 32 , 32) 
  0.19119	-0.00018711	5.87351e-07	 (32 , 32 , 32) 
 0.196571	-0.0001918	6.13344e-07	 (32 , 32 , 32) 
 0.202078	-0.000196601	6.40256e-07	 (32 , 32 , 32) 
 0.207712	-0.000201514	6.68125e-07	 (32 , 32 , 32) 
 0.213476	-0.000206541	6.96993e-07	 (32 , 32 , 32) 
 0.219372	-0.000211686	7.26903e-07	 (32 , 32 , 32) 
 0.225403	-0.000216948	7.57897e-07	 (32 , 32 , 32) 
 0.231571	-0.000222331	7.90022e-07	 (32 , 32 , 32) 
  0.23788	-0.000227837	8.23322e-07	 (32 , 32 , 32) 
  0.24433	-0.000233467	8.57847e-07	 (32 , 32 , 32) 
 0.250926	-0.000239222	8.93647e-07	 (32 , 32 , 32) 
 0.257669	-0.000245104	9.30773e-07	 (32 , 32 , 32) 
 0.264563	-0.000251116	9.69279e-07	 (32 , 32 , 32) 
  0.27161	-0.000257258	1.00922e-06	 (32 , 32 , 32) 
 0.278813	-0.000263531	1.05065e-06	 (32 , 32 , 32) 
 0.286176	-0.000269937	1.09364e-06	 (32 , 32 , 32) 
 0.293701	-0.000276478	1.13825e-06	 (32 , 32 , 32) 
  0.30139	-0.000283155	1.18453e-06	 (32 , 32 , 32) 
 0.309248	-0.000289969	1.23256e-06	 (32 , 32 , 32) 
 0.317278	-0.000296922	1.28241e-06	 (32 , 32 , 32) 
 0.325482	-0.000304015	1.33414e-06	 (32 , 32 , 32) 
 0.333863	-0.000311249	1.38785e-06	 (32 , 32 , 32) 
 0.342427	-0.000318626	1.44359e-06	 (32 , 32 , 32) 
 0.351174	-0.000326147	1.50146e-06	 (32 , 32 , 32) 
  0.36011	-0.000333814	1.56154e-06	 (32 , 32 , 32) 
 0.369238	-0.000341628	1.62392e-06	 (32 , 32 , 32) 
 0.378561	-0.00034959	1.68869e-06	 (32 , 32 , 32) 
 0.388083	-0.000357703	1.75595e-06	 (32 , 32 , 32) 
 0.397808	-0.000365968	1.82579e-06	 (32 , 32 , 32) 
  0.40774	-0.000374387	1.89833e-06	 (32 , 32 , 32) 
 0.417882	-0.000382962	1.97365e-06	 (32 , 32 , 32) 
 0.428239	-0.000391693	2.05189e-06	 (32 , 32 , 32) 
 0.438815	-0.000400584	2.13316e-06	 (32 , 32 , 32) 
 0.449614	-0.000409636	2.21757e-06	 (32 , 32 , 32) 
  0.46064	-0.000418852	2.30525e-06	 (32 , 32 , 32) 
 0.471897	-0.000428233	2.39634e-06	 (32 , 32 , 32) 
 0.483391	-0.000437782	2.49098e-06	 (32 , 32 , 32) 
 0.495125	-0.000447501	2.58929e-06	 (32 , 32 , 32) 
 0.507105	-0.000457392	2.69145e-06	 (32 , 32 , 32) 
 0.519334	-0.000467459	2.79759e-06	 (32 , 32 , 32) 
 0.531818	-0.000477703	2.90787e-06	 (32 , 32 , 32) 
 0.544562	-0.000488127	3.02248e-06	 (32 , 32 , 32) 
  0.55757	-0.000498735	3.14158e-06	 (32 , 32 , 32) 
 0.570849	-0.000509529	3.26535e-06	 (32 , 32 , 32) 
 0.584402	-0.000520511	3.39399e-06	 (32 , 32 , 32) 
 0.598236	-0.000531687	3.52769e-06	 (32 , 32 , 32) 
 0.612355	-0.000543057	3.66665e-06	 (32 , 32 , 32) 
 0.626766	-0.000554627	3.8111e-06	 (32 , 32 , 32) 
 0.641474	-0.000566399	3.96126e-06	 (32 , 32 , 32) 
 0.656485	-0.000578376	4.11735e-06	 (32 , 32 , 32) 
 0.671804	-0.000590564	4.27963e-06	 (32 , 32 , 32) 
 0.687438	-0.000602965	4.44834e-06	 (32 , 32 , 32) 
 0.703393	-0.000615583	4.62376e-06	 (32 , 32 , 32) 
 0.719676	-0.000628423	4.80615e-06	 (32 , 32 , 32) 
 0.736291	-0.000641488	4.99581e-06	 (32 , 32 , 32) 
 0.753247	-0.000654782	5.19303e-06	 (32 , 32 , 32) 
  0.77055	-0.000668311	5.39814e-06	 (32 , 32 , 32) 
 0.788206	-0.000682079	5.61145e-06	 (32 , 32 , 32) 
 0.806223	-0.00069609	5.83331e-06	 (32 , 32 , 32) 
 0.824607	-0.000710349	6.06408e-06	 (32 , 32 , 32) 
 0.843366	-0.000724861	6.30413e-06	 (32 , 32 , 32) 
 0.862507	-0.000739631	6.55386e-06	 (32 , 32 , 32) 
 0.882038	-0.000754665	6.81366e-06	 (32 , 32 , 32) 
 0.901966	-0.000769967	7.08398e-06	 (32 , 32 , 32) 
 0.922299	-0.000785545	7.36527e-06	 (32 , 32 , 32) 
 0.943045	-0.000801405	7.65799e-06	 (32 , 32 , 32) 
 0.964213	-0.000817553	7.96265e-06	 (32 , 32 , 32) 
  0.98581	-0.000833998	8.27977e-06	 (32 , 32 , 32) 
  1.00784	-0.000850748	8.6099e-06	 (32 , 32 , 32) 
  1.03033	-0.000867809	8.95361e-06	 (32 , 32 , 32) 
  1.05326	-0.000885173	9.31152e-06	 (32 , 32 , 32) 
  1.07666	-0.000902842	9.68421e-06	 (32 , 32 , 32) 
  1.10054	-0.000920828	1.00723e-05	 (32 , 32 , 32) 
   1.1249	-0.000939126	1.04765e-05	 (32 , 32 , 32) 
  1.14975	-0.000957748	1.08977e-05	 (32 , 32 , 32) 
   1.1751	-0.000976662	1.13367e-05	 (32 , 32 , 32) 
  1.20097	-0.000995843	1.17943e-05	 (32 , 32 , 32) 
  1.22735	-0.00101532	1.22709e-05	 (32 , 32 , 32) 
  1.25428	-0.00103509	1.27673e-05	 (32 , 32 , 32) 
  1.28174	-0.00105518	1.32838e-05	 (32 , 32 , 32) 
  1.30976	-0.00107554	1.3821e-05	 (32 , 32 , 32) 
  1.33834	-0.00109621	1.43782e-05	 (32 , 32 , 32) 
   1.3675	-0.00111719	1.49549e-05	 (32 , 32 , 32) 
  1.39724	-0.00113848	1.55506e-05	 (32 , 32 , 32) 
  1.42759	-0.00116003	1.61652e-05	 (32 , 32 , 32) 
  1.45855	-0.0011818	1.67983e-05	 (32 , 32 , 32) 
  1.49012	-0.00120384	1.74494e-05	 (32 , 32 , 32) 
  1.52234	-0.00122616	1.81184e-05	 (32 , 32 , 32) 
   1.5552	-0.00124876	1.8805e-05	 (32 , 32 , 32) 
  1.58873	-0.00127169	1.95089e-05	 (32 , 32 , 32) 
  1.62292	-0.001295	2.02294e-05	 (32 , 32 , 32) 
  1.65781	-0.00131868	2.09664e-05	 (32 , 32 , 32) 
   1.6934	-0.00134275	2.17203e-05	 (32 , 32 , 32) 
