# Matter power spectrum P(k) at redshift z=100
# for k=2.10937e-07 to 223.611 h/Mpc,
# number of wavenumbers equal to 873
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       2.109370519242e-07       4.954869853307e-03 
       2.158504070464e-07       2.612470879223e-03 
       2.208782089115e-07       3.003938655192e-03 
       2.260231233267e-07       3.197325488363e-03 
       2.312878781936e-07       3.904998848536e-03 
       2.366752649550e-07       3.612432004708e-03 
       2.421881400746e-07       3.800221584739e-03 
       2.478294265519e-07       3.596451850541e-03 
       2.536021154715e-07       3.337224927789e-03 
       2.595092675895e-07       3.693654792709e-03 
       2.655540149563e-07       3.120887776325e-03 
       2.717395625768e-07       3.849961042592e-03 
       2.780691901103e-07       3.235201079931e-03 
       2.845462536090e-07       3.628650769463e-03 
       2.911741872978e-07       3.343472019568e-03 
       2.979565053949e-07       3.600996221299e-03 
       3.048968039751e-07       3.534380538651e-03 
       3.119987628765e-07       2.827166295106e-03 
       3.192661476518e-07       3.288286262452e-03 
       3.267028115646e-07       2.991608924414e-03 
       3.343126976324e-07       3.120874150424e-03 
       3.420998407177e-07       3.319163663412e-03 
       3.500683696668e-07       2.743535819141e-03 
       3.582225094992e-07       2.846427394755e-03 
       3.665665836478e-07       2.669328442000e-03 
       3.751050162511e-07       2.350552193198e-03 
       3.838423344991e-07       2.592683158407e-03 
       3.927831710336e-07       2.374770387582e-03 
       4.019322664045e-07       2.351995983776e-03 
       4.112944715832e-07       2.273348495638e-03 
       4.208747505349e-07       2.190200049092e-03 
       4.306781828503e-07       2.079130837637e-03 
       4.407099664389e-07       2.119351452543e-03 
       4.509754202852e-07       2.074538740073e-03 
       4.614799872687e-07       2.092524625681e-03 
       4.722292370499e-07       2.081082616912e-03 
       4.832288690233e-07       1.899443037260e-03 
       4.944847153393e-07       1.816651683249e-03 
       5.060027439966e-07       1.883479377011e-03 
       5.177890620066e-07       1.792263017778e-03 
       5.298499186309e-07       1.761620098418e-03 
       5.421917086956e-07       1.597859647896e-03 
       5.548209759809e-07       1.633091031421e-03 
       5.677444166916e-07       1.656897582356e-03 
       5.809688830071e-07       1.529076572218e-03 
       5.945013867143e-07       1.510034243053e-03 
       6.083491029259e-07       1.542500826336e-03 
       6.225193738844e-07       1.470459967473e-03 
       6.370197128549e-07       1.414884629471e-03 
       6.518578081091e-07       1.506470714649e-03 
       6.670415270016e-07       1.454652044706e-03 
       6.825789201410e-07       1.341845829312e-03 
       6.984782256588e-07       1.341406422859e-03 
       7.147478735773e-07       1.381499055691e-03 
       7.313964902793e-07       1.333557391319e-03 
       7.484329030815e-07       1.326769356055e-03 
       7.658661449157e-07       1.282929238206e-03 
