### The result of the verage over time 
### d tau = 0.015036
### number of kessence update = 10
### initial time = 0.642703
### 1- tau	2- pi_k(x)	3-zeta(x)	 4-x
 0.642703	        0	        0	 (32 , 32 , 32) 
 0.657739	-7.71794e-12	-4.96219e-10	 (32 , 32 , 32) 
 0.673084	-1.44119e-11	-4.40588e-10	 (32 , 32 , 32) 
 0.688745	-2.01896e-11	-3.91194e-10	 (32 , 32 , 32) 
 0.704726	-2.5148e-11	-3.47337e-10	 (32 , 32 , 32) 
 0.721036	-2.93746e-11	-3.08396e-10	 (32 , 32 , 32) 
  0.73768	-3.29485e-11	-2.73821e-10	 (32 , 32 , 32) 
 0.754664	-3.59407e-11	-2.43122e-10	 (32 , 32 , 32) 
 0.771996	-3.84154e-11	-2.15865e-10	 (32 , 32 , 32) 
 0.789681	-4.04304e-11	-1.91663e-10	 (32 , 32 , 32) 
 0.807728	-4.20375e-11	-1.70175e-10	 (32 , 32 , 32) 
 0.826143	-4.32836e-11	-1.51095e-10	 (32 , 32 , 32) 
 0.844933	-4.42108e-11	-1.34155e-10	 (32 , 32 , 32) 
 0.864106	-4.48567e-11	-1.19114e-10	 (32 , 32 , 32) 
 0.883669	-4.52553e-11	-1.05759e-10	 (32 , 32 , 32) 
 0.903631	-4.54372e-11	-9.39015e-11	 (32 , 32 , 32) 
 0.923998	-4.54296e-11	-8.33733e-11	 (32 , 32 , 32) 
 0.944778	-4.5257e-11	-7.40255e-11	 (32 , 32 , 32) 
 0.965981	-4.49414e-11	-6.57257e-11	 (32 , 32 , 32) 
 0.987614	-4.45024e-11	-5.83564e-11	 (32 , 32 , 32) 
  1.00969	-4.39575e-11	-5.18134e-11	 (32 , 32 , 32) 
   1.0322	-4.33224e-11	-4.6004e-11	 (32 , 32 , 32) 
  1.05518	-4.26111e-11	-4.08459e-11	 (32 , 32 , 32) 
  1.07862	-4.1836e-11	-3.62661e-11	 (32 , 32 , 32) 
  1.10253	-4.10082e-11	-3.21998e-11	 (32 , 32 , 32) 
  1.12693	-4.01375e-11	-2.85894e-11	 (32 , 32 , 32) 
  1.15182	-3.92327e-11	-2.53839e-11	 (32 , 32 , 32) 
  1.17722	-3.83014e-11	-2.25377e-11	 (32 , 32 , 32) 
  1.20313	-3.73506e-11	-2.00107e-11	 (32 , 32 , 32) 
  1.22956	-3.63861e-11	-1.7767e-11	 (32 , 32 , 32) 
  1.25652	-3.54133e-11	-1.57748e-11	 (32 , 32 , 32) 
  1.28403	-3.44368e-11	-1.4006e-11	 (32 , 32 , 32) 
   1.3121	-3.34607e-11	-1.24356e-11	 (32 , 32 , 32) 
  1.34073	-3.24885e-11	-1.10412e-11	 (32 , 32 , 32) 
  1.36993	-3.15232e-11	-9.8032e-12	 (32 , 32 , 32) 
  1.39973	-3.05674e-11	-8.70399e-12	 (32 , 32 , 32) 
  1.43012	-2.96235e-11	-7.72803e-12	 (32 , 32 , 32) 
  1.46113	-2.86934e-11	-6.8615e-12	 (32 , 32 , 32) 
  1.49276	-2.77786e-11	-6.09213e-12	 (32 , 32 , 32) 
  1.52503	-2.68805e-11	-5.40903e-12	 (32 , 32 , 32) 
  1.55795	-2.60003e-11	-4.80252e-12	 (32 , 32 , 32) 
  1.59153	-2.51388e-11	-4.26401e-12	 (32 , 32 , 32) 
  1.62578	-2.42968e-11	-3.78589e-12	 (32 , 32 , 32) 
  1.66072	-2.34749e-11	-3.36138e-12	 (32 , 32 , 32) 
  1.69637	-2.26734e-11	-2.98446e-12	 (32 , 32 , 32) 
  1.73273	-2.18927e-11	-2.64981e-12	 (32 , 32 , 32) 
  1.76982	-2.11329e-11	-2.35269e-12	 (32 , 32 , 32) 
  1.80765	-2.0394e-11	-2.08888e-12	 (32 , 32 , 32) 
  1.84625	-1.96762e-11	-1.85465e-12	 (32 , 32 , 32) 
  1.88561	-1.89792e-11	-1.64668e-12	 (32 , 32 , 32) 
  1.92577	-1.83029e-11	-1.46203e-12	 (32 , 32 , 32) 
  1.96673	-1.76472e-11	-1.29809e-12	 (32 , 32 , 32) 
  2.00851	-1.70118e-11	-1.15253e-12	 (32 , 32 , 32) 
  2.05113	-1.63963e-11	-1.02329e-12	 (32 , 32 , 32) 
   2.0946	-1.58005e-11	-9.08548e-13	 (32 , 32 , 32) 
  2.13894	-1.52239e-11	-8.06668e-13	 (32 , 32 , 32) 
  2.18417	-1.46663e-11	-7.16212e-13	 (32 , 32 , 32) 
   2.2303	-1.41271e-11	-6.35898e-13	 (32 , 32 , 32) 
  2.27735	-1.3606e-11	-5.64591e-13	 (32 , 32 , 32) 
  2.32534	-1.31025e-11	-5.01279e-13	 (32 , 32 , 32) 
  2.37428	-1.26162e-11	-4.45066e-13	 (32 , 32 , 32) 
   2.4242	-1.21467e-11	-3.95156e-13	 (32 , 32 , 32) 
  2.47512	-1.16935e-11	-3.50843e-13	 (32 , 32 , 32) 
  2.52704	-1.12561e-11	-3.11499e-13	 (32 , 32 , 32) 
  2.57999	-1.08341e-11	-2.76567e-13	 (32 , 32 , 32) 
  2.63399	-1.04271e-11	-2.45551e-13	 (32 , 32 , 32) 
  2.68906	-1.00346e-11	-2.18013e-13	 (32 , 32 , 32) 
  2.74522	-9.65609e-12	-1.93564e-13	 (32 , 32 , 32) 
  2.80248	-9.29125e-12	-1.71855e-13	 (32 , 32 , 32) 
  2.86087	-8.93961e-12	-1.52581e-13	 (32 , 32 , 32) 
   2.9204	-8.60074e-12	-1.35469e-13	 (32 , 32 , 32) 
   2.9811	-8.27424e-12	-1.20275e-13	 (32 , 32 , 32) 
  3.04298	-7.95968e-12	-1.06785e-13	 (32 , 32 , 32) 
  3.10606	-7.65669e-12	-9.48071e-14	 (32 , 32 , 32) 
  3.17036	-7.36486e-12	-8.41727e-14	 (32 , 32 , 32) 
  3.23589	-7.08383e-12	-7.47307e-14	 (32 , 32 , 32) 
  3.30269	-6.81321e-12	-6.63475e-14	 (32 , 32 , 32) 
  3.37075	-6.55266e-12	-5.89044e-14	 (32 , 32 , 32) 
   3.4401	-6.30181e-12	-5.22959e-14	 (32 , 32 , 32) 
  3.51076	-6.06034e-12	-4.64284e-14	 (32 , 32 , 32) 
  3.58272	-5.8279e-12	-4.12189e-14	 (32 , 32 , 32) 
  3.65602	-5.60419e-12	-3.65935e-14	 (32 , 32 , 32) 
  3.73065	-5.38887e-12	-3.24868e-14	 (32 , 32 , 32) 
  3.80663	-5.18167e-12	-2.88406e-14	 (32 , 32 , 32) 
  3.88396	-4.98227e-12	-2.56033e-14	 (32 , 32 , 32) 
  3.96265	-4.79039e-12	-2.2729e-14	 (32 , 32 , 32) 
  4.04269	-4.60577e-12	-2.01771e-14	 (32 , 32 , 32) 
  4.12408	-4.42814e-12	-1.79113e-14	 (32 , 32 , 32) 
  4.20681	-4.25723e-12	-1.58996e-14	 (32 , 32 , 32) 
  4.29088	-4.0928e-12	-1.41135e-14	 (32 , 32 , 32) 
