### The result of the verage over time 
### d tau = 0.015036
### number of kessence update = 10
### initial time = 0.642703
### 1- tau	2- average(H pi_k)	3- average (zeta)	 4- average (phi)   
  7.77243	-1.0494e-13	-2.13311e-17	6.74765e-08
  7.83122	-1.04411e-13	-1.88825e-17	6.56145e-08
  7.88795	-1.0394e-13	-1.67144e-17	6.37291e-08
  7.94267	-1.03522e-13	-1.47949e-17	6.18299e-08
  7.99541	-1.0315e-13	-1.30955e-17	5.9926e-08
  8.04623	-1.02819e-13	-1.15911e-17	5.80255e-08
  8.09517	-1.02526e-13	-1.02592e-17	5.61356e-08
   8.1423	-1.02266e-13	-9.08027e-18	5.42629e-08
  8.18766	-1.02035e-13	-8.03666e-18	5.24129e-08
  8.23131	-1.01831e-13	-7.1129e-18	5.05907e-08
  8.27329	-1.01649e-13	-6.29523e-18	4.88004e-08
  8.31367	-1.01488e-13	-5.5715e-18	4.70456e-08
   8.3525	-1.01346e-13	-4.93091e-18	4.53293e-08
  8.38983	-1.01219e-13	-4.36395e-18	4.36539e-08
  8.42571	-1.01107e-13	-3.86214e-18	4.20212e-08
  8.46019	-1.01008e-13	-3.41801e-18	4.04326e-08
  8.49333	-1.00921e-13	-3.02493e-18	3.88894e-08
  8.52517	-1.00843e-13	-2.67704e-18	3.7392e-08
  8.55576	-1.00774e-13	-2.36915e-18	3.59409e-08
  8.58515	-1.00713e-13	-2.09666e-18	3.45361e-08
  8.61338	-1.00659e-13	-1.85551e-18	3.31775e-08
   8.6405	-1.00611e-13	-1.64208e-18	3.18648e-08
