# background statistics
# cycle   tau/boxsize    a             conformal H/H0  phi(k=0)       T00(k=0)
      0   6.427024e-01   9.900990e-03   5.696668e+00   0.000000e+00   3.120460e-01
      1   6.427400e-01   9.901980e-03   5.696375e+00   1.427743e-12   3.120460e-01
      2   6.427776e-01   9.902970e-03   5.696082e+00   2.848549e-12   3.120460e-01
      3   6.428152e-01   9.903961e-03   5.695789e+00   4.262828e-12   3.120460e-01
      4   6.428528e-01   9.904951e-03   5.695496e+00   5.670973e-12   3.120460e-01
      5   6.428904e-01   9.905942e-03   5.695203e+00   7.073359e-12   3.120460e-01
      6   6.429280e-01   9.906932e-03   5.694910e+00   8.470342e-12   3.120460e-01
      7   6.429656e-01   9.907923e-03   5.694618e+00   9.862259e-12   3.120460e-01
      8   6.430032e-01   9.908914e-03   5.694325e+00   1.124943e-11   3.120460e-01
      9   6.430408e-01   9.909905e-03   5.694032e+00   1.263215e-11   3.120460e-01
     10   6.430784e-01   9.910896e-03   5.693739e+00   1.401069e-11   3.120460e-01
     11   6.431160e-01   9.911887e-03   5.693446e+00   1.538534e-11   3.120460e-01
     12   6.431536e-01   9.912878e-03   5.693153e+00   1.675631e-11   3.120460e-01
     13   6.431912e-01   9.913869e-03   5.692860e+00   1.812386e-11   3.120460e-01
     14   6.432288e-01   9.914861e-03   5.692568e+00   1.948819e-11   3.120460e-01
     15   6.432664e-01   9.915852e-03   5.692275e+00   2.084950e-11   3.120460e-01
     16   6.433041e-01   9.916844e-03   5.691982e+00   2.220797e-11   3.120460e-01
     17   6.433417e-01   9.917836e-03   5.691689e+00   2.356378e-11   3.120460e-01
     18   6.433793e-01   9.918827e-03   5.691396e+00   2.491709e-11   3.120460e-01
     19   6.434169e-01   9.919819e-03   5.691104e+00   2.626805e-11   3.120460e-01
     20   6.434546e-01   9.920811e-03   5.690811e+00   2.761680e-11   3.120460e-01
     21   6.434922e-01   9.921803e-03   5.690518e+00   2.896347e-11   3.120460e-01
     22   6.435298e-01   9.922796e-03   5.690226e+00   3.030817e-11   3.120460e-01
     23   6.435674e-01   9.923788e-03   5.689933e+00   3.165102e-11   3.120460e-01
     24   6.436051e-01   9.924780e-03   5.689640e+00   3.299212e-11   3.120460e-01
     25   6.436427e-01   9.925773e-03   5.689348e+00   3.433157e-11   3.120460e-01
     26   6.436804e-01   9.926766e-03   5.689055e+00   3.566945e-11   3.120460e-01
     27   6.437180e-01   9.927758e-03   5.688762e+00   3.700586e-11   3.120460e-01
     28   6.437556e-01   9.928751e-03   5.688470e+00   3.834087e-11   3.120460e-01
     29   6.437933e-01   9.929744e-03   5.688177e+00   3.967455e-11   3.120460e-01
     30   6.438309e-01   9.930737e-03   5.687885e+00   4.100696e-11   3.120460e-01
     31   6.438686e-01   9.931730e-03   5.687592e+00   4.233817e-11   3.120460e-01
     32   6.439062e-01   9.932723e-03   5.687300e+00   4.366825e-11   3.120460e-01
     33   6.439439e-01   9.933716e-03   5.687007e+00   4.499723e-11   3.120460e-01
     34   6.439815e-01   9.934710e-03   5.686715e+00   4.632517e-11   3.120460e-01
     35   6.440192e-01   9.935703e-03   5.686422e+00   4.765213e-11   3.120460e-01
     36   6.440568e-01   9.936697e-03   5.686130e+00   4.897813e-11   3.120460e-01
     37   6.440945e-01   9.937691e-03   5.685837e+00   5.030323e-11   3.120460e-01
     38   6.441322e-01   9.938684e-03   5.685545e+00   5.162746e-11   3.120460e-01
     39   6.441698e-01   9.939678e-03   5.685252e+00   5.295086e-11   3.120460e-01
     40   6.442075e-01   9.940672e-03   5.684960e+00   5.427345e-11   3.120460e-01
     41   6.442452e-01   9.941666e-03   5.684668e+00   5.559528e-11   3.120460e-01
     42   6.442828e-01   9.942661e-03   5.684375e+00   5.691636e-11   3.120460e-01
     43   6.443205e-01   9.943655e-03   5.684083e+00   5.823673e-11   3.120460e-01
     44   6.443582e-01   9.944649e-03   5.683790e+00   5.955641e-11   3.120460e-01
     45   6.443958e-01   9.945644e-03   5.683498e+00   6.087542e-11   3.120460e-01
     46   6.444335e-01   9.946638e-03   5.683206e+00   6.219379e-11   3.120460e-01
     47   6.444712e-01   9.947633e-03   5.682914e+00   6.351154e-11   3.120460e-01
     48   6.445089e-01   9.948628e-03   5.682621e+00   6.482868e-11   3.120460e-01
     49   6.445466e-01   9.949623e-03   5.682329e+00   6.614524e-11   3.120460e-01
     50   6.445843e-01   9.950618e-03   5.682037e+00   6.746123e-11   3.120460e-01
     51   6.446219e-01   9.951613e-03   5.681745e+00   6.877667e-11   3.120460e-01
     52   6.446596e-01   9.952608e-03   5.681452e+00   7.009157e-11   3.120460e-01
     53   6.446973e-01   9.953603e-03   5.681160e+00   7.140594e-11   3.120460e-01
     54   6.447350e-01   9.954599e-03   5.680868e+00   7.271981e-11   3.120460e-01
     55   6.447727e-01   9.955594e-03   5.680576e+00   7.403318e-11   3.120460e-01
     56   6.448104e-01   9.956590e-03   5.680284e+00   7.534606e-11   3.120460e-01
     57   6.448481e-01   9.957585e-03   5.679992e+00   7.665846e-11   3.120460e-01
     58   6.448858e-01   9.958581e-03   5.679699e+00   7.797040e-11   3.120460e-01
     59   6.449235e-01   9.959577e-03   5.679407e+00   7.928188e-11   3.120460e-01
     60   6.449612e-01   9.960573e-03   5.679115e+00   8.059292e-11   3.120460e-01
     61   6.449989e-01   9.961569e-03   5.678823e+00   8.190352e-11   3.120460e-01
     62   6.450366e-01   9.962565e-03   5.678531e+00   8.321369e-11   3.120460e-01
     63   6.450743e-01   9.963562e-03   5.678239e+00   8.452344e-11   3.120460e-01
     64   6.451120e-01   9.964558e-03   5.677947e+00   8.583277e-11   3.120460e-01
     65   6.451498e-01   9.965554e-03   5.677655e+00   8.714170e-11   3.120460e-01
     66   6.451875e-01   9.966551e-03   5.677363e+00   8.845022e-11   3.120460e-01
     67   6.452252e-01   9.967548e-03   5.677071e+00   8.975835e-11   3.120460e-01
     68   6.452629e-01   9.968545e-03   5.676779e+00   9.106609e-11   3.120460e-01
     69   6.453006e-01   9.969541e-03   5.676487e+00   9.237344e-11   3.120460e-01
     70   6.453384e-01   9.970538e-03   5.676195e+00   9.368042e-11   3.120460e-01
     71   6.453761e-01   9.971535e-03   5.675903e+00   9.498702e-11   3.120460e-01
     72   6.454138e-01   9.972533e-03   5.675611e+00   9.629326e-11   3.120460e-01
     73   6.454515e-01   9.973530e-03   5.675320e+00   9.759913e-11   3.120460e-01
     74   6.454893e-01   9.974527e-03   5.675028e+00   9.890463e-11   3.120460e-01
     75   6.455270e-01   9.975525e-03   5.674736e+00   1.002098e-10   3.120460e-01
     76   6.455647e-01   9.976522e-03   5.674444e+00   1.015146e-10   3.120460e-01
     77   6.456025e-01   9.977520e-03   5.674152e+00   1.028190e-10   3.120460e-01
     78   6.456402e-01   9.978518e-03   5.673860e+00   1.041231e-10   3.120460e-01
     79   6.456780e-01   9.979516e-03   5.673569e+00   1.054269e-10   3.120460e-01
     80   6.457157e-01   9.980514e-03   5.673277e+00   1.067303e-10   3.120460e-01
     81   6.457534e-01   9.981512e-03   5.672985e+00   1.080334e-10   3.120460e-01
     82   6.457912e-01   9.982510e-03   5.672693e+00   1.093362e-10   3.120460e-01
     83   6.458289e-01   9.983508e-03   5.672402e+00   1.106386e-10   3.120460e-01
     84   6.458667e-01   9.984507e-03   5.672110e+00   1.119407e-10   3.120460e-01
     85   6.459044e-01   9.985505e-03   5.671818e+00   1.132425e-10   3.120460e-01
     86   6.459422e-01   9.986504e-03   5.671527e+00   1.145439e-10   3.120460e-01
     87   6.459800e-01   9.987502e-03   5.671235e+00   1.158450e-10   3.120460e-01
     88   6.460177e-01   9.988501e-03   5.670943e+00   1.171458e-10   3.120460e-01
     89   6.460555e-01   9.989500e-03   5.670652e+00   1.184463e-10   3.120460e-01
     90   6.460932e-01   9.990499e-03   5.670360e+00   1.197465e-10   3.120460e-01
     91   6.461310e-01   9.991498e-03   5.670068e+00   1.210464e-10   3.120460e-01
     92   6.461688e-01   9.992497e-03   5.669777e+00   1.223459e-10   3.120460e-01
     93   6.462065e-01   9.993496e-03   5.669485e+00   1.236452e-10   3.120460e-01
     94   6.462443e-01   9.994496e-03   5.669194e+00   1.249441e-10   3.120460e-01
     95   6.462821e-01   9.995495e-03   5.668902e+00   1.262427e-10   3.120460e-01
     96   6.463198e-01   9.996495e-03   5.668611e+00   1.275411e-10   3.120460e-01
     97   6.463576e-01   9.997495e-03   5.668319e+00   1.288391e-10   3.120460e-01
     98   6.463954e-01   9.998494e-03   5.668028e+00   1.301368e-10   3.120460e-01
