### The result of the verage over time 
### d tau = 0.015036
### number of kessence update = 10
### initial time = 0.642703
### 1- tau	2- average(H pi_k)	3- average (zeta)	 4- average (phi)   
 0.642703	        0	        0	-3.11285e-20
 0.657739	-1.88025e-10	-4.61187e-09	-3.11285e-20
 0.673084	-3.04473e-10	-3.84339e-09	5.93511e-10
 0.688745	-3.60478e-10	-2.75194e-09	1.10011e-09
 0.704726	-3.44282e-10	-1.18176e-09	1.56786e-09
 0.721036	-2.4011e-10	9.91162e-10	2.00256e-09
  0.73768	-2.87618e-11	3.86653e-09	2.40793e-09
 0.754664	3.11356e-10	7.52377e-09	2.78723e-09
 0.771996	8.03378e-10	1.20252e-08	3.14343e-09
 0.789681	1.47128e-09	1.7419e-08	3.47917e-09
 0.807728	2.33934e-09	2.37414e-08	3.79688e-09
 0.826143	3.43167e-09	3.10187e-08	4.09877e-09
 0.844933	4.77194e-09	3.92696e-08	4.38685e-09
 0.864106	6.38307e-09	4.85059e-08	4.66296e-09
 0.883669	8.28706e-09	5.87349e-08	4.92877e-09
 0.903631	1.05049e-08	6.99593e-08	5.18582e-09
 0.923998	1.30565e-08	8.21795e-08	5.43552e-09
 0.944778	1.59606e-08	9.53934e-08	5.67918e-09
 0.965981	1.92348e-08	1.09598e-07	5.91798e-09
 0.987614	2.28955e-08	1.24788e-07	6.15303e-09
  1.00969	2.69583e-08	1.4096e-07	6.38536e-09
   1.0322	3.14374e-08	1.58109e-07	6.61592e-09
  1.05518	3.63463e-08	1.76233e-07	6.84558e-09
  1.07862	4.16976e-08	1.95327e-07	7.07518e-09
  1.10253	4.75032e-08	2.15391e-07	7.3055e-09
  1.12693	5.37741e-08	2.36423e-07	7.53726e-09
  1.15182	6.05208e-08	2.58426e-07	7.77115e-09
  1.17722	6.77535e-08	2.81403e-07	8.00783e-09
  1.20313	7.54817e-08	3.05356e-07	8.24793e-09
  1.22956	8.37148e-08	3.30295e-07	8.49204e-09
  1.25652	9.24619e-08	3.56226e-07	8.74073e-09
  1.28403	1.01732e-07	3.83161e-07	8.99457e-09
   1.3121	1.11534e-07	4.11112e-07	9.25408e-09
  1.34073	1.21877e-07	4.40094e-07	9.5198e-09
  1.36993	1.3277e-07	4.70125e-07	9.79224e-09
  1.39973	1.44222e-07	5.01222e-07	1.00719e-08
  1.43012	1.56243e-07	5.33409e-07	1.03593e-08
  1.46113	1.68843e-07	5.66708e-07	1.06549e-08
  1.49276	1.82033e-07	6.01146e-07	1.09592e-08
  1.52503	1.95822e-07	6.3675e-07	1.12728e-08
  1.55795	2.10223e-07	6.73552e-07	1.1596e-08
  1.59153	2.25248e-07	7.11584e-07	1.19294e-08
  1.62578	2.40908e-07	7.50882e-07	1.22735e-08
  1.66072	2.57218e-07	7.91483e-07	1.26289e-08
