### The result of the verage over time 
### d tau = 0.015036
### number of kessence update = 10
### initial time = 0.642703
### 1- tau	2- average(H pi_k)	3- average (zeta)	 4- average (phi)   
 0.642703	2.66028e-05	    1e-05	-3.11285e-20
 0.657739	2.5437e-05	9.42771e-06	-3.11285e-20
 0.673084	2.42968e-05	8.37079e-06	5.93511e-10
 0.688745	2.31853e-05	7.43236e-06	1.10011e-09
 0.704726	2.21051e-05	6.59913e-06	1.56786e-09
 0.721036	2.10581e-05	5.85934e-06	2.00256e-09
  0.73768	2.00457e-05	5.20249e-06	2.40793e-09
 0.754664	1.90687e-05	4.6193e-06	2.78723e-09
 0.771996	1.81279e-05	4.10152e-06	3.14343e-09
 0.789681	1.72233e-05	3.64182e-06	3.47917e-09
 0.807728	1.6355e-05	3.23368e-06	3.79688e-09
 0.826143	1.55226e-05	2.87133e-06	4.09877e-09
 0.844933	1.47257e-05	2.54964e-06	4.38685e-09
 0.864106	1.39636e-05	2.26405e-06	4.66296e-09
 0.883669	1.32356e-05	2.01052e-06	4.92877e-09
 0.903631	1.25409e-05	1.78546e-06	5.18582e-09
 0.923998	1.18785e-05	1.58568e-06	5.43552e-09
 0.944778	1.12474e-05	1.40834e-06	5.67918e-09
 0.965981	1.06467e-05	1.25093e-06	5.91798e-09
 0.987614	1.00752e-05	1.11123e-06	6.15303e-09
  1.00969	9.53191e-06	9.87238e-07	6.38536e-09
   1.0322	9.01572e-06	8.77205e-07	6.61592e-09
  1.05518	8.52555e-06	7.79568e-07	6.84558e-09
  1.07862	8.06034e-06	6.92937e-07	7.07518e-09
  1.10253	7.61902e-06	6.16082e-07	7.3055e-09
  1.12693	7.20056e-06	5.47908e-07	7.53726e-09
  1.15182	6.80392e-06	4.87445e-07	7.77115e-09
  1.17722	6.42813e-06	4.33829e-07	8.00783e-09
  1.20313	6.0722e-06	3.86296e-07	8.24793e-09
  1.22956	5.73522e-06	3.44166e-07	8.49204e-09
  1.25652	5.41626e-06	3.06836e-07	8.74073e-09
  1.28403	5.11445e-06	2.73769e-07	8.99457e-09
   1.3121	4.82895e-06	2.44491e-07	9.25408e-09
  1.34073	4.55895e-06	2.18579e-07	9.5198e-09
  1.36993	4.30367e-06	1.95658e-07	9.79224e-09
  1.39973	4.06237e-06	1.75396e-07	1.00719e-08
  1.43012	3.83432e-06	1.57498e-07	1.03593e-08
  1.46113	3.61884e-06	1.41701e-07	1.06549e-08
  1.49276	3.41529e-06	1.27772e-07	1.09592e-08
  1.52503	3.22303e-06	1.15506e-07	1.12728e-08
  1.55795	3.04147e-06	1.0472e-07	1.1596e-08
  1.59153	2.87005e-06	9.52497e-08	1.19294e-08
  1.62578	2.70822e-06	8.69523e-08	1.22735e-08
  1.66072	2.55547e-06	7.96996e-08	1.26289e-08
  1.69637	2.41132e-06	7.33783e-08	1.2996e-08
  1.73273	2.2753e-06	6.78876e-08	1.33753e-08
