# Matter power spectrum P(k) at redshift z=48.5198
# for k=2.10937e-07 to 223.611 h/Mpc,
# number of wavenumbers equal to 873
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       2.109370519242e-07       7.930675795951e-03 
       2.158504070464e-07       4.772483240576e-03 
       2.208782089115e-07       5.332259570547e-03 
       2.260231233267e-07       5.614341715830e-03 
       2.312878781936e-07       6.597475698971e-03 
       2.366752649550e-07       6.217047410843e-03 
       2.421881400746e-07       6.490680412378e-03 
       2.478294265519e-07       6.231555542885e-03 
       2.536021154715e-07       5.893848142446e-03 
       2.595092675895e-07       6.403252172845e-03 
       2.655540149563e-07       5.629735762940e-03 
       2.717395625768e-07       6.657695021853e-03 
       2.780691901103e-07       5.829108955595e-03 
       2.845462536090e-07       6.397099481074e-03 
       2.911741872978e-07       6.023115404386e-03 
       2.979565053949e-07       6.404484363114e-03 
       3.048968039751e-07       6.335064431578e-03 
       3.119987628765e-07       5.359363952875e-03 
       3.192661476518e-07       6.037583996473e-03 
       3.267028115646e-07       5.640303034747e-03 
       3.343126976324e-07       5.849034996952e-03 
       3.420998407177e-07       6.155779661898e-03 
       3.500683696668e-07       5.354884633543e-03 
       3.582225094992e-07       5.529176501765e-03 
       3.665665836478e-07       5.296313747532e-03 
       3.751050162511e-07       4.849522813103e-03 
       3.838423344991e-07       5.234900468123e-03 
       3.927831710336e-07       4.936059385810e-03 
       4.019322664045e-07       4.927829644652e-03 
       4.112944715832e-07       4.835029876614e-03 
       4.208747505349e-07       4.734836046796e-03 
       4.306781828503e-07       4.590433774253e-03 
       4.407099664389e-07       4.679571291493e-03 
       4.509754202852e-07       4.637383944754e-03 
       4.614799872687e-07       4.693264248903e-03 
       4.722292370499e-07       4.703746441970e-03 
       4.832288690233e-07       4.445595488571e-03 
       4.944847153393e-07       4.341469707905e-03 
       5.060027439966e-07       4.477375385261e-03 
       5.177890620066e-07       4.359328694195e-03 
       5.298499186309e-07       4.338945734159e-03 
       5.421917086956e-07       4.097944303431e-03 
       5.548209759809e-07       4.186044538926e-03 
       5.677444166916e-07       4.256437567425e-03 
       5.809688830071e-07       4.071565844071e-03 
       5.945013867143e-07       4.069328042034e-03 
       6.083491029259e-07       4.156125657063e-03 
       6.225193738844e-07       4.063815404497e-03 
       6.370197128549e-07       3.998875398420e-03 
       6.518578081091e-07       4.190566238152e-03 
       6.670415270016e-07       4.133164114492e-03 
       6.825789201410e-07       3.966496297145e-03 
       6.984782256588e-07       3.998653215953e-03 
       7.147478735773e-07       4.104584987609e-03 
       7.313964902793e-07       4.052564322592e-03 
       7.484329030815e-07       4.074972547978e-03 
       7.658661449157e-07       4.029783169156e-03 
       7.837054591173e-07       3.952184984031e-03 
       8.019603043269e-07       4.105140352527e-03 
       8.206403595050e-07       4.012538325933e-03 
       8.397555290643e-07       4.052181039239e-03 
       8.593159481205e-07       4.104897398314e-03 
       8.793319878668e-07       4.100458798715e-03 
       8.998142610724e-07       4.182908406158e-03 
       9.207736277096e-07       4.258305461469e-03 
       9.422212007122e-07       4.194705261583e-03 
       9.641683518672e-07       4.341274781443e-03 
       9.866267178445e-07       4.301321838659e-03 
       1.009608206367e-06       4.375767412431e-03 
       1.033125002525e-06       4.366987918809e-03 
       1.057189575234e-06       4.494720107038e-03 
       1.081814683849e-06       4.527449763605e-03 
       1.107013384929e-06       4.544416316873e-03 
       1.132799039159e-06       4.624896283300e-03 
       1.159185318434e-06       4.638770746250e-03 
       1.186186213108e-06       4.751871254523e-03 
       1.213816039413e-06       4.800355344029e-03 
       1.242089447050e-06       4.853856888322e-03 
       1.271021426952e-06       4.954971629710e-03 
       1.300627319238e-06       5.090476293502e-03 
       1.330922821346e-06       5.106703944998e-03 
       1.361923996349e-06       5.196077823177e-03 
       1.393647281483e-06       5.335063946988e-03 
       1.426109496853e-06       5.368530247221e-03 
       1.459327854355e-06       5.479325286245e-03 
       1.493319966801e-06       5.610321429676e-03 
       1.528103857261e-06       5.653191564144e-03 
       1.563697968612e-06       5.761800288083e-03 
       1.600121173324e-06       5.844183352215e-03 
       1.637392783463e-06       5.976452083813e-03 
       1.675532560929e-06       6.108261235844e-03 
       1.714560727937e-06       6.168286549489e-03 
       1.754497977737e-06       6.327968534711e-03 
       1.795365485589e-06       6.465818101545e-03 
       1.837184919986e-06       6.564545773973e-03 
       1.879978454146e-06       6.665417808900e-03 
       1.923768777766e-06       6.819319879263e-03 
       1.968579109057e-06       6.947440497846e-03 
       2.014433207048e-06       7.098667534173e-03 
       2.061355384190e-06       7.256686797893e-03 
       2.109370519242e-06       7.349223333946e-03 
       2.158504070464e-06       7.492523247166e-03 
       2.208782089115e-06       7.682342612681e-03 
       2.260231233267e-06       7.844019697291e-03 
       2.312878781936e-06       7.980401242404e-03 
       2.366752649550e-06       8.129691069080e-03 
       2.421881400746e-06       8.321353869326e-03 
       2.478294265519e-06       8.484892361942e-03 
       2.536021154715e-06       8.659075646816e-03 
       2.595092675895e-06       8.844358940855e-03 
       2.655540149563e-06       9.067171496380e-03 
       2.717395625768e-06       9.262666201900e-03 
       2.780691901103e-06       9.426497410219e-03 
       2.845462536090e-06       9.615144396674e-03 
       2.911741872978e-06       9.817813003616e-03 
       2.979565053949e-06       1.004862417154e-02 
       3.048968039751e-06       1.026948644872e-02 
       3.119987628765e-06       1.047254913715e-02 
       3.192661476518e-06       1.068303966276e-02 
       3.267028115646e-06       1.093220350756e-02 
       3.343126976324e-06       1.117065867200e-02 
       3.420998407177e-06       1.140655018615e-02 
       3.500683696668e-06       1.166518393816e-02 
       3.582225094992e-06       1.189891661747e-02 
       3.665665836478e-06       1.215951911970e-02 
       3.751050162511e-06       1.242200923329e-02 
       3.838423344991e-06       1.268926920645e-02 
       3.927831710336e-06       1.296749763212e-02 
       4.019322664045e-06       1.324295016725e-02 
       4.112944715832e-06       1.353385817852e-02 
       4.208747505349e-06       1.383040746409e-02 
       4.306781828503e-06       1.413277719976e-02 
       4.407099664389e-06       1.444109365867e-02 
       4.509754202852e-06       1.475520962856e-02 
       4.614799872687e-06       1.507214780999e-02 
       4.722292370499e-06       1.541836778685e-02 
       4.832288690233e-06       1.575314066458e-02 
       4.944847153393e-06       1.609270303668e-02 
       5.060027439966e-06       1.644980658036e-02 
       5.177890620066e-06       1.680879341556e-02 
       5.298499186309e-06       1.718055750879e-02 
       5.421917086956e-06       1.756264634173e-02 
       5.548209759809e-06       1.793954787967e-02 
       5.677444166916e-06       1.834694479773e-02 
       5.809688830071e-06       1.874428015032e-02 
       5.945013867143e-06       1.916226609947e-02 
       6.083491029259e-06       1.958540534207e-02 
       6.225193738844e-06       2.001749422936e-02 
       6.370197128549e-06       2.045827166903e-02 
       6.518578081091e-06       2.091553469642e-02 
       6.670415270016e-06       2.137450732863e-02 
       6.825789201410e-06       2.185508723430e-02 
       6.984782256588e-06       2.233903749222e-02 
       7.147478735773e-06       2.282862423111e-02 
       7.313964902793e-06       2.334230572400e-02 
       7.484329030815e-06       2.385869053188e-02 
       7.658661449157e-06       2.438941969169e-02 
       7.837054591173e-06       2.493328637756e-02 
       8.019603043269e-06       2.548835854683e-02 
       8.206403595050e-06       2.605180553681e-02 
       8.397555290643e-06       2.663793649031e-02 
       8.593159481205e-06       2.722809520490e-02 
       8.793319878668e-06       2.782884425392e-02 
       8.998142610724e-06       2.845529572195e-02 
       9.207736277096e-06       2.908799268488e-02 
       9.422212007122e-06       2.973476549228e-02 
       9.641683518672e-06       3.039533047862e-02 
       9.866267178445e-06       3.107550018839e-02 
       1.009608206367e-05       3.176781772478e-02 
       1.033125002525e-05       3.247626789800e-02 
       1.057189575234e-05       3.320511213141e-02 
       1.081814683849e-05       3.393931585723e-02 
       1.107013384929e-05       3.470255045116e-02 
       1.132799039159e-05       3.547059338230e-02 
       1.159185318434e-05       3.626725798862e-02 
       1.186186213108e-05       3.707568863396e-02 
       1.213816039413e-05       3.790611052657e-02 
       1.242089447050e-05       3.874563122823e-02 
       1.271021426952e-05       3.961536088076e-02 
       1.300627319238e-05       4.049847310462e-02 
       1.330922821346e-05       4.140574086678e-02 
       1.361923996349e-05       4.233003372765e-02 
       1.393647281483e-05       4.327461442775e-02 
       1.426109496853e-05       4.423740856417e-02 
       1.459327854355e-05       4.523045916808e-02 
       1.493319966801e-05       4.624087691167e-02 
       1.528103857261e-05       4.727251972032e-02 
       1.563697968612e-05       4.833137680420e-02 
       1.600121173324e-05       4.940832862066e-02 
       1.637392783463e-05       5.051582568981e-02 
       1.675532560929e-05       5.164303617080e-02 
       1.714560727937e-05       5.280015861830e-02 
       1.754497977737e-05       5.398261122960e-02 
       1.795365485589e-05       5.518654500011e-02 
       1.837184919986e-05       5.642417712264e-02 
       1.879978454146e-05       5.768320686596e-02 
       1.923768777766e-05       5.897206117289e-02 
       1.968579109057e-05       6.029233088678e-02 
       2.014433207048e-05       6.164281337003e-02 
       2.061355384190e-05       6.301989191778e-02 
       2.109370519242e-05       6.442859891238e-02 
       2.158504070464e-05       6.587305858881e-02 
       2.208782089115e-05       6.734635005064e-02 
       2.260231233266e-05       6.885404574247e-02 
       2.312878781936e-05       7.039471029945e-02 
       2.366752649550e-05       7.196896340868e-02 
