# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0
# for k=1.05469e-05 to 1.07987 h/Mpc,
# number of wavenumbers equal to 112
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_fld                  6:d_ur                   7:d_tot                  8:phi                    9:psi                   10:t_g                   11:t_b                   12:t_fld                 13:t_ur                  14:t_tot              
       1.671563488158e-02       1.349191591208e-01      -1.587214120714e+03      -1.590426397916e+03       6.944690384703e-02       1.375321928160e-01      -4.960834669635e+02       2.963593453791e-01       2.963593453791e-01      -1.871409609080e-01      -1.967628074709e-05      -1.868648724975e-01      -1.871400317691e-01      -3.380338541506e-02 
       2.104373730101e-02       1.187780046662e-01      -2.214309579323e+03      -2.221056435452e+03       6.122155328864e-02       1.210799632209e-01      -6.927041243674e+02       2.610896260049e-01       2.610896260049e-01      -2.612927048374e-01      -3.153008302371e-05      -2.610486497463e-01      -2.612918863427e-01      -4.722351101697e-02 
       2.649233667261e-02       1.010693737472e-01      -2.984008782312e+03      -2.997361854021e+03       5.212914909488e-02       1.030289660356e-01      -9.346345254148e+02       2.222669846270e-01       2.222669846270e-01      -3.525321941882e-01      -4.983830569106e-05      -3.523247850913e-01      -3.525314974480e-01      -6.373618148396e-02 
       3.333135620458e-02       8.299285922040e-02      -3.874343513110e+03      -3.898016708928e+03       4.283107005706e-02       8.460232214640e-02      -1.215188531663e+03       1.825587251208e-01       1.825587251208e-01      -4.583408087844e-01      -7.467855367873e-05      -4.581707961093e-01      -4.583402365458e-01      -8.288513201557e-02 
       4.133581843949e-02       6.752918009562e-02      -4.845237681125e+03      -4.879541789682e+03       3.486015128496e-02       6.883895645753e-02      -1.520961858298e+03       1.485678642982e-01       1.485678642982e-01      -5.736607720035e-01      -9.813330104030e-05      -5.735206946803e-01      -5.736603063225e-01      -1.037530074045e-01 
       4.798161818880e-02       5.868212536401e-02      -5.675374154232e+03      -5.713805343504e+03       3.032937459857e-02       5.982045482919e-02      -1.781094410958e+03       1.291202255436e-01       1.291202255436e-01      -6.717656851542e-01      -1.075310885806e-04      -6.716405536224e-01      -6.717652804304e-01      -1.215024735015e-01 
       5.282077586013e-02       5.393350949457e-02      -6.326148493330e+03      -6.364309719460e+03       2.784427497292e-02       5.497987687149e-02      -1.984096494078e+03       1.186886210262e-01       1.186886210262e-01      -7.483197036185e-01      -1.084597990560e-04      -7.482107252335e-01      -7.483193315910e-01      -1.353528795011e-01 
       5.682781335382e-02       5.074024983075e-02      -6.894863041130e+03      -6.931214642866e+03       2.620326826561e-02       5.172488767924e-02      -2.161085442752e+03       1.116876307229e-01       1.116876307229e-01      -8.150529356219e-01      -1.068573165590e-04      -8.149517068574e-01      -8.150525855433e-01      -1.474250275001e-01 
       6.041332267202e-02       4.828088759343e-02      -7.417082238681e+03      -7.451262132365e+03       2.495560259999e-02       4.921761517357e-02      -2.323469921954e+03       1.062492921060e-01       1.062492921060e-01      -8.763169895510e-01      -1.050070830694e-04      -8.762064340719e-01      -8.763166565015e-01      -1.585047757614e-01 
       6.376165063711e-02       4.616882709646e-02      -7.904446563285e+03      -7.936751040281e+03       2.382976607762e-02       4.706462307967e-02      -2.475056143811e+03       1.016061319086e-01       1.016061319086e-01      -9.334844879612e-01      -1.041825331162e-04      -9.333866119977e-01      -9.334841694643e-01      -1.688476275185e-01 
       6.697091149530e-02       4.424346307840e-02      -8.359506447105e+03      -8.390684157962e+03       2.287216308082e-02       4.510195090362e-02      -2.616759247857e+03       9.737443022088e-02       9.737443022088e-02      -9.869229447358e-01      -1.051646733653e-04      -9.868317613135e-01      -9.869226395038e-01      -1.785151044696e-01 
       7.010016879669e-02       4.241346135375e-02      -8.781279141295e+03      -8.812406581333e+03       2.193947837731e-02       4.323642388379e-02      -2.748359145589e+03       9.334447399869e-02       9.334447399869e-02      -1.036559014662e+00      -1.084719738933e-04      -1.036471653902e+00      -1.036558722061e+00      -1.874945681971e-01 
       7.318833510504e-02       4.062155635101e-02      -9.167866289265e+03      -9.200239947798e+03       2.099589043842e-02       4.140976095615e-02      -2.869321514879e+03       8.940225105865e-02       8.940225105865e-02      -1.082178770230e+00      -1.144238027506e-04      -1.082108066475e+00      -1.082178489986e+00      -1.957501987778e-01 
       7.626289955971e-02       3.884532756491e-02      -9.517780311130e+03      -9.552804831276e+03       2.005788795759e-02       3.959905919165e-02      -2.979210678716e+03       8.549236232352e-02       8.549236232352e-02      -1.123624802305e+00      -1.230856576488e-04      -1.123559659839e+00      -1.123624534319e+00      -2.032492108912e-01 
       7.934441120340e-02       3.707669665814e-02      -9.830973333282e+03      -9.870036504765e+03       1.915723676842e-02       3.779610658068e-02      -3.078007231048e+03       8.159986905839e-02       8.159986905839e-02      -1.160886368592e+00      -1.342796939894e-04      -1.160825071127e+00      -1.160886112809e+00      -2.099913324710e-01 
       8.244897705471e-02       3.532344113073e-02      -1.010967563480e+04      -1.015401476974e+04       1.821705428980e-02       3.600881515000e-02      -3.166367483026e+03       7.773974050890e-02       7.773974050890e-02      -1.194214143119e+00      -1.475701618465e-04      -1.194137537691e+00      -1.194213899439e+00      -2.160187027197e-01 
       8.558974551640e-02       3.360105251095e-02      -1.035890300557e+04      -1.040946696164e+04       1.737807934691e-02       3.425299475626e-02      -3.245780409594e+03       7.394823291858e-02       7.394823291858e-02      -1.224166589642e+00      -1.622782999027e-04      -1.224095798971e+00      -1.224166357849e+00      -2.214395248873e-01 
       8.877783337218e-02       3.193279860064e-02      -1.058669079745e+04      -1.064400941329e+04       1.647957278767e-02       3.255235626859e-02      -3.318642996440e+03       7.027541629034e-02       7.027541629034e-02      -1.251649578973e+00      -1.774912279663e-04      -1.251565613395e+00      -1.251649358694e+00      -2.264102977211e-01 
       9.202292968568e-02       3.034343288358e-02      -1.080394183154e+04      -1.086801931213e+04       1.570594731987e-02       3.093214892130e-02      -3.388218652558e+03       6.677765220198e-02       6.677765220198e-02      -1.277890449887e+00      -1.921395821063e-04      -1.277824280104e+00      -1.277890240575e+00      -2.311619122328e-01 
       9.533370293560e-02       2.885930491408e-02      -1.102390413679e+04      -1.109415058994e+04       1.494367224856e-02       2.941921368875e-02      -3.458484746148e+03       6.351036862988e-02       6.351036862988e-02      -1.304394075577e+00      -2.050678819009e-04      -1.304332593224e+00      -1.304393876508e+00      -2.359584699397e-01 
       9.871808338785e-02       2.750031362400e-02      -1.126097794218e+04      -1.133620782383e+04       1.421680944189e-02       2.803385507838e-02      -3.533777680173e+03       6.051978307709e-02       6.051978307709e-02      -1.332791022754e+00      -2.151946299577e-04      -1.332713773834e+00      -1.332790833059e+00      -2.410934503308e-01 
       1.021834635549e-01       2.628075677211e-02      -1.152919985034e+04      -1.160770078683e+04       1.359115621385e-02       2.679063882407e-02      -3.618338514015e+03       5.783615477863e-02       5.783615477863e-02      -1.364683143510e+00      -2.216238908867e-04      -1.364606608776e+00      -1.364682962227e+00      -2.468631577962e-01 
       1.057368432117e-01       2.520452991739e-02      -1.184026241441e+04      -1.191995484680e+04       1.304869956549e-02       2.569353453846e-02      -3.715719022735e+03       5.546787576683e-02       5.546787576683e-02      -1.401410426299e+00      -2.238467948926e-04      -1.401367806271e+00      -1.401410252439e+00      -2.535129288450e-01 
       1.093849358603e-01       2.426363848370e-02      -1.220138158873e+04      -1.228006378255e+04       1.256652844549e-02       2.473439628468e-02      -3.828138706039e+03       5.339786379293e-02       5.339786379293e-02      -1.443808594940e+00      -2.218687669457e-04      -1.443749266163e+00      -1.443808427567e+00      -2.611787974613e-01 
       1.131342477502e-01       2.343866951897e-02      -1.261334226766e+04      -1.268900466415e+04       1.211423066798e-02       2.389343171532e-02      -3.955893198371e+03       5.158311096151e-02       5.158311096151e-02      -1.491989735076e+00      -2.163292348855e-04      -1.491965834974e+00      -1.491989573389e+00      -2.698996739308e-01 
       1.169911369549e-01       2.269954952415e-02      -1.306903302290e+04      -1.314020991422e+04       1.174122433475e-02       2.313998424337e-02      -4.096906824330e+03       4.995756231407e-02       4.995756231407e-02      -1.545170469951e+00      -2.085292048372e-04      -1.545100890500e+00      -1.545170313358e+00      -2.795099638857e-01 
       1.209618577166e-01       2.200935365813e-02      -1.355312442133e+04      -1.361922004401e+04       1.134212017425e-02       2.243640693573e-02      -4.246625632696e+03       4.843932435556e-02       4.843932435556e-02      -1.601635162329e+00      -2.003394928784e-04      -1.601575228902e+00      -1.601635010493e+00      -2.897242084427e-01 
       1.250525937794e-01       2.132835681546e-02      -1.404318468920e+04      -1.410471433235e+04       1.098692290846e-02       2.174220545615e-02      -4.398342891321e+03       4.694124435172e-02       4.694124435172e-02      -1.658853541324e+00      -1.940011320728e-04      -1.658800186866e+00      -1.658853394183e+00      -3.000744634109e-01 
       1.292694834508e-01       2.062075393180e-02      -1.451270029192e+04      -1.457136024408e+04       1.068675417157e-02       2.102087840742e-02      -4.544096661014e+03       4.538437804081e-02       4.538437804081e-02      -1.713823298094e+00      -1.917376079199e-04      -1.713782733444e+00      -1.713823155832e+00      -3.100196171624e-01 
       1.336186384829e-01       1.986096797710e-02      -1.493595207574e+04      -1.499446618245e+04       1.026830176181e-02       2.024635107630e-02      -4.676132539262e+03       4.371228585743e-02       4.371228585743e-02      -1.763620577336e+00      -1.953304817464e-04      -1.763608643693e+00      -1.763620440315e+00      -3.190327566744e-01 
       1.381061584264e-01       1.903879235043e-02      -1.529396068463e+04      -1.535566936781e+04       9.821163356117e-03       1.940821999112e-02      -4.788690665544e+03       4.190264366276e-02       4.190264366276e-02      -1.806072701089e+00      -2.056285986857e-04      -1.806007256504e+00      -1.806072569741e+00      -3.267032954421e-01 
       1.427381418276e-01       1.816239453767e-02      -1.558038367872e+04      -1.564860512452e+04       9.374737416664e-03       1.851481148773e-02      -4.879786020988e+03       3.997342628314e-02       3.997342628314e-02      -1.840431223430e+00      -2.221542813159e-04      -1.840366701159e+00      -1.840431098131e+00      -3.329204516939e-01 
       1.475206954449e-01       1.725731548874e-02      -1.580566994312e+04      -1.588293381051e+04       8.888066803919e-03       1.759216414116e-02      -4.952471177075e+03       3.798102458313e-02       3.798102458313e-02      -1.867846780959e+00      -2.429481178282e-04      -1.867807441913e+00      -1.867846661906e+00      -3.378866604930e-01 
       1.524599425409e-01       1.636169239902e-02      -1.599772992229e+04      -1.608505692553e+04       8.475621092724e-03       1.667915551137e-02      -5.015057384512e+03       3.600932461901e-02       3.600932461901e-02      -1.891454353976e+00      -2.647565406182e-04      -1.891432670662e+00      -1.891454241105e+00      -3.421628364719e-01 
       1.575620312267e-01       1.551764012424e-02      -1.619803648448e+04      -1.629448014541e+04       8.001430119777e-03       1.581872125658e-02      -5.079967295155e+03       3.415138344579e-02       3.415138344579e-02      -1.915937254832e+00      -2.836637912684e-04      -1.915929258876e+00      -1.915937147786e+00      -3.465962607770e-01 
       1.628331437863e-01       1.476104709665e-02      -1.645241010764e+04      -1.655506483115e+04       7.610716799737e-03       1.504744577379e-02      -5.160982152075e+03       3.248607372080e-02       3.248607372080e-02      -1.946493579100e+00      -2.960483670585e-04      -1.946442181492e+00      -1.946493477274e+00      -3.521171334645e-01 
       1.682795078796e-01       1.411095504191e-02      -1.679776848214e+04      -1.690236742583e+04       7.289624373576e-03       1.438474157548e-02      -5.269262928279e+03       3.105545145241e-02       3.105545145241e-02      -1.987331621537e+00      -2.997083202606e-04      -1.987329201204e+00      -1.987331524195e+00      -3.595133756418e-01 
       1.739074105004e-01       1.356331463625e-02      -1.724855103086e+04      -1.735060838182e+04       7.008499788261e-03       1.382647981544e-02      -5.409257651479e+03       2.985051974838e-02       2.985051974838e-02      -2.040129190808e+00      -2.948779280332e-04      -2.040129523764e+00      -2.040129097242e+00      -3.690634786494e-01 
       1.797232155568e-01       1.309081642592e-02      -1.778766063351e+04      -1.788388847896e+04       6.768762527231e-03       1.334482036233e-02      -5.575947202239e+03       2.881115462616e-02       2.881115462616e-02      -2.102993135261e+00      -2.845034214165e-04      -2.102988771890e+00      -2.102993044952e+00      -3.804323768357e-01 
       1.857333859280e-01       1.265254583266e-02      -1.836975037274e+04      -1.845928874733e+04       6.547907542518e-03       1.289805116708e-02      -5.755821689529e+03       2.784695527803e-02       2.784695527803e-02      -2.170830618248e+00      -2.737249119371e-04      -2.170780336112e+00      -2.170830530960e+00      -3.926934124785e-01 
       1.919445108527e-01       1.220315095008e-02      -1.892836086107e+04      -1.901334349718e+04       6.325221197180e-03       1.243993962637e-02      -5.928932385864e+03       2.685810770137e-02       2.685810770137e-02      -2.236118091889e+00      -2.683645757738e-04      -2.236088260557e+00      -2.236118007701e+00      -4.045058635574e-01 
       1.983633395023e-01       1.170808802205e-02      -1.939716356285e+04      -1.948220095184e+04       6.029819166786e-03       1.193527131967e-02      -6.075235076801e+03       2.576858333333e-02       2.576858333333e-02      -2.291296047568e+00      -2.727372881771e-04      -2.291267087714e+00      -2.291295966794e+00      -4.144873660427e-01 
       2.049968216107e-01       1.116150121544e-02      -1.974558307859e+04      -1.983611672872e+04       5.783520928120e-03       1.137807638101e-02      -6.185407942859e+03       2.456542848377e-02       2.456542848377e-02      -2.332849638989e+00      -2.876414267779e-04      -2.332838480262e+00      -2.332849561987e+00      -4.220088349801e-01 
       2.118521560623e-01       1.058745517637e-02      -1.999640557171e+04      -2.009648722772e+04       5.470912859243e-03       1.079288800054e-02      -6.266194817561e+03       2.330173947737e-02       2.330173947737e-02      -2.363321416193e+00      -3.095755041959e-04      -2.363274174980e+00      -2.363321343153e+00      -4.275169461880e-01 
       2.189368484023e-01       1.002665769044e-02      -2.021698983506e+04      -2.032741256616e+04       5.197424762551e-03       1.022120560106e-02      -6.337755132671e+03       2.206723568846e-02       2.206723568846e-02      -2.390313445711e+00      -3.317267028328e-04      -2.390298073805e+00      -2.390313376541e+00      -4.324079249527e-01 
       2.262587783298e-01       9.517172411300e-03      -2.048965780941e+04      -2.060741040615e+04       4.932785400049e-03       9.701832978393e-03      -6.424773690847e+03       2.094580898467e-02       2.094580898467e-02      -2.423134304025e+00      -3.468077412439e-04      -2.423123242379e+00      -2.423134238370e+00      -4.383473715634e-01 
       2.338262783868e-01       9.080110251785e-03      -2.087863100023e+04      -2.099821147910e+04       4.698405987110e-03       9.256291202170e-03      -6.546633553293e+03       1.998396020841e-02       1.998396020841e-02      -2.469093611393e+00      -3.507026292308e-04      -2.469053170535e+00      -2.469093548753e+00      -4.466558484284e-01 
       2.416482252736e-01       8.710513516429e-03      -2.139673747158e+04      -2.151292765017e+04       4.486962557732e-03       8.879525470054e-03      -6.707412530557e+03       1.917069852616e-02       1.917069852616e-02      -2.529729946178e+00      -3.450365223102e-04      -2.529724315386e+00      -2.529729886087e+00      -4.576295384522e-01 
       2.497341455338e-01       8.377047408199e-03      -2.198527161587e+04      -2.209601725044e+04       4.313776302974e-03       8.539591771028e-03      -6.889626311559e+03       1.843698639535e-02       1.843698639535e-02      -2.598449770573e+00      -3.367095911793e-04      -2.598438473381e+00      -2.598449712782e+00      -4.700577539950e-01 
       2.580943377708e-01       8.040278451048e-03      -2.254297389037e+04      -2.265065845234e+04       4.159680884776e-03       8.196289896304e-03      -7.062847805143e+03       1.769591397818e-02       1.769591397818e-02      -2.663779104104e+00      -3.343434079379e-04      -2.663740498098e+00      -2.663779048635e+00      -4.818695326588e-01 
       2.667400141334e-01       7.677069087577e-03      -2.299062806199e+04      -2.310068794012e+04       3.959863796320e-03       7.826032695054e-03      -7.203163210887e+03       1.689650977025e-02       1.689650977025e-02      -2.716699784978e+00      -3.430752096339e-04      -2.716705462557e+00      -2.716699732015e+00      -4.914511220041e-01 
       2.756834645670e-01       7.291260917496e-03      -2.331897921436e+04      -2.343639715128e+04       3.768293788762e-03       7.432736918822e-03      -7.307564872750e+03       1.604727579819e-02       1.604727579819e-02      -2.756077084256e+00      -3.608697713492e-04      -2.756038953872e+00      -2.756077033955e+00      -4.985681772060e-01 
       2.849382483335e-01       6.910330932837e-03      -2.360334291961e+04      -2.372924207809e+04       3.580879996212e-03       7.044414010314e-03      -7.398536678689e+03       1.520878043324e-02       1.520878043324e-02      -2.790389474524e+00      -3.795491254770e-04      -2.790364390507e+00      -2.790389426852e+00      -5.047794509900e-01 
       2.945194186351e-01       6.565965208141e-03      -2.395802897455e+04      -2.408893745478e+04       3.401049409421e-03       6.693365971134e-03      -7.510536507675e+03       1.445084152710e-02       1.445084152710e-02      -2.832631316492e+00      -3.905069319349e-04      -2.832603499831e+00      -2.832631271196e+00      -5.124212054867e-01 
       3.044437879424e-01       6.267203658702e-03      -2.443754969351e+04      -2.456819458320e+04       3.229791545942e-03       6.388808254089e-03      -7.660099658797e+03       1.379336471806e-02       1.379336471806e-02      -2.889038452229e+00      -3.912836959904e-04      -2.889006782132e+00      -2.889038408994e+00      -5.226237377387e-01 
