### The result of the verage over time 
### d tau = 0.238644
### number of kessence update = 30
### initial time = 11.9322
### 1- tau	2- pi_k(x)	3-zeta(x)	 4-x
  11.9322	        0	        0	 (32 , 32 , 32) 
  12.1708	1.00869e-06	-1.0487e-08	 (32 , 32 , 32) 
  12.4142	2.07417e-06	-9.21984e-09	 (32 , 32 , 32) 
  12.6625	3.07315e-06	-7.9349e-09	 (32 , 32 , 32) 
  12.9158	4.03823e-06	-6.56759e-09	 (32 , 32 , 32) 
  13.1741	4.9734e-06	-5.06495e-09	 (32 , 32 , 32) 
  13.4376	5.88117e-06	-3.38557e-09	 (32 , 32 , 32) 
  13.7063	6.76387e-06	-1.49748e-09	 (32 , 32 , 32) 
  13.9805	7.62367e-06	6.23582e-10	 (32 , 32 , 32) 
  14.2601	8.46264e-06	2.99572e-09	 (32 , 32 , 32) 
  14.5453	9.28271e-06	5.63209e-09	 (32 , 32 , 32) 
  14.8362	1.00857e-05	8.54202e-09	 (32 , 32 , 32) 
  15.1329	1.08735e-05	1.17318e-08	 (32 , 32 , 32) 
  15.4356	1.16475e-05	1.52055e-08	 (32 , 32 , 32) 
  15.7443	1.24095e-05	1.89655e-08	 (32 , 32 , 32) 
  16.0591	1.31608e-05	2.30131e-08	 (32 , 32 , 32) 
  16.3803	1.3903e-05	2.73488e-08	 (32 , 32 , 32) 
  16.7079	1.46373e-05	3.19728e-08	 (32 , 32 , 32) 
  17.0421	1.5365e-05	3.68851e-08	 (32 , 32 , 32) 
  17.3829	1.60874e-05	4.20858e-08	 (32 , 32 , 32) 
  17.7306	1.68056e-05	4.75754e-08	 (32 , 32 , 32) 
  18.0852	1.75207e-05	5.33548e-08	 (32 , 32 , 32) 
  18.4469	1.82339e-05	5.94254e-08	 (32 , 32 , 32) 
  18.8159	1.89461e-05	6.57893e-08	 (32 , 32 , 32) 
  19.1922	1.96585e-05	7.24494e-08	 (32 , 32 , 32) 
   19.576	2.03718e-05	7.94092e-08	 (32 , 32 , 32) 
  19.9675	2.10872e-05	8.66733e-08	 (32 , 32 , 32) 
  20.3669	2.18055e-05	9.42469e-08	 (32 , 32 , 32) 
  20.7742	2.25276e-05	1.02136e-07	 (32 , 32 , 32) 
  21.1897	2.32544e-05	1.10348e-07	 (32 , 32 , 32) 
  21.6135	2.39867e-05	1.18891e-07	 (32 , 32 , 32) 
  22.0458	2.47255e-05	1.27774e-07	 (32 , 32 , 32) 
  22.4867	2.54715e-05	1.37006e-07	 (32 , 32 , 32) 
  22.9364	2.62259e-05	1.466e-07	 (32 , 32 , 32) 
  23.3951	2.69895e-05	1.56566e-07	 (32 , 32 , 32) 
  23.8631	2.77633e-05	1.6692e-07	 (32 , 32 , 32) 
  24.3403	2.85482e-05	1.77678e-07	 (32 , 32 , 32) 
  24.8271	2.93453e-05	1.88859e-07	 (32 , 32 , 32) 
  25.3237	3.01569e-05	2.00486e-07	 (32 , 32 , 32) 
  25.8301	3.09864e-05	2.12585e-07	 (32 , 32 , 32) 
  26.3467	3.18405e-05	2.2518e-07	 (32 , 32 , 32) 
  26.8737	3.27235e-05	2.38293e-07	 (32 , 32 , 32) 
  27.4111	3.36318e-05	2.51949e-07	 (32 , 32 , 32) 
  27.9594	3.4569e-05	2.6616e-07	 (32 , 32 , 32) 
  28.5186	3.55356e-05	2.80932e-07	 (32 , 32 , 32) 
  29.0889	3.65313e-05	2.96273e-07	 (32 , 32 , 32) 
  29.6707	3.75573e-05	3.12194e-07	 (32 , 32 , 32) 
  30.2641	3.86149e-05	3.28701e-07	 (32 , 32 , 32) 
  30.8694	3.97042e-05	3.45797e-07	 (32 , 32 , 32) 
  31.4868	4.08256e-05	3.63485e-07	 (32 , 32 , 32) 
  32.1165	4.198e-05	3.8177e-07	 (32 , 32 , 32) 
  32.7589	4.31704e-05	4.00653e-07	 (32 , 32 , 32) 
   33.414	4.43975e-05	4.20129e-07	 (32 , 32 , 32) 
  34.0823	4.56612e-05	4.40194e-07	 (32 , 32 , 32) 
   34.764	4.69616e-05	4.60843e-07	 (32 , 32 , 32) 
  35.4592	4.82987e-05	4.82064e-07	 (32 , 32 , 32) 
  36.1684	4.96734e-05	5.03836e-07	 (32 , 32 , 32) 
  36.8918	5.10884e-05	5.26136e-07	 (32 , 32 , 32) 
  37.6296	5.25449e-05	5.48945e-07	 (32 , 32 , 32) 
  38.3796	5.40389e-05	5.72152e-07	 (32 , 32 , 32) 
  39.1296	5.55454e-05	5.95342e-07	 (32 , 32 , 32) 
  39.8796	5.70621e-05	6.18481e-07	 (32 , 32 , 32) 
  40.6296	5.85888e-05	6.4154e-07	 (32 , 32 , 32) 
  41.3796	6.01249e-05	6.64482e-07	 (32 , 32 , 32) 
  42.1296	6.16706e-05	6.8727e-07	 (32 , 32 , 32) 
  42.8796	6.32264e-05	7.09859e-07	 (32 , 32 , 32) 
  43.6296	6.47912e-05	7.3221e-07	 (32 , 32 , 32) 
  44.3796	6.63663e-05	7.54281e-07	 (32 , 32 , 32) 
  45.1296	6.79507e-05	7.76022e-07	 (32 , 32 , 32) 
  45.8796	6.95425e-05	7.97359e-07	 (32 , 32 , 32) 
  46.6296	7.11415e-05	8.18205e-07	 (32 , 32 , 32) 
  47.3796	7.27491e-05	8.38455e-07	 (32 , 32 , 32) 
  48.1296	7.43638e-05	8.58022e-07	 (32 , 32 , 32) 
  48.8796	7.59869e-05	8.7684e-07	 (32 , 32 , 32) 
  49.6296	7.76239e-05	8.94852e-07	 (32 , 32 , 32) 
  50.3796	7.92736e-05	9.12011e-07	 (32 , 32 , 32) 
  51.1296	8.09344e-05	9.28285e-07	 (32 , 32 , 32) 
  51.8796	8.26051e-05	9.43655e-07	 (32 , 32 , 32) 
  52.6296	8.42849e-05	9.581e-07	 (32 , 32 , 32) 
  53.3796	8.59712e-05	9.71611e-07	 (32 , 32 , 32) 
  54.1296	8.76632e-05	9.84188e-07	 (32 , 32 , 32) 
  54.8796	8.93602e-05	9.95826e-07	 (32 , 32 , 32) 
  55.6296	9.1061e-05	1.00652e-06	 (32 , 32 , 32) 
  56.3796	9.27645e-05	1.01627e-06	 (32 , 32 , 32) 
  57.1296	9.447e-05	1.02507e-06	 (32 , 32 , 32) 
  57.8796	9.61766e-05	1.03292e-06	 (32 , 32 , 32) 
  58.6296	9.78832e-05	1.03981e-06	 (32 , 32 , 32) 
