### The result of the verage over time 
### d tau = 0.238644
### number of kessence update = 10
### initial time = 11.9322
### 1- tau	2- average(H pi_k)	3- average (zeta)	 4- average (phi)   
  11.9322	        0	        0	5.61159e-21
  12.1708	-3.41922e-10	-8.42771e-09	5.61159e-21
  12.4142	-5.85812e-10	-7.47198e-09	6.89019e-10
  12.6625	-7.59145e-10	-6.60874e-09	1.29592e-09
  12.9158	-8.72e-10	-5.82622e-09	1.82837e-09
  13.1741	-9.33111e-10	-5.11492e-09	2.29529e-09
  13.4376	-9.50063e-10	-4.46564e-09	2.70467e-09
  13.7063	-9.29393e-10	-3.86935e-09	3.06369e-09
  13.9805	-8.767e-10	-3.31815e-09	3.37879e-09
  14.2601	-7.96779e-10	-2.80564e-09	3.65575e-09
  14.5453	-6.93745e-10	-2.32675e-09	3.89974e-09
  14.8362	-5.71129e-10	-1.87716e-09	4.11539e-09
  15.1329	-4.31958e-10	-1.45317e-09	4.30685e-09
  15.4356	-2.78817e-10	-1.05164e-09	4.47786e-09
  15.7443	-1.13913e-10	-6.69947e-10	4.63173e-09
  16.0591	6.08744e-11	-3.05868e-10	4.77145e-09
  16.3803	2.4395e-10	4.25365e-11	4.89969e-09
  16.7079	4.33967e-10	3.76951e-10	5.01885e-09
  17.0421	6.29793e-10	6.98835e-10	5.13107e-09
  17.3829	8.30483e-10	1.00947e-09	5.23826e-09
  17.7306	1.03525e-09	1.30999e-09	5.34217e-09
  18.0852	1.24347e-09	1.60143e-09	5.44433e-09
  18.4469	1.45461e-09	1.88472e-09	5.54615e-09
  18.8159	1.66828e-09	2.16072e-09	5.64888e-09
  19.1922	1.88416e-09	2.43021e-09	5.75367e-09
   19.576	2.10204e-09	2.69392e-09	5.86154e-09
  19.9675	2.32176e-09	2.9525e-09	5.97342e-09
  20.3669	2.54323e-09	3.20656e-09	6.09019e-09
  20.7742	2.76643e-09	3.45665e-09	6.21261e-09
  21.1897	2.99137e-09	3.70332e-09	6.34142e-09
  21.6135	3.21812e-09	3.94711e-09	6.47728e-09
  22.0458	3.44678e-09	4.1885e-09	6.62083e-09
  22.4867	3.67749e-09	4.42798e-09	6.77264e-09
  22.9364	3.91041e-09	4.66596e-09	6.93328e-09
  23.3951	4.14574e-09	4.90288e-09	7.10327e-09
  23.8631	4.3837e-09	5.13914e-09	7.28312e-09
  24.3403	4.62452e-09	5.37512e-09	7.47332e-09
  24.8271	4.86846e-09	5.6112e-09	7.67436e-09
  25.3237	5.11581e-09	5.84772e-09	7.8867e-09
  25.8301	5.36684e-09	6.08501e-09	8.11081e-09
  26.3467	5.62186e-09	6.32341e-09	8.34717e-09
  26.8737	5.88119e-09	6.5632e-09	8.59622e-09
  27.4111	6.14516e-09	6.80468e-09	8.85846e-09
  27.9594	6.4141e-09	7.04812e-09	9.13437e-09
  28.5186	6.68836e-09	7.29377e-09	9.42444e-09
  29.0889	6.9683e-09	7.54189e-09	9.72918e-09
  29.6707	7.25428e-09	7.79272e-09	1.00491e-08
  30.2641	7.54669e-09	8.04646e-09	1.03848e-08
  30.8694	7.8459e-09	8.30333e-09	1.07368e-08
  31.4868	8.15231e-09	8.56353e-09	1.11057e-08
  32.1165	8.46632e-09	8.82725e-09	1.1492e-08
  32.7589	8.78834e-09	9.09466e-09	1.18965e-08
   33.414	9.11878e-09	9.36594e-09	1.23197e-08
  34.0823	9.45808e-09	9.64124e-09	1.27625e-08
   34.764	9.80668e-09	9.9207e-09	1.32255e-08
  35.4592	1.0165e-08	1.02045e-08	1.37095e-08
  36.1684	1.05336e-08	1.04927e-08	1.42153e-08
  36.8918	1.09128e-08	1.07855e-08	1.47436e-08
  37.6296	1.13032e-08	1.10829e-08	1.52955e-08
  38.3796	1.17038e-08	1.13841e-08	1.58717e-08
  39.1296	1.21086e-08	1.16843e-08	1.64704e-08
  39.8796	1.25172e-08	1.19833e-08	1.70777e-08
  40.6296	1.29294e-08	1.22814e-08	1.76942e-08
  41.3796	1.33453e-08	1.25784e-08	1.83202e-08
  42.1296	1.3765e-08	1.28744e-08	1.8956e-08
  42.8796	1.41883e-08	1.31694e-08	1.9602e-08
  43.6296	1.46153e-08	1.34635e-08	2.02585e-08
  44.3796	1.5046e-08	1.37565e-08	2.09258e-08
  45.1296	1.54805e-08	1.40484e-08	2.16041e-08
  45.8796	1.59188e-08	1.43394e-08	2.22938e-08
  46.6296	1.63609e-08	1.46293e-08	2.29953e-08
  47.3796	1.6807e-08	1.49182e-08	2.37087e-08
  48.1296	1.72569e-08	1.52059e-08	2.44344e-08
  48.8796	1.77108e-08	1.54926e-08	2.51727e-08
  49.6296	1.81688e-08	1.57782e-08	2.5924e-08
  50.3796	1.86309e-08	1.60627e-08	2.66886e-08
  51.1296	1.90971e-08	1.6346e-08	2.74668e-08
  51.8796	1.95677e-08	1.66282e-08	2.8259e-08
  52.6296	2.00425e-08	1.69092e-08	2.90657e-08
  53.3796	2.05218e-08	1.7189e-08	2.98871e-08
  54.1296	2.10056e-08	1.74677e-08	3.07239e-08
  54.8796	2.1494e-08	1.77451e-08	3.15766e-08
  55.6296	2.19871e-08	1.80212e-08	3.24458e-08
  56.3796	2.24851e-08	1.82961e-08	3.33321e-08
  57.1296	2.2988e-08	1.85698e-08	3.42359e-08
  57.8796	2.3496e-08	1.88421e-08	3.5158e-08
  58.6296	2.40092e-08	1.91132e-08	3.60988e-08
  59.3796	2.45277e-08	1.93829e-08	3.70588e-08
  60.1296	2.50516e-08	1.96513e-08	3.80389e-08
  60.8796	2.55812e-08	1.99184e-08	3.90394e-08
  61.6296	2.61166e-08	2.01841e-08	4.00606e-08
  62.3796	2.66578e-08	2.04484e-08	4.1103e-08
  63.1296	2.7205e-08	2.07113e-08	4.21666e-08
  63.8796	2.77583e-08	2.09727e-08	4.32519e-08
  64.6296	2.83179e-08	2.12328e-08	4.43596e-08
  65.3796	2.88838e-08	2.14914e-08	4.54899e-08
  66.1296	2.94563e-08	2.17485e-08	4.66436e-08
  66.8796	3.00355e-08	2.20041e-08	4.78212e-08
  67.6296	3.06215e-08	2.22582e-08	4.90235e-08
  68.3796	3.12145e-08	2.25108e-08	5.02509e-08
  69.1296	3.18146e-08	2.27619e-08	5.15032e-08
  69.8796	3.24219e-08	2.30114e-08	5.27825e-08
  70.6296	3.30366e-08	2.32594e-08	5.40873e-08
  71.3796	3.36588e-08	2.35057e-08	5.54167e-08
  72.1296	3.42886e-08	2.37505e-08	5.67697e-08
  72.8796	3.49259e-08	2.39936e-08	5.81459e-08
  73.6296	3.55708e-08	2.42351e-08	5.95444e-08
  74.3796	3.62234e-08	2.4475e-08	6.09662e-08
  75.1296	3.68837e-08	2.47132e-08	6.24108e-08
  75.8796	3.75518e-08	2.49497e-08	6.38791e-08
