### The result of the verage over time 
### d tau = 0.238644
### number of kessence update = 10
### initial time = 11.9322
### 1- tau	2- pi_k(x)	3-zeta(x)	 4-x
  11.9322	        0	        0	 (32 , 32 , 32) 
  12.1708	-8.52803e-07	-6.98491e-06	 (32 , 32 , 32) 
  12.4142	-9.84104e-07	-3.91295e-06	 (32 , 32 , 32) 
  12.6625	-4.01408e-07	-9.48448e-07	 (32 , 32 , 32) 
  12.9158	7.429e-07	8.51047e-07	 (32 , 32 , 32) 
  13.1741	2.10095e-06	1.21388e-06	 (32 , 32 , 32) 
  13.4376	3.36645e-06	6.6193e-07	 (32 , 32 , 32) 
  13.7063	4.4211e-06	1.03179e-08	 (32 , 32 , 32) 
  13.9805	5.32716e-06	-2.3916e-07	 (32 , 32 , 32) 
  14.2601	6.19989e-06	-1.42487e-07	 (32 , 32 , 32) 
  14.5453	7.08409e-06	-5.75179e-08	 (32 , 32 , 32) 
  14.8362	7.93665e-06	-2.01433e-07	 (32 , 32 , 32) 
  15.1329	8.7027e-06	-4.72515e-07	 (32 , 32 , 32) 
  15.4356	9.38288e-06	-6.54906e-07	 (32 , 32 , 32) 
  15.7443	1.00202e-05	-6.95409e-07	 (32 , 32 , 32) 
  16.0591	1.06403e-05	-7.20995e-07	 (32 , 32 , 32) 
  16.3803	1.12276e-05	-8.35927e-07	 (32 , 32 , 32) 
  16.7079	1.17595e-05	-9.90807e-07	 (32 , 32 , 32) 
  17.0421	1.22451e-05	-1.07375e-06	 (32 , 32 , 32) 
  17.3829	1.27151e-05	-1.07581e-06	 (32 , 32 , 32) 
  17.7306	1.31807e-05	-1.09287e-06	 (32 , 32 , 32) 
  18.0852	1.36256e-05	-1.16771e-06	 (32 , 32 , 32) 
  18.4469	1.40408e-05	-1.23856e-06	 (32 , 32 , 32) 
  18.8159	1.44376e-05	-1.27307e-06	 (32 , 32 , 32) 
  19.1922	1.48219e-05	-1.31473e-06	 (32 , 32 , 32) 
   19.576	1.5189e-05	-1.36178e-06	 (32 , 32 , 32) 
  19.9675	1.55505e-05	-1.35311e-06	 (32 , 32 , 32) 
