############################################################
#1-K	2-z	3-\Psi'/H_conf	4-\Psi	 5-H_conf/H0  z=0.98
############################################################
9.675839e+00	 9.776979e-01	 -4.058924e-06	 2.662083e-05	 9.128420e-01	 
9.675839e+00	 9.776979e-01	 -4.058971e-06	 2.662071e-05	 9.128420e-01	 
9.675839e+00	 9.938133e-01	 -3.993613e-06	 2.665346e-05	 9.139795e-01	 
9.675839e+00	 9.938133e-01	 -3.993636e-06	 2.665341e-05	 9.139795e-01	 
9.240354e+00	 9.838319e-01	 -4.382875e-06	 2.893917e-05	 9.132710e-01	 
9.240354e+00	 9.898285e-01	 -4.356496e-06	 2.895235e-05	 9.136951e-01	 
9.240354e+00	 9.898285e-01	 -4.356509e-06	 2.895233e-05	 9.136951e-01	 
8.824470e+00	 9.744420e-01	 -4.806950e-06	 3.141949e-05	 9.126164e-01	 
8.824470e+00	 9.744420e-01	 -4.807002e-06	 3.141937e-05	 9.126164e-01	 
8.824470e+00	 9.821127e-01	 -4.769932e-06	 3.143803e-05	 9.131502e-01	 
8.824470e+00	 9.821127e-01	 -4.769967e-06	 3.143795e-05	 9.131502e-01	 
8.427303e+00	 1.004326e+00	 -5.067126e-06	 3.421152e-05	 9.147396e-01	 
8.427303e+00	 1.004326e+00	 -5.067199e-06	 3.421134e-05	 9.147396e-01	 
8.427303e+00	 9.798582e-01	 -5.193470e-06	 3.414845e-05	 9.129925e-01	 
8.427303e+00	 9.798582e-01	 -5.193509e-06	 3.414835e-05	 9.129925e-01	 
8.427303e+00	 9.880659e-01	 -5.150716e-06	 3.416982e-05	 9.135699e-01	 
8.427303e+00	 9.880659e-01	 -5.150740e-06	 3.416976e-05	 9.135699e-01	 
8.048012e+00	 1.003701e+00	 -5.507714e-06	 3.716292e-05	 9.146940e-01	 
8.048012e+00	 1.003701e+00	 -5.507714e-06	 3.716293e-05	 9.146940e-01	 
7.685792e+00	 1.002391e+00	 -5.989970e-06	 4.036276e-05	 9.145986e-01	 
7.685792e+00	 1.002391e+00	 -5.990049e-06	 4.036257e-05	 9.145986e-01	 
7.339874e+00	 9.887107e-01	 -6.595593e-06	 4.379418e-05	 9.136157e-01	 
7.339874e+00	 9.887107e-01	 -6.595644e-06	 4.379406e-05	 9.136157e-01	 
7.009526e+00	 1.002726e+00	 -7.062063e-06	 4.761204e-05	 9.146230e-01	 
7.009526e+00	 1.002726e+00	 -7.062259e-06	 4.761150e-05	 9.146230e-01	 
7.009526e+00	 9.876555e-01	 -7.170107e-06	 4.755797e-05	 9.135408e-01	 
7.009526e+00	 9.876555e-01	 -7.170164e-06	 4.755783e-05	 9.135408e-01	 
6.694045e+00	 9.845873e-01	 -7.809958e-06	 5.163342e-05	 9.133241e-01	 
6.392763e+00	 9.864029e-01	 -8.464145e-06	 5.607254e-05	 9.134522e-01	 
6.392763e+00	 9.864029e-01	 -8.464337e-06	 5.607211e-05	 9.134522e-01	 
6.105042e+00	 9.856949e-01	 -9.195882e-06	 6.087702e-05	 9.134022e-01	 
5.567864e+00	 9.830897e-01	 -1.086390e-05	 7.172947e-05	 9.132188e-01	 
5.317269e+00	 9.937752e-01	 -1.166523e-05	 7.792251e-05	 9.139768e-01	 
5.317269e+00	 9.937752e-01	 -1.166523e-05	 7.792250e-05	 9.139768e-01	 
5.317269e+00	 9.937752e-01	 -1.166516e-05	 7.792254e-05	 9.139768e-01	 
5.317269e+00	 9.937752e-01	 -1.166523e-05	 7.792250e-05	 9.139768e-01	 
5.077952e+00	 1.005940e+00	 -1.250551e-05	 8.464741e-05	 9.148576e-01	 
5.077952e+00	 1.005940e+00	 -1.250554e-05	 8.464739e-05	 9.148576e-01	 
3.852021e+00	 9.900036e-01	 -2.071150e-05	 1.378926e-04	 9.137075e-01	 
3.513085e+00	 9.733496e-01	 -2.476387e-05	 1.619694e-04	 9.125410e-01	 
2.790542e+00	 9.867427e-01	 -3.653795e-05	 2.427322e-04	 9.134762e-01	 
2.545005e+00	 9.832733e-01	 -4.302851e-05	 2.849376e-04	 9.132317e-01	 
2.545005e+00	 9.832733e-01	 -4.302845e-05	 2.849375e-04	 9.132317e-01	 
2.321072e+00	 1.007167e+00	 -4.926239e-05	 3.349945e-04	 9.149475e-01	 
2.321072e+00	 1.007167e+00	 -4.926247e-05	 3.349945e-04	 9.149475e-01	 
2.216607e+00	 9.999228e-01	 -5.372530e-05	 3.626377e-04	 9.144195e-01	 
2.216607e+00	 9.999228e-01	 -5.372487e-05	 3.626372e-04	 9.144195e-01	 
2.216607e+00	 9.999228e-01	 -5.372508e-05	 3.626374e-04	 9.144195e-01	 
1.930584e+00	 1.001175e+00	 -6.803233e-05	 4.604590e-04	 9.145103e-01	 
1.760713e+00	 9.872874e-01	 -8.074075e-05	 5.389437e-04	 9.135148e-01	 
1.760713e+00	 9.872874e-01	 -8.074061e-05	 5.389435e-04	 9.135148e-01	 
1.605790e+00	 9.812729e-01	 -9.499788e-05	 6.308271e-04	 9.130914e-01	 
1.605790e+00	 9.812729e-01	 -9.499660e-05	 6.308256e-04	 9.130914e-01	 
1.605790e+00	 9.812729e-01	 -9.499765e-05	 6.308266e-04	 9.130914e-01	 
1.605790e+00	 9.812729e-01	 -9.499849e-05	 6.308274e-04	 9.130914e-01	 
1.464497e+00	 9.801226e-01	 -1.111304e-04	 7.381961e-04	 9.130110e-01	 
1.464497e+00	 9.801226e-01	 -1.111298e-04	 7.381956e-04	 9.130110e-01	 
1.464497e+00	 9.801226e-01	 -1.111295e-04	 7.381953e-04	 9.130110e-01	 
9.240563e-01	 9.922525e-01	 -2.352988e-04	 1.606190e-03	 9.138678e-01	 
9.240563e-01	 9.922525e-01	 -2.353011e-04	 1.606191e-03	 9.138678e-01	 
7.344635e-01	 9.889810e-01	 -3.405757e-04	 2.349290e-03	 9.136348e-01	 
7.344635e-01	 9.889810e-01	 -3.405850e-04	 2.349291e-03	 9.136348e-01	 
5.163708e-01	 9.885448e-01	 -5.838952e-04	 4.167417e-03	 9.136039e-01	 
5.163708e-01	 9.885448e-01	 -5.839188e-04	 4.167417e-03	 9.136039e-01	 
4.401409e-01	 9.795355e-01	 -7.471898e-04	 5.374255e-03	 9.129700e-01	 
4.401409e-01	 9.795355e-01	 -7.472824e-04	 5.374230e-03	 9.129700e-01	 
2.775189e-01	 9.797253e-01	 -1.465927e-03	 1.099345e-02	 9.129832e-01	 
2.775189e-01	 9.797253e-01	 -1.466046e-03	 1.099343e-02	 9.129832e-01	 
9.037322e-02	 9.780165e-01	 -6.975942e-03	 5.412846e-02	 9.128642e-01	 
9.037322e-02	 9.780165e-01	 -6.976137e-03	 5.412850e-02	 9.128642e-01	 
7.169866e-02	 9.722443e-01	 -8.860890e-03	 6.845886e-02	 9.124649e-01	 
5.860917e-02	 9.725561e-01	 -1.163024e-02	 8.997713e-02	 9.124863e-01	 
4.421713e-02	 9.761662e-01	 -1.584924e-02	 1.232050e-01	 9.127357e-01	 
4.421713e-02	 9.761662e-01	 -1.584876e-02	 1.232046e-01	 9.127357e-01	 
4.421713e-02	 9.761662e-01	 -1.584924e-02	 1.232050e-01	 9.127357e-01	 
4.421713e-02	 9.761662e-01	 -1.584825e-02	 1.232041e-01	 9.127357e-01	 
3.648656e-02	 9.788641e-01	 -1.852198e-02	 1.444643e-01	 9.129232e-01	 
3.648656e-02	 9.788641e-01	 -1.852266e-02	 1.444650e-01	 9.129232e-01	 
3.222112e-02	 9.732328e-01	 -2.075518e-02	 1.609484e-01	 9.125329e-01	 
3.222112e-02	 9.732328e-01	 -2.075553e-02	 1.609480e-01	 9.125329e-01	 
2.702748e-02	 9.744809e-01	 -2.448294e-02	 1.901218e-01	 9.126191e-01	 
2.702748e-02	 9.744809e-01	 -2.448315e-02	 1.901221e-01	 9.126191e-01	 
1.632249e-02	 9.733418e-01	 -3.805011e-02	 2.951996e-01	 9.125405e-01	 
1.632249e-02	 9.733418e-01	 -3.805065e-02	 2.952003e-01	 9.125405e-01	 
1.129241e-02	 1.001676e+00	 -4.602779e-02	 3.680752e-01	 9.145467e-01	 
8.180631e-03	 9.839584e-01	 -5.347272e-02	 4.196378e-01	 9.132799e-01	 
8.180631e-03	 9.839584e-01	 -5.347422e-02	 4.196382e-01	 9.132799e-01	 
7.460824e-03	 1.005915e+00	 -5.391298e-02	 4.330972e-01	 9.148557e-01	 
7.460824e-03	 1.005915e+00	 -5.391500e-02	 4.330975e-01	 9.148557e-01	 
5.404889e-03	 1.004996e+00	 -5.877582e-02	 4.717137e-01	 9.147885e-01	 
5.161629e-03	 9.906037e-01	 -6.023011e-02	 4.760322e-01	 9.137502e-01	 
5.161629e-03	 9.906037e-01	 -6.023092e-02	 4.760322e-01	 9.137502e-01	 
4.929318e-03	 9.957890e-01	 -6.049312e-02	 4.807565e-01	 9.141213e-01	 
4.495591e-03	 9.798234e-01	 -6.257150e-02	 4.888685e-01	 9.129901e-01	 
4.495591e-03	 9.798234e-01	 -6.257152e-02	 4.888696e-01	 9.129901e-01	 
4.100028e-03	 9.996258e-01	 -6.233792e-02	 4.974373e-01	 9.143980e-01	 
4.100028e-03	 9.855117e-01	 -6.322522e-02	 4.969926e-01	 9.133893e-01	 
4.100028e-03	 9.855117e-01	 -6.322522e-02	 4.969926e-01	 9.133893e-01	 
4.100028e-03	 9.715124e-01	 -6.411956e-02	 4.965421e-01	 9.124146e-01	 
3.915496e-03	 9.996835e-01	 -6.280084e-02	 5.011705e-01	 9.144022e-01	 
3.915496e-03	 9.843504e-01	 -6.377284e-02	 5.006834e-01	 9.133074e-01	 
3.915496e-03	 9.880693e-01	 -6.353552e-02	 5.008025e-01	 9.135702e-01	 
3.915496e-03	 9.880693e-01	 -6.353552e-02	 5.008025e-01	 9.135702e-01	 
3.915496e-03	 9.765329e-01	 -6.427501e-02	 5.004306e-01	 9.127611e-01	 
3.739270e-03	 1.006070e+00	 -6.284567e-02	 5.049474e-01	 9.148671e-01	 
3.739270e-03	 9.908064e-01	 -6.381283e-02	 5.044637e-01	 9.137647e-01	 
3.739270e-03	 9.756766e-01	 -6.478836e-02	 5.039731e-01	 9.127018e-01	 
3.570975e-03	 1.007863e+00	 -6.316034e-02	 5.084294e-01	 9.149985e-01	 
3.570975e-03	 9.931355e-01	 -6.409759e-02	 5.079610e-01	 9.139310e-01	 
3.570975e-03	 9.785329e-01	 -6.504266e-02	 5.074862e-01	 9.129001e-01	 
3.410255e-03	 1.005585e+00	 -6.371202e-02	 5.116349e-01	 9.148316e-01	 
3.410255e-03	 9.891942e-01	 -6.476581e-02	 5.111078e-01	 9.136500e-01	 
3.410255e-03	 9.729582e-01	 -6.582935e-02	 5.105727e-01	 9.125140e-01	 
3.256768e-03	 1.008505e+00	 -6.391413e-02	 5.148636e-01	 9.150457e-01	 
3.256768e-03	 1.008505e+00	 -6.391413e-02	 5.148636e-01	 9.150457e-01	 
3.256768e-03	 1.001215e+00	 -6.438164e-02	 5.146304e-01	 9.145132e-01	 
3.256768e-03	 9.939558e-01	 -6.485109e-02	 5.143955e-01	 9.139897e-01	 
3.256768e-03	 9.867268e-01	 -6.532248e-02	 5.141591e-01	 9.134751e-01	 
3.256768e-03	 9.795280e-01	 -6.579579e-02	 5.139211e-01	 9.129695e-01	 
3.256768e-03	 9.723592e-01	 -6.627103e-02	 5.136816e-01	 9.124728e-01	 
3.110189e-03	 9.906096e-01	 -6.544844e-02	 5.172797e-01	 9.137507e-01	 
3.110189e-03	 9.716168e-01	 -6.670708e-02	 5.166462e-01	 9.124218e-01	 
2.970208e-03	 1.001827e+00	 -6.507764e-02	 5.205053e-01	 9.145577e-01	 
2.970208e-03	 9.887719e-01	 -6.593359e-02	 5.200767e-01	 9.136200e-01	 
2.970208e-03	 9.704886e-01	 -6.715400e-02	 5.194621e-01	 9.123443e-01	 
2.970208e-03	 9.704886e-01	 -6.715400e-02	 5.194621e-01	 9.123443e-01	 
2.836526e-03	 1.006271e+00	 -6.512850e-02	 5.233800e-01	 9.148818e-01	 
2.836526e-03	 1.000734e+00	 -6.549009e-02	 5.231995e-01	 9.144783e-01	 
2.836526e-03	 9.952152e-01	 -6.585281e-02	 5.230181e-01	 9.140800e-01	 
2.836526e-03	 9.879222e-01	 -6.633566e-02	 5.227761e-01	 9.135597e-01	 
2.836526e-03	 9.879222e-01	 -6.633566e-02	 5.227761e-01	 9.135597e-01	 
2.836526e-03	 9.806600e-01	 -6.682048e-02	 5.225324e-01	 9.130485e-01	 
2.836526e-03	 9.734282e-01	 -6.730728e-02	 5.222871e-01	 9.125464e-01	 
2.708862e-03	 1.001276e+00	 -6.577781e-02	 5.258203e-01	 9.145176e-01	 
2.708862e-03	 9.858261e-01	 -6.680350e-02	 5.253066e-01	 9.134115e-01	 
2.708862e-03	 9.705141e-01	 -6.783812e-02	 5.247855e-01	 9.123461e-01	 
2.586943e-03	 1.007246e+00	 -6.569397e-02	 5.284971e-01	 9.149532e-01	 
2.586943e-03	 9.996897e-01	 -6.619218e-02	 5.282484e-01	 9.144026e-01	 
2.586943e-03	 9.921663e-01	 -6.669254e-02	 5.279979e-01	 9.138617e-01	 
2.586943e-03	 9.793888e-01	 -6.755229e-02	 5.275660e-01	 9.129598e-01	 
2.586943e-03	 9.793888e-01	 -6.755229e-02	 5.275660e-01	 9.129598e-01	 
2.470511e-03	 1.001370e+00	 -6.637868e-02	 5.306668e-01	 9.145244e-01	 
2.470511e-03	 9.768533e-01	 -6.802907e-02	 5.298385e-01	 9.127834e-01	 
2.359320e-03	 9.968262e-01	 -6.696588e-02	 5.327631e-01	 9.141959e-01	 
2.359320e-03	 9.704128e-01	 -6.876289e-02	 5.318595e-01	 9.123391e-01	 
2.253133e-03	 9.967780e-01	 -6.723775e-02	 5.348992e-01	 9.141924e-01	 
2.253133e-03	 9.785415e-01	 -6.847791e-02	 5.342767e-01	 9.129007e-01	 
2.151725e-03	 1.002424e+00	 -6.711075e-02	 5.371204e-01	 9.146010e-01	 
2.151725e-03	 1.007698e+00	 -6.675780e-02	 5.372964e-01	 9.149864e-01	 
2.151725e-03	 1.007698e+00	 -6.675780e-02	 5.372964e-01	 9.149864e-01	 
2.151725e-03	 9.905238e-01	 -6.791496e-02	 5.367180e-01	 9.137445e-01	 
2.151725e-03	 9.735192e-01	 -6.908335e-02	 5.361303e-01	 9.125527e-01	 
2.054882e-03	 9.951073e-01	 -6.784537e-02	 5.388028e-01	 9.140723e-01	 
2.054882e-03	 9.700854e-01	 -6.956950e-02	 5.379356e-01	 9.123167e-01	 
2.054882e-03	 9.757624e-01	 -6.917399e-02	 5.381352e-01	 9.127077e-01	 
2.054882e-03	 9.757624e-01	 -6.917399e-02	 5.381352e-01	 9.127077e-01	 
1.962397e-03	 9.992962e-01	 -6.779246e-02	 5.407760e-01	 9.143742e-01	 
1.962397e-03	 9.992962e-01	 -6.779246e-02	 5.407760e-01	 9.143742e-01	 
1.962397e-03	 9.719712e-01	 -6.967472e-02	 5.398301e-01	 9.124461e-01	 
1.962397e-03	 9.719712e-01	 -6.967472e-02	 5.398301e-01	 9.124461e-01	 
1.874074e-03	 9.784133e-01	 -6.945164e-02	 5.417915e-01	 9.128918e-01	 
1.874074e-03	 9.784133e-01	 -6.945164e-02	 5.417915e-01	 9.128918e-01	 
1.789727e-03	 9.947366e-01	 -6.853525e-02	 5.440013e-01	 9.140457e-01	 
1.709176e-03	 9.799325e-01	 -6.975955e-02	 5.450431e-01	 9.129977e-01	 
1.632250e-03	 9.899027e-01	 -6.925036e-02	 5.468645e-01	 9.137003e-01	 
1.558787e-03	 1.005992e+00	 -6.831409e-02	 5.488128e-01	 9.148614e-01	 
1.558787e-03	 9.760852e-01	 -7.039204e-02	 5.477711e-01	 9.127301e-01	 
