### The result of the verage over time 
### d tau = 0.015036
### number of kessence update = 10
### initial time = 0.642703
### 1- tau	2- pi_k(x)	3-zeta(x)	 4-x
 0.642703	        0	        0	 (32 , 32 , 32) 
 0.657739	1.89208e-07	-2.47435e-07	 (32 , 32 , 32) 
 0.673084	3.81922e-07	-2.14735e-07	 (32 , 32 , 32) 
 0.688745	5.68089e-07	-1.77204e-07	 (32 , 32 , 32) 
 0.704726	7.50629e-07	-1.31331e-07	 (32 , 32 , 32) 
 0.721036	9.30147e-07	-7.41567e-08	 (32 , 32 , 32) 
  0.73768	1.10715e-06	-3.19759e-09	 (32 , 32 , 32) 
 0.754664	1.28217e-06	8.36282e-08	 (32 , 32 , 32) 
 0.771996	1.45575e-06	1.88063e-07	 (32 , 32 , 32) 
 0.789681	1.62845e-06	3.11567e-07	 (32 , 32 , 32) 
 0.807728	1.80085e-06	4.55362e-07	 (32 , 32 , 32) 
 0.826143	1.97357e-06	6.20481e-07	 (32 , 32 , 32) 
 0.844933	2.14722e-06	8.07803e-07	 (32 , 32 , 32) 
 0.864106	2.32244e-06	1.01809e-06	 (32 , 32 , 32) 
 0.883669	2.49989e-06	1.25201e-06	 (32 , 32 , 32) 
 0.903631	2.68023e-06	1.51019e-06	 (32 , 32 , 32) 
 0.923998	2.86417e-06	1.79321e-06	 (32 , 32 , 32) 
 0.944778	3.05241e-06	2.10163e-06	 (32 , 32 , 32) 
 0.965981	3.24568e-06	2.43605e-06	 (32 , 32 , 32) 
 0.987614	3.44475e-06	2.79707e-06	 (32 , 32 , 32) 
  1.00969	3.65039e-06	3.18535e-06	 (32 , 32 , 32) 
   1.0322	3.86343e-06	3.60163e-06	 (32 , 32 , 32) 
  1.05518	4.08471e-06	4.04671e-06	 (32 , 32 , 32) 
  1.07862	4.31512e-06	4.52153e-06	 (32 , 32 , 32) 
  1.10253	4.55558e-06	5.02709e-06	 (32 , 32 , 32) 
  1.12693	4.80708e-06	5.56457e-06	 (32 , 32 , 32) 
  1.15182	5.07064e-06	6.13528e-06	 (32 , 32 , 32) 
  1.17722	5.34736e-06	6.74069e-06	 (32 , 32 , 32) 
  1.20313	5.63839e-06	7.38245e-06	 (32 , 32 , 32) 
  1.22956	5.94498e-06	8.06242e-06	 (32 , 32 , 32) 
  1.25652	6.26843e-06	8.78266e-06	 (32 , 32 , 32) 
  1.28403	6.61017e-06	9.54543e-06	 (32 , 32 , 32) 
   1.3121	6.97172e-06	1.03532e-05	 (32 , 32 , 32) 
  1.34073	7.35471e-06	1.12089e-05	 (32 , 32 , 32) 
  1.36993	7.76091e-06	1.21152e-05	 (32 , 32 , 32) 
  1.39973	8.19221e-06	1.30756e-05	 (32 , 32 , 32) 
  1.43012	8.65069e-06	1.40934e-05	 (32 , 32 , 32) 
  1.46113	9.13856e-06	1.51722e-05	 (32 , 32 , 32) 
  1.49276	9.65823e-06	1.63158e-05	 (32 , 32 , 32) 
  1.52503	1.02123e-05	1.75279e-05	 (32 , 32 , 32) 
  1.55795	1.08035e-05	1.88124e-05	 (32 , 32 , 32) 
  1.59153	1.14349e-05	2.01727e-05	 (32 , 32 , 32) 
  1.62578	1.21096e-05	2.1612e-05	 (32 , 32 , 32) 
  1.66072	1.28311e-05	2.31328e-05	 (32 , 32 , 32) 
  1.69637	1.36028e-05	2.47367e-05	 (32 , 32 , 32) 
  1.73273	1.44285e-05	2.6424e-05	 (32 , 32 , 32) 
  1.76982	1.53119e-05	2.81929e-05	 (32 , 32 , 32) 
  1.80765	1.62567e-05	3.00397e-05	 (32 , 32 , 32) 
  1.84625	1.72668e-05	3.19574e-05	 (32 , 32 , 32) 
  1.88561	1.83454e-05	3.39353e-05	 (32 , 32 , 32) 
  1.92577	1.94958e-05	3.59585e-05	 (32 , 32 , 32) 
  1.96673	2.07202e-05	3.80067e-05	 (32 , 32 , 32) 
  2.00851	2.20203e-05	4.00541e-05	 (32 , 32 , 32) 
  2.05113	2.33966e-05	4.20686e-05	 (32 , 32 , 32) 
   2.0946	2.48479e-05	4.40116e-05	 (32 , 32 , 32) 
  2.13894	2.63715e-05	4.58385e-05	 (32 , 32 , 32) 
  2.18417	2.79623e-05	4.74998e-05	 (32 , 32 , 32) 
   2.2303	2.9613e-05	4.89427e-05	 (32 , 32 , 32) 
  2.27735	3.13135e-05	5.0114e-05	 (32 , 32 , 32) 
  2.32534	3.30513e-05	5.0964e-05	 (32 , 32 , 32) 
  2.37428	3.48112e-05	5.14505e-05	 (32 , 32 , 32) 
   2.4242	3.65761e-05	5.15436e-05	 (32 , 32 , 32) 
  2.47512	3.83273e-05	5.12295e-05	 (32 , 32 , 32) 
  2.52704	4.00456e-05	5.05121e-05	 (32 , 32 , 32) 
  2.57999	4.17119e-05	4.94125e-05	 (32 , 32 , 32) 
  2.63399	4.33081e-05	4.79638e-05	 (32 , 32 , 32) 
  2.68906	4.48176e-05	4.62028e-05	 (32 , 32 , 32) 
  2.74522	4.62253e-05	4.41612e-05	 (32 , 32 , 32) 
  2.80248	4.75169e-05	4.18577e-05	 (32 , 32 , 32) 
  2.86087	4.86785e-05	3.92989e-05	 (32 , 32 , 32) 
   2.9204	4.96957e-05	3.64888e-05	 (32 , 32 , 32) 
   2.9811	5.05547e-05	3.34519e-05	 (32 , 32 , 32) 
  3.04298	5.1244e-05	3.02615e-05	 (32 , 32 , 32) 
  3.10606	5.17591e-05	2.70731e-05	 (32 , 32 , 32) 
  3.17036	5.21087e-05	2.41608e-05	 (32 , 32 , 32) 
  3.23589	5.23253e-05	2.19803e-05	 (32 , 32 , 32) 
  3.30269	5.24827e-05	2.13416e-05	 (32 , 32 , 32) 
  3.37075	      inf	      inf	 (32 , 32 , 32) 
   3.4401	      nan	      nan	 (32 , 32 , 32) 
  3.51076	      nan	      nan	 (32 , 32 , 32) 
  3.58272	      nan	      nan	 (32 , 32 , 32) 
  3.65602	      nan	      nan	 (32 , 32 , 32) 
