### The result of the verage over time 
### d tau = 0.238644
### number of kessence update = 10
### initial time = 11.9322
### 1- tau	2- pi_k(x)	3-zeta(x)	 4-x
  11.9322	        0	        0	 (32 , 32 , 32) 
  12.1708	1.00893e-06	-9.5748e-09	 (32 , 32 , 32) 
  12.4142	2.0746e-06	-8.46382e-09	 (32 , 32 , 32) 
  12.6625	3.07373e-06	-7.42976e-09	 (32 , 32 , 32) 
  12.9158	4.03888e-06	-6.45151e-09	 (32 , 32 , 32) 
  13.1741	4.97399e-06	-5.51023e-09	 (32 , 32 , 32) 
  13.4376	5.88153e-06	-4.59029e-09	 (32 , 32 , 32) 
  13.7063	6.76378e-06	-3.67878e-09	 (32 , 32 , 32) 
  13.9805	7.62284e-06	-2.76503e-09	 (32 , 32 , 32) 
  14.2601	8.46072e-06	-1.84023e-09	 (32 , 32 , 32) 
  14.5453	9.27929e-06	-8.97154e-10	 (32 , 32 , 32) 
  14.8362	1.00803e-05	7.01779e-11	 (32 , 32 , 32) 
  15.1329	1.08655e-05	1.06668e-09	 (32 , 32 , 32) 
  15.4356	1.16363e-05	2.09643e-09	 (32 , 32 , 32) 
  15.7443	1.23943e-05	3.16281e-09	 (32 , 32 , 32) 
  16.0591	1.31409e-05	4.26865e-09	 (32 , 32 , 32) 
  16.3803	1.38775e-05	5.41635e-09	 (32 , 32 , 32) 
  16.7079	1.46051e-05	6.60799e-09	 (32 , 32 , 32) 
  17.0421	1.53252e-05	7.84539e-09	 (32 , 32 , 32) 
  17.3829	1.60387e-05	9.13018e-09	 (32 , 32 , 32) 
  17.7306	1.67469e-05	1.04639e-08	 (32 , 32 , 32) 
  18.0852	1.74506e-05	1.18479e-08	 (32 , 32 , 32) 
  18.4469	1.8151e-05	1.32836e-08	 (32 , 32 , 32) 
  18.8159	1.88488e-05	1.47723e-08	 (32 , 32 , 32) 
  19.1922	1.95452e-05	1.63156e-08	 (32 , 32 , 32) 
   19.576	2.02408e-05	1.79147e-08	 (32 , 32 , 32) 
  19.9675	2.09365e-05	1.95711e-08	 (32 , 32 , 32) 
  20.3669	2.16332e-05	2.12864e-08	 (32 , 32 , 32) 
  20.7742	2.23316e-05	2.30621e-08	 (32 , 32 , 32) 
  21.1897	2.30325e-05	 2.49e-08	 (32 , 32 , 32) 
  21.6135	2.37365e-05	2.68018e-08	 (32 , 32 , 32) 
  22.0458	2.44445e-05	2.87693e-08	 (32 , 32 , 32) 
  22.4867	2.51571e-05	3.08045e-08	 (32 , 32 , 32) 
  22.9364	2.58751e-05	3.29094e-08	 (32 , 32 , 32) 
  23.3951	2.65994e-05	3.50863e-08	 (32 , 32 , 32) 
  23.8631	2.73307e-05	3.73376e-08	 (32 , 32 , 32) 
  24.3403	2.80698e-05	3.96661e-08	 (32 , 32 , 32) 
  24.8271	2.88175e-05	4.2075e-08	 (32 , 32 , 32) 
  25.3237	2.95759e-05	4.45681e-08	 (32 , 32 , 32) 
  25.8301	3.0348e-05	4.71499e-08	 (32 , 32 , 32) 
  26.3467	3.11406e-05	 4.98e-08	 (32 , 32 , 32) 
  26.8737	3.19574e-05	5.24643e-08	 (32 , 32 , 32) 
  27.4111	3.27946e-05	5.51139e-08	 (32 , 32 , 32) 
  27.9594	3.36553e-05	5.7744e-08	 (32 , 32 , 32) 
  28.5186	3.45397e-05	6.03493e-08	 (32 , 32 , 32) 
  29.0889	3.54471e-05	6.29415e-08	 (32 , 32 , 32) 
  29.6707	3.63782e-05	6.55305e-08	 (32 , 32 , 32) 
  30.2641	3.73339e-05	6.81221e-08	 (32 , 32 , 32) 
  30.8694	3.83139e-05	7.07208e-08	 (32 , 32 , 32) 
  31.4868	3.9318e-05	7.33299e-08	 (32 , 32 , 32) 
  32.1165	4.03469e-05	7.59515e-08	 (32 , 32 , 32) 
  32.7589	4.14028e-05	7.8573e-08	 (32 , 32 , 32) 
