### The result of the verage over time 
### d tau = 0.241324
### number of kessence update = 10
### initial time = 10.9962
### 1- tau	2- average(H pi_k)	3- average (zeta)	 4- average (phi)   
  10.9962	        0	        0	3.70577e-22
  11.2376	-5.46797e-11	-1.34501e-09	3.70577e-22
  11.4837	-6.26079e-11	-1.16077e-09	6.37573e-10
  11.7349	-4.22242e-11	-9.392e-10	1.19774e-09
  11.9911	4.30719e-12	-6.59617e-10	1.69017e-09
  12.2525	7.59275e-11	-3.05685e-10	2.1229e-09
  12.5192	1.72444e-10	1.34997e-10	2.50318e-09
  12.7912	2.94316e-10	6.71612e-10	2.83751e-09
  13.0688	4.42487e-10	1.31075e-09	3.13173e-09
  13.3519	6.18243e-10	2.05695e-09	3.39109e-09
  13.6407	8.23103e-10	2.91308e-09	3.62029e-09
  13.9353	1.05874e-09	3.88078e-09	3.82355e-09
  14.2359	1.3269e-09	4.9607e-09	4.00467e-09
  14.5425	1.62936e-09	6.15279e-09	4.16703e-09
  14.8552	1.96791e-09	7.45649e-09	4.31368e-09
  15.1743	2.34429e-09	8.87089e-09	4.44735e-09
  15.4998	2.76019e-09	1.03949e-08	4.57049e-09
  15.8318	3.21724e-09	1.20274e-08	4.6853e-09
  16.1705	3.71701e-09	1.37671e-08	4.79374e-09
   16.516	4.26099e-09	1.56131e-08	4.89759e-09
  16.8684	4.8506e-09	1.75643e-08	4.99844e-09
  17.2279	5.48722e-09	1.962e-08	5.09772e-09
  17.5947	6.17215e-09	2.17797e-08	5.19671e-09
  17.9688	6.90666e-09	2.40432e-08	5.29659e-09
  18.3504	7.69196e-09	2.64104e-08	5.39841e-09
  18.7396	8.52926e-09	2.88816e-08	5.50313e-09
  19.1367	9.41972e-09	3.14575e-08	5.61161e-09
  19.5418	1.03645e-08	3.41389e-08	5.72466e-09
   19.955	1.13648e-08	3.69271e-08	5.84301e-09
  20.3764	1.24218e-08	3.98235e-08	5.96733e-09
  20.8064	1.35367e-08	4.28301e-08	6.09826e-09
  21.2449	1.47106e-08	4.5949e-08	6.23637e-09
  21.6923	1.5945e-08	4.91828e-08	6.38223e-09
  22.1486	1.7241e-08	5.25342e-08	6.53636e-09
  22.6141	1.86002e-08	5.60063e-08	6.69925e-09
  23.0889	2.00238e-08	5.96026e-08	6.87138e-09
  23.5732	2.15135e-08	6.33268e-08	7.05322e-09
  24.0672	2.30708e-08	6.7183e-08	7.24523e-09
  24.5712	2.46975e-08	7.11756e-08	7.44785e-09
  25.0852	2.63952e-08	7.53093e-08	7.66152e-09
  25.6096	2.81659e-08	7.95889e-08	7.88668e-09
  26.1444	3.00116e-08	8.40199e-08	8.12379e-09
    26.69	3.19343e-08	8.86076e-08	8.37329e-09
  27.2465	3.39364e-08	9.33582e-08	8.63564e-09
  27.8141	3.602e-08	9.82776e-08	8.91133e-09
  28.3931	3.81877e-08	1.03373e-07	9.20082e-09
  28.9838	4.04421e-08	1.0865e-07	9.50462e-09
  29.5862	4.27859e-08	1.14116e-07	9.82326e-09
  30.2007	4.5222e-08	1.1978e-07	1.01572e-08
  30.8275	4.77535e-08	1.25648e-07	1.05071e-08
  31.4669	5.03836e-08	1.3173e-07	1.08734e-08
  32.1191	5.31155e-08	1.38033e-07	1.12569e-08
  32.7843	5.59529e-08	1.44567e-07	1.1658e-08
  33.4629	5.88994e-08	1.5134e-07	1.20776e-08
   34.155	6.1959e-08	1.58364e-07	1.25162e-08
   34.861	6.51357e-08	1.65648e-07	1.29746e-08
  35.5812	6.84338e-08	1.73203e-07	1.34535e-08
  36.3157	7.18578e-08	1.8104e-07	1.39537e-08
   37.065	7.54125e-08	1.8917e-07	1.44761e-08
   37.815	7.90331e-08	1.97449e-07	1.50215e-08
   38.565	8.27157e-08	2.0587e-07	1.55756e-08
   39.315	8.64602e-08	2.14432e-07	1.61379e-08
   40.065	9.02663e-08	2.23136e-07	1.67088e-08
   40.815	9.41341e-08	2.31985e-07	1.72886e-08
   41.565	9.80635e-08	2.40977e-07	1.78776e-08
   42.315	1.02054e-07	2.50114e-07	1.8476e-08
   43.065	1.06107e-07	2.59396e-07	1.90841e-08
   43.815	1.10221e-07	2.68825e-07	1.97021e-08
   44.565	1.14398e-07	2.784e-07	2.03303e-08
   45.315	1.18636e-07	2.88122e-07	2.09689e-08
   46.065	1.22936e-07	2.97993e-07	2.16182e-08
   46.815	1.27298e-07	3.08012e-07	2.22784e-08
   47.565	1.31723e-07	3.18181e-07	2.29498e-08
   48.315	1.3621e-07	3.28499e-07	2.36327e-08
   49.065	1.4076e-07	3.38968e-07	2.43273e-08
   49.815	1.45372e-07	3.49587e-07	2.50339e-08
   50.565	1.50048e-07	3.60359e-07	2.57528e-08
   51.315	1.54787e-07	3.71283e-07	2.64844e-08
   52.065	1.5959e-07	3.82359e-07	2.72289e-08
   52.815	1.64456e-07	3.9359e-07	2.79867e-08
   53.565	1.69387e-07	4.04974e-07	2.87583e-08
   54.315	1.74382e-07	4.16514e-07	2.9544e-08
   55.065	1.79441e-07	4.28209e-07	3.03444e-08
   55.815	1.84565e-07	4.4006e-07	3.11599e-08
   56.565	1.89755e-07	4.52068e-07	3.19912e-08
   57.315	1.9501e-07	4.64234e-07	3.28385e-08
   58.065	2.0033e-07	4.76558e-07	3.37026e-08
   58.815	2.05717e-07	4.8904e-07	3.45838e-08
   59.565	2.1117e-07	5.01682e-07	3.54828e-08
   60.315	2.1669e-07	5.14484e-07	 3.64e-08
   61.065	2.22277e-07	5.27446e-07	3.73359e-08
   61.815	2.27931e-07	5.4057e-07	3.82907e-08
   62.565	2.33653e-07	5.53855e-07	3.92648e-08
   63.315	2.39444e-07	5.67301e-07	4.02584e-08
   64.065	2.45302e-07	5.8091e-07	4.12719e-08
   64.815	2.5123e-07	5.94681e-07	4.23057e-08
   65.565	2.57226e-07	6.08614e-07	4.336e-08
   66.315	2.63292e-07	6.22711e-07	4.44355e-08
   67.065	2.69427e-07	6.3697e-07	4.55329e-08
   67.815	2.75633e-07	6.51393e-07	4.66524e-08
   68.565	2.81908e-07	6.6598e-07	4.77943e-08
   69.315	2.88255e-07	6.80732e-07	4.89598e-08
   70.065	2.94672e-07	6.95648e-07	5.01491e-08
   70.815	3.01161e-07	7.1073e-07	5.13618e-08
   71.565	3.07721e-07	7.2598e-07	5.25976e-08
   72.315	3.14354e-07	7.41398e-07	5.38551e-08
   73.065	3.21059e-07	7.56986e-07	5.51332e-08
   73.815	3.27836e-07	7.72746e-07	5.64318e-08
   74.565	3.34686e-07	7.88682e-07	5.77513e-08
   75.315	3.4161e-07	8.04797e-07	5.90921e-08
   76.065	3.48607e-07	8.21097e-07	6.04542e-08
   76.815	3.5568e-07	8.37586e-07	6.18374e-08
   77.565	3.62827e-07	8.54275e-07	6.32415e-08
   78.315	3.70051e-07	8.71171e-07	6.46675e-08
   79.065	3.77351e-07	8.88289e-07	6.61167e-08
   79.815	3.8473e-07	9.05643e-07	6.75881e-08
   80.565	3.92189e-07	9.23251e-07	6.90831e-08
   81.315	3.9973e-07	9.41138e-07	7.06018e-08
   82.065	4.07355e-07	9.5933e-07	7.2146e-08
   82.815	4.15067e-07	9.77863e-07	7.37159e-08
   83.565	4.22868e-07	9.96781e-07	7.53112e-08
   84.315	4.30764e-07	1.01614e-06	7.69325e-08
   85.065	4.38758e-07	1.03602e-06	7.8581e-08
   85.815	4.46858e-07	1.0565e-06	8.02554e-08
   86.565	4.5507e-07	1.07772e-06	8.19558e-08
   87.315	4.63405e-07	1.09984e-06	8.36819e-08
   88.065	4.71876e-07	1.1231e-06	8.54316e-08
   88.815	4.80498e-07	1.14781e-06	8.72037e-08
   89.565	4.89295e-07	1.17446e-06	8.89958e-08
   90.315	4.98297e-07	1.20378e-06	9.0805e-08
   91.065	5.0755e-07	1.23693e-06	9.2632e-08
   91.815	5.17122e-07	1.27575e-06	9.44778e-08
   92.565	5.27115e-07	1.32338e-06	9.63413e-08
   93.315	5.37697e-07	1.38544e-06	9.82206e-08
   94.065	5.49158e-07	1.47302e-06	1.00114e-07
   94.815	5.62043e-07	1.60989e-06	1.02016e-07
   95.565	5.77468e-07	1.85186e-06	1.03926e-07
   96.315	5.98053e-07	2.35563e-06	1.05846e-07
   97.065	6.31315e-07	3.67656e-06	1.07773e-07
   97.815	7.06742e-07	8.70655e-06	1.0971e-07
   98.565	1.05198e-06	5.22674e-05	1.11657e-07
   99.315	0.000168956	0.0951519	1.13611e-07
  100.065	      nan	      nan	1.15575e-07
  100.815	      nan	      nan	1.17546e-07
  101.565	      nan	      nan	1.19525e-07
  102.315	      nan	      nan	1.21511e-07
  103.065	      nan	      nan	1.23502e-07
  103.815	      nan	      nan	1.25496e-07
  104.565	      nan	      nan	1.27492e-07
  105.315	      nan	      nan	1.29494e-07
  106.065	      nan	      nan	1.31499e-07
  106.815	      nan	      nan	1.33509e-07
  107.565	      nan	      nan	1.35524e-07
  108.315	      nan	      nan	1.37547e-07
  109.065	      nan	      nan	1.39577e-07
  109.815	      nan	      nan	1.41615e-07
  110.565	      nan	      nan	1.43663e-07
  111.315	      nan	      nan	1.45721e-07
  112.065	      nan	      nan	1.47789e-07
  112.815	      nan	      nan	1.49869e-07
  113.565	      nan	      nan	1.51963e-07
  114.315	      nan	      nan	1.54076e-07
  115.065	      nan	      nan	1.56208e-07
  115.815	      nan	      nan	1.58363e-07
  116.565	      nan	      nan	1.60542e-07
  117.315	      nan	      nan	1.62747e-07
  118.065	      nan	      nan	1.64976e-07
  118.815	      nan	      nan	1.67234e-07
  119.565	      nan	      nan	1.69524e-07
  120.315	      nan	      nan	1.71847e-07
  121.065	      nan	      nan	1.74204e-07
  121.815	      nan	      nan	1.7659e-07
  122.565	      nan	      nan	1.79003e-07
  123.315	      nan	      nan	1.81443e-07
  124.065	      nan	      nan	1.83905e-07
  124.815	      nan	      nan	1.86387e-07
  125.565	      nan	      nan	1.88888e-07
  126.315	      nan	      nan	1.91409e-07
  127.065	      nan	      nan	1.93948e-07
  127.815	      nan	      nan	1.96511e-07
  128.565	      nan	      nan	1.99101e-07
  129.315	      nan	      nan	2.01719e-07
  130.065	      nan	      nan	2.04369e-07
  130.815	      nan	      nan	2.07057e-07
  131.565	      nan	      nan	2.09786e-07
  132.315	      nan	      nan	2.12554e-07
  133.065	      nan	      nan	2.15354e-07
  133.815	      nan	      nan	2.18178e-07
  134.565	      nan	      nan	2.21012e-07
  135.315	      nan	      nan	2.2385e-07
  136.065	      nan	      nan	2.26697e-07
  136.815	      nan	      nan	2.29544e-07
  137.565	      nan	      nan	2.32396e-07
  138.315	      nan	      nan	2.35249e-07
  139.065	      nan	      nan	2.38107e-07
  139.815	      nan	      nan	2.40974e-07
  140.565	      nan	      nan	2.43846e-07
