### The result of the verage over time 
### d tau = 0.241324
### number of kessence update = 10
### initial time = 10.9962
### 1- tau	2- pi_k(x)	3-zeta(x)	 4-x
  10.9962	        0	        0	 (32 , 32 , 32) 
  11.2376	9.99623e-07	-1.80473e-09	 (32 , 32 , 32) 
  11.4837	2.02378e-06	-1.58545e-09	 (32 , 32 , 32) 
  11.7349	2.99296e-06	-1.36109e-09	 (32 , 32 , 32) 
  11.9911	 3.93e-06	-1.11951e-09	 (32 , 32 , 32) 
  12.2525	4.83826e-06	-8.50885e-10	 (32 , 32 , 32) 
  12.5192	5.72008e-06	-5.4754e-10	 (32 , 32 , 32) 
  12.7912	6.5776e-06	-2.0358e-10	 (32 , 32 , 32) 
  13.0688	7.41285e-06	1.85451e-10	 (32 , 32 , 32) 
  13.3519	8.22774e-06	6.2285e-10	 (32 , 32 , 32) 
  13.6407	9.02406e-06	1.11099e-09	 (32 , 32 , 32) 
  13.9353	9.80351e-06	1.6515e-09	 (32 , 32 , 32) 
  14.2359	1.05677e-05	2.24546e-09	 (32 , 32 , 32) 
  14.5425	1.1318e-05	2.89351e-09	 (32 , 32 , 32) 
  14.8552	1.20561e-05	3.59598e-09	 (32 , 32 , 32) 
  15.1743	1.27831e-05	4.35297e-09	 (32 , 32 , 32) 
  15.4998	1.35003e-05	5.16445e-09	 (32 , 32 , 32) 
  15.8318	1.4209e-05	6.03027e-09	 (32 , 32 , 32) 
  16.1705	1.49104e-05	6.9503e-09	 (32 , 32 , 32) 
   16.516	1.56054e-05	7.92439e-09	 (32 , 32 , 32) 
  16.8684	1.62952e-05	8.95244e-09	 (32 , 32 , 32) 
  17.2279	1.69808e-05	1.00344e-08	 (32 , 32 , 32) 
  17.5947	1.7663e-05	1.11704e-08	 (32 , 32 , 32) 
  17.9688	1.83428e-05	1.23606e-08	 (32 , 32 , 32) 
  18.3504	1.90211e-05	1.36052e-08	 (32 , 32 , 32) 
  18.7396	1.96986e-05	1.49048e-08	 (32 , 32 , 32) 
  19.1367	2.03762e-05	1.62598e-08	 (32 , 32 , 32) 
  19.5418	2.10547e-05	1.76711e-08	 (32 , 32 , 32) 
   19.955	2.17348e-05	1.91395e-08	 (32 , 32 , 32) 
  20.3764	2.24173e-05	2.0666e-08	 (32 , 32 , 32) 
  20.8064	2.31028e-05	2.22518e-08	 (32 , 32 , 32) 
  21.2449	2.37919e-05	2.38982e-08	 (32 , 32 , 32) 
  21.6923	2.44855e-05	2.56069e-08	 (32 , 32 , 32) 
  22.1486	2.51843e-05	2.73793e-08	 (32 , 32 , 32) 
  22.6141	2.5889e-05	2.92176e-08	 (32 , 32 , 32) 
  23.0889	2.66004e-05	3.11238e-08	 (32 , 32 , 32) 
  23.5732	2.73193e-05	3.31005e-08	 (32 , 32 , 32) 
  24.0672	2.80463e-05	3.51508e-08	 (32 , 32 , 32) 
  24.5712	2.87829e-05	3.72783e-08	 (32 , 32 , 32) 
  25.0852	2.95324e-05	3.94873e-08	 (32 , 32 , 32) 
  25.6096	3.02993e-05	4.1782e-08	 (32 , 32 , 32) 
  26.1444	3.109e-05	4.41661e-08	 (32 , 32 , 32) 
    26.69	3.19013e-05	4.6644e-08	 (32 , 32 , 32) 
  27.2465	3.27346e-05	4.92184e-08	 (32 , 32 , 32) 
  27.8141	3.35918e-05	5.18899e-08	 (32 , 32 , 32) 
  28.3931	3.44716e-05	5.466e-08	 (32 , 32 , 32) 
  28.9838	3.53746e-05	5.75307e-08	 (32 , 32 , 32) 
  29.5862	3.6302e-05	6.05037e-08	 (32 , 32 , 32) 
  30.2007	3.72534e-05	6.358e-08	 (32 , 32 , 32) 
  30.8275	3.82291e-05	6.67608e-08	 (32 , 32 , 32) 
  31.4669	3.9229e-05	7.00478e-08	 (32 , 32 , 32) 
  32.1191	4.02555e-05	7.34425e-08	 (32 , 32 , 32) 
  32.7843	4.13093e-05	7.69456e-08	 (32 , 32 , 32) 
  33.4629	4.23902e-05	8.05581e-08	 (32 , 32 , 32) 
   34.155	4.34976e-05	8.4281e-08	 (32 , 32 , 32) 
   34.861	4.4631e-05	8.81149e-08	 (32 , 32 , 32) 
  35.5812	4.57909e-05	9.20593e-08	 (32 , 32 , 32) 
  36.3157	4.69787e-05	9.61129e-08	 (32 , 32 , 32) 
   37.065	4.81953e-05	1.00276e-07	 (32 , 32 , 32) 
   37.815	4.94189e-05	1.04468e-07	 (32 , 32 , 32) 
   38.565	5.06469e-05	1.08682e-07	 (32 , 32 , 32) 
   39.315	5.18779e-05	1.12914e-07	 (32 , 32 , 32) 
   40.065	5.31109e-05	1.17164e-07	 (32 , 32 , 32) 
   40.815	5.43458e-05	1.2143e-07	 (32 , 32 , 32) 
   41.565	5.55826e-05	1.2571e-07	 (32 , 32 , 32) 
   42.315	5.6822e-05	  1.3e-07	 (32 , 32 , 32) 
   43.065	5.80634e-05	1.34297e-07	 (32 , 32 , 32) 
   43.815	5.93076e-05	1.38598e-07	 (32 , 32 , 32) 
   44.565	6.05548e-05	1.42901e-07	 (32 , 32 , 32) 
   45.315	6.18038e-05	1.47199e-07	 (32 , 32 , 32) 
   46.065	6.30541e-05	1.51482e-07	 (32 , 32 , 32) 
   46.815	6.43057e-05	1.55737e-07	 (32 , 32 , 32) 
   47.565	6.55598e-05	1.59951e-07	 (32 , 32 , 32) 
   48.315	6.68156e-05	1.64114e-07	 (32 , 32 , 32) 
   49.065	6.80775e-05	1.68219e-07	 (32 , 32 , 32) 
   49.815	6.93483e-05	1.72261e-07	 (32 , 32 , 32) 
   50.565	7.06273e-05	1.76236e-07	 (32 , 32 , 32) 
   51.315	7.19134e-05	1.80144e-07	 (32 , 32 , 32) 
   52.065	7.32062e-05	1.83985e-07	 (32 , 32 , 32) 
   52.815	7.4505e-05	1.8776e-07	 (32 , 32 , 32) 
   53.565	7.58081e-05	1.9147e-07	 (32 , 32 , 32) 
   54.315	7.71155e-05	1.95119e-07	 (32 , 32 , 32) 
   55.065	7.84268e-05	1.98709e-07	 (32 , 32 , 32) 
   55.815	7.97414e-05	2.02242e-07	 (32 , 32 , 32) 
   56.565	8.10588e-05	2.05721e-07	 (32 , 32 , 32) 
   57.315	8.2379e-05	2.09145e-07	 (32 , 32 , 32) 
   58.065	8.37014e-05	2.12517e-07	 (32 , 32 , 32) 
   58.815	8.50255e-05	2.15836e-07	 (32 , 32 , 32) 
   59.565	8.63504e-05	2.19104e-07	 (32 , 32 , 32) 
   60.315	8.7676e-05	2.22322e-07	 (32 , 32 , 32) 
   61.065	8.90015e-05	2.25492e-07	 (32 , 32 , 32) 
   61.815	9.03267e-05	2.28614e-07	 (32 , 32 , 32) 
   62.565	9.16513e-05	2.31689e-07	 (32 , 32 , 32) 
   63.315	9.29753e-05	2.34717e-07	 (32 , 32 , 32) 
   64.065	9.42978e-05	2.37697e-07	 (32 , 32 , 32) 
   64.815	9.56177e-05	2.40628e-07	 (32 , 32 , 32) 
   65.565	9.69348e-05	2.43507e-07	 (32 , 32 , 32) 
   66.315	9.82497e-05	2.46329e-07	 (32 , 32 , 32) 
   67.065	9.95627e-05	2.49088e-07	 (32 , 32 , 32) 
   67.815	0.000100874	2.51782e-07	 (32 , 32 , 32) 
   68.565	0.000102183	2.54406e-07	 (32 , 32 , 32) 
   69.315	0.000103492	2.56958e-07	 (32 , 32 , 32) 
   70.065	0.000104801	2.59433e-07	 (32 , 32 , 32) 
   70.815	0.00010611	2.61829e-07	 (32 , 32 , 32) 
   71.565	0.000107417	2.64142e-07	 (32 , 32 , 32) 
   72.315	0.000108724	2.66371e-07	 (32 , 32 , 32) 
   73.065	0.000110029	2.68516e-07	 (32 , 32 , 32) 
   73.815	0.000111334	2.70577e-07	 (32 , 32 , 32) 
   74.565	0.000112639	2.72553e-07	 (32 , 32 , 32) 
   75.315	0.000113944	2.74444e-07	 (32 , 32 , 32) 
   76.065	0.000115248	2.76251e-07	 (32 , 32 , 32) 
   76.815	0.000116551	2.77975e-07	 (32 , 32 , 32) 
