# background statistics
# cycle   tau/boxsize    a             conformal H/H0  phi(k=0)       T00(k=0)
      0   1.099623e+01   9.900990e-03   9.938275e+00   0.000000e+00   9.686552e-01
      1   1.123755e+01   1.030095e-02   9.741633e+00   6.375729e-10   9.686552e-01
      2   1.148375e+01   1.071707e-02   9.548950e+00   1.197740e-09   9.686552e-01
      3   1.173491e+01   1.115001e-02   9.360140e+00   1.690167e-09   9.686552e-01
      4   1.199114e+01   1.160043e-02   9.175123e+00   2.122901e-09   9.686552e-01
      5   1.225253e+01   1.206905e-02   8.993820e+00   2.503182e-09   9.686552e-01
      6   1.251920e+01   1.255660e-02   8.816152e+00   2.837513e-09   9.686552e-01
      7   1.279124e+01   1.306385e-02   8.642043e+00   3.131735e-09   9.686552e-01
      8   1.306876e+01   1.359159e-02   8.471420e+00   3.391092e-09   9.686552e-01
      9   1.335187e+01   1.414065e-02   8.304210e+00   3.620291e-09   9.686552e-01
     10   1.364068e+01   1.471190e-02   8.140342e+00   3.823554e-09   9.686552e-01
     11   1.393530e+01   1.530622e-02   7.979747e+00   4.004667e-09   9.686552e-01
     12   1.423586e+01   1.592456e-02   7.822357e+00   4.167027e-09   9.686552e-01
     13   1.454246e+01   1.656787e-02   7.668107e+00   4.313677e-09   9.686552e-01
     14   1.485522e+01   1.723717e-02   7.516931e+00   4.447349e-09   9.686552e-01
     15   1.517428e+01   1.793352e-02   7.368767e+00   4.570491e-09   9.686552e-01
     16   1.549976e+01   1.865800e-02   7.223552e+00   4.685299e-09   9.686551e-01
     17   1.583177e+01   1.941174e-02   7.081227e+00   4.793743e-09   9.686551e-01
     18   1.617046e+01   2.019594e-02   6.941732e+00   4.897593e-09   9.686551e-01
     19   1.651596e+01   2.101182e-02   6.805010e+00   4.998441e-09   9.686551e-01
     20   1.686840e+01   2.186065e-02   6.671003e+00   5.097718e-09   9.686551e-01
     21   1.722791e+01   2.274379e-02   6.539657e+00   5.196715e-09   9.686551e-01
     22   1.759465e+01   2.366260e-02   6.410918e+00   5.296595e-09   9.686551e-01
     23   1.796875e+01   2.461853e-02   6.284733e+00   5.398414e-09   9.686551e-01
     24   1.835037e+01   2.561308e-02   6.161049e+00   5.503130e-09   9.686551e-01
     25   1.873964e+01   2.664781e-02   6.039817e+00   5.611614e-09   9.686551e-01
     26   1.913673e+01   2.772435e-02   5.920987e+00   5.724664e-09   9.686550e-01
     27   1.954179e+01   2.884437e-02   5.804510e+00   5.843011e-09   9.686550e-01
     28   1.995497e+01   3.000965e-02   5.690338e+00   5.967334e-09   9.686550e-01
     29   2.037645e+01   3.122200e-02   5.578426e+00   6.098259e-09   9.686550e-01
     30   2.080638e+01   3.248333e-02   5.468728e+00   6.236374e-09   9.686550e-01
     31   2.124493e+01   3.379562e-02   5.361199e+00   6.382232e-09   9.686550e-01
     32   2.169229e+01   3.516092e-02   5.255796e+00   6.536357e-09   9.686550e-01
     33   2.214861e+01   3.658139e-02   5.152476e+00   6.699245e-09   9.686549e-01
     34   2.261408e+01   3.805924e-02   5.051197e+00   6.871378e-09   9.686549e-01
     35   2.308889e+01   3.959679e-02   4.951918e+00   7.053222e-09   9.686549e-01
     36   2.357321e+01   4.119647e-02   4.854600e+00   7.245231e-09   9.686549e-01
     37   2.406725e+01   4.286077e-02   4.759202e+00   7.447848e-09   9.686549e-01
     38   2.457119e+01   4.459230e-02   4.665688e+00   7.661517e-09   9.686548e-01
     39   2.508522e+01   4.639379e-02   4.574018e+00   7.886683e-09   9.686548e-01
     40   2.560956e+01   4.826807e-02   4.484157e+00   8.123789e-09   9.686548e-01
     41   2.614441e+01   5.021806e-02   4.396068e+00   8.373286e-09   9.686548e-01
     42   2.668998e+01   5.224683e-02   4.309716e+00   8.635642e-09   9.686547e-01
     43   2.724647e+01   5.435757e-02   4.225066e+00   8.911329e-09   9.686547e-01
     44   2.781412e+01   5.655357e-02   4.142085e+00   9.200822e-09   9.686547e-01
     45   2.839313e+01   5.883830e-02   4.060738e+00   9.504624e-09   9.686547e-01
     46   2.898375e+01   6.121533e-02   3.980995e+00   9.823256e-09   9.686546e-01
     47   2.958620e+01   6.368839e-02   3.902822e+00   1.015724e-08   9.686546e-01
     48   3.020071e+01   6.626137e-02   3.826189e+00   1.050711e-08   9.686546e-01
     49   3.082753e+01   6.893829e-02   3.751065e+00   1.087344e-08   9.686545e-01
     50   3.146691e+01   7.172336e-02   3.677420e+00   1.125686e-08   9.686545e-01
     51   3.211909e+01   7.462095e-02   3.605225e+00   1.165801e-08   9.686545e-01
     52   3.278433e+01   7.763560e-02   3.534451e+00   1.207756e-08   9.686544e-01
     53   3.346289e+01   8.077204e-02   3.465071e+00   1.251617e-08   9.686544e-01
     54   3.415504e+01   8.403519e-02   3.397055e+00   1.297456e-08   9.686543e-01
     55   3.486104e+01   8.743018e-02   3.330378e+00   1.345345e-08   9.686543e-01
     56   3.558118e+01   9.096232e-02   3.265013e+00   1.395369e-08   9.686543e-01
     57   3.631574e+01   9.463716e-02   3.200934e+00   1.447609e-08   9.686542e-01
     58   3.706500e+01   9.846047e-02   3.138116e+00   1.502151e-08   9.686542e-01
     59   3.781500e+01   1.023633e-01   3.077660e+00   1.557558e-08   9.686541e-01
     60   3.856500e+01   1.063419e-01   3.019493e+00   1.613790e-08   9.686541e-01
     61   3.931500e+01   1.103963e-01   2.963486e+00   1.670882e-08   9.686540e-01
     62   4.006500e+01   1.145265e-01   2.909521e+00   1.728862e-08   9.686540e-01
     63   4.081500e+01   1.187325e-01   2.857489e+00   1.787760e-08   9.686539e-01
     64   4.156500e+01   1.230143e-01   2.807287e+00   1.847601e-08   9.686538e-01
     65   4.231500e+01   1.273719e-01   2.758821e+00   1.908407e-08   9.686538e-01
     66   4.306500e+01   1.318053e-01   2.712003e+00   1.970210e-08   9.686537e-01
     67   4.381500e+01   1.363145e-01   2.666748e+00   2.033029e-08   9.686537e-01
     68   4.456500e+01   1.408995e-01   2.622982e+00   2.096889e-08   9.686536e-01
     69   4.531500e+01   1.455603e-01   2.580631e+00   2.161818e-08   9.686536e-01
     70   4.606500e+01   1.502969e-01   2.539628e+00   2.227840e-08   9.686535e-01
     71   4.681500e+01   1.551094e-01   2.499909e+00   2.294981e-08   9.686534e-01
     72   4.756500e+01   1.599976e-01   2.461416e+00   2.363268e-08   9.686534e-01
     73   4.831500e+01   1.649617e-01   2.424092e+00   2.432729e-08   9.686533e-01
     74   4.906500e+01   1.700016e-01   2.387885e+00   2.503388e-08   9.686532e-01
     75   4.981500e+01   1.751174e-01   2.352746e+00   2.575281e-08   9.686532e-01
     76   5.056500e+01   1.803089e-01   2.318628e+00   2.648438e-08   9.686531e-01
     77   5.131500e+01   1.855763e-01   2.285487e+00   2.722890e-08   9.686530e-01
     78   5.206500e+01   1.909196e-01   2.253283e+00   2.798674e-08   9.686530e-01
     79   5.281500e+01   1.963387e-01   2.221976e+00   2.875830e-08   9.686529e-01
     80   5.356500e+01   2.018336e-01   2.191529e+00   2.954400e-08   9.686528e-01
     81   5.431500e+01   2.074044e-01   2.161908e+00   3.034441e-08   9.686527e-01
     82   5.506500e+01   2.130511e-01   2.133079e+00   3.115995e-08   9.686527e-01
     83   5.581500e+01   2.187737e-01   2.105011e+00   3.199118e-08   9.686526e-01
     84   5.656500e+01   2.245721e-01   2.077675e+00   3.283854e-08   9.686525e-01
     85   5.731500e+01   2.304464e-01   2.051042e+00   3.370258e-08   9.686524e-01
     86   5.806500e+01   2.363967e-01   2.025086e+00   3.458385e-08   9.686523e-01
     87   5.881500e+01   2.424228e-01   1.999781e+00   3.548280e-08   9.686522e-01
     88   5.956500e+01   2.485249e-01   1.975104e+00   3.640004e-08   9.686521e-01
     89   6.031500e+01   2.547029e-01   1.951031e+00   3.733588e-08   9.686521e-01
     90   6.106500e+01   2.609568e-01   1.927540e+00   3.829065e-08   9.686520e-01
     91   6.181500e+01   2.672867e-01   1.904612e+00   3.926480e-08   9.686519e-01
     92   6.256500e+01   2.736926e-01   1.882226e+00   4.025839e-08   9.686518e-01
     93   6.331500e+01   2.801744e-01   1.860363e+00   4.127189e-08   9.686517e-01
     94   6.406500e+01   2.867322e-01   1.839006e+00   4.230565e-08   9.686516e-01
     95   6.481500e+01   2.933661e-01   1.818137e+00   4.335996e-08   9.686515e-01
     96   6.556500e+01   3.000760e-01   1.797739e+00   4.443554e-08   9.686514e-01
