### The result of the verage over time 
### d tau = 3.75901e-11
### number of kessence update = 1
### initial time = 0.642703
### 1- tau	 2- pi_k(x)	3-zeta(x)	4-|k|	 5-vec{k} 	 6-|k|^2
 0.642703	        0 0	        0 0	 (1 , 0 , 0) 	1
 0.642703	        0 0	        0 0	 (0 , 1 , 0) 	1
 0.642703	        0 0	        0 0	 (0 , 0 , 1) 	1
 0.642703	4.10936e-05 1.0346e-05	1.0932e+06 275232	 (1 , 0 , 0) 	1
 0.642703	3.70379e-06 1.8972e-05	  98533.5 504707	 (0 , 1 , 0) 	1
 0.642703	3.36448e-05 -2.05945e-06	   895046 -54786.2	 (0 , 0 , 1) 	1
 0.642703	7.18162e+10 1.80809e+10	1.91051e+21 4.81002e+20	 (1 , 0 , 0) 	1
 0.642703	6.473e+09 3.31559e+10	1.722e+20 8.82039e+20	 (0 , 1 , 0) 	1
 0.642703	5.87986e+10 -3.59909e+09	1.56421e+21 -9.57459e+19	 (0 , 0 , 1) 	1
 0.642703	1.25511e+26 3.15992e+25	3.33894e+36 8.40626e+35	 (1 , 0 , 0) 	1
 0.642703	1.13134e+25 5.7946e+25	3.00967e+35 1.54152e+36	 (0 , 1 , 0) 	1
 0.642703	1.02762e+26 -6.29004e+24	2.73375e+36 -1.67332e+35	 (0 , 0 , 1) 	1
 0.642703	9.52395e+51 1.59398e+51	2.53364e+62 4.24043e+61	 (1 , 0 , 0) 	1
 0.642703	2.99656e+51 5.74137e+51	7.97167e+61 1.52736e+62	 (0 , 1 , 0) 	1
 0.642703	1.24232e+52 -5.0232e+50	3.30491e+62 -1.33631e+61	 (0 , 0 , 1) 	1
 0.642703	2.52754e+104 -6.00869e+103	6.72396e+114 -1.59848e+114	 (1 , 0 , 0) 	1
 0.642703	2.59019e+104 1.39761e+104	6.89063e+114 3.71802e+114	 (0 , 1 , 0) 	1
 0.642703	4.49821e+104 1.66182e+103	1.19665e+115 4.42091e+113	 (0 , 0 , 1) 	1
 0.642703	1.98803e+210 -3.64059e+208	5.28871e+220 -9.68497e+218	 (1 , 0 , 0) 	1
 0.642703	2.05092e+210 3.02587e+209	5.45602e+220 8.04964e+219	 (0 , 1 , 0) 	1
 0.642703	2.26128e+210 1.13561e+209	6.01563e+220 3.02103e+219	 (0 , 0 , 1) 	1
 0.642703	      nan nan	      nan nan	 (1 , 0 , 0) 	1
 0.642703	      nan nan	      nan nan	 (0 , 1 , 0) 	1
 0.642703	      nan nan	      nan nan	 (0 , 0 , 1) 	1
 0.642703	      nan nan	      nan nan	 (1 , 0 , 0) 	1
 0.642703	      nan nan	      nan nan	 (0 , 1 , 0) 	1
 0.642703	      nan nan	      nan nan	 (0 , 0 , 1) 	1
 0.642703	      nan nan	      nan nan	 (1 , 0 , 0) 	1
 0.642703	      nan nan	      nan nan	 (0 , 1 , 0) 	1
 0.642703	      nan nan	      nan nan	 (0 , 0 , 1) 	1
 0.642703	      nan nan	      nan nan	 (1 , 0 , 0) 	1
 0.642703	      nan nan	      nan nan	 (0 , 1 , 0) 	1
 0.642703	      nan nan	      nan nan	 (0 , 0 , 1) 	1
 0.642703	      nan nan	      nan nan	 (1 , 0 , 0) 	1
 0.642703	      nan nan	      nan nan	 (0 , 1 , 0) 	1
 0.642703	      nan nan	      nan nan	 (0 , 0 , 1) 	1
 0.642703	      nan nan	      nan nan	 (1 , 0 , 0) 	1
 0.642703	      nan nan	      nan nan	 (0 , 1 , 0) 	1
 0.642703	      nan nan	      nan nan	 (0 , 0 , 1) 	1
 0.642703	      nan nan	      nan nan	 (1 , 0 , 0) 	1
 0.642703	      nan nan	      nan nan	 (0 , 1 , 0) 	1
 0.642703	      nan nan	      nan nan	 (0 , 0 , 1) 	1
 0.642703	      nan nan	      nan nan	 (1 , 0 , 0) 	1
 0.642703	      nan nan	      nan nan	 (0 , 1 , 0) 	1
 0.642703	      nan nan	      nan nan	 (0 , 0 , 1) 	1
 0.642703	      nan nan	      nan nan	 (1 , 0 , 0) 	1
 0.642703	      nan nan	      nan nan	 (0 , 1 , 0) 	1
 0.642703	      nan nan	      nan nan	 (0 , 0 , 1) 	1
 0.642703	      nan nan	      nan nan	 (1 , 0 , 0) 	1
 0.642703	      nan nan	      nan nan	 (0 , 1 , 0) 	1
 0.642703	      nan nan	      nan nan	 (0 , 0 , 1) 	1
 0.642703	      nan nan	      nan nan	 (1 , 0 , 0) 	1
 0.642703	      nan nan	      nan nan	 (0 , 1 , 0) 	1
 0.642703	      nan nan	      nan nan	 (0 , 0 , 1) 	1
 0.642703	      nan nan	      nan nan	 (1 , 0 , 0) 	1
 0.642703	      nan nan	      nan nan	 (0 , 1 , 0) 	1
 0.642703	      nan nan	      nan nan	 (0 , 0 , 1) 	1
 0.642703	      nan nan	      nan nan	 (1 , 0 , 0) 	1
 0.642703	      nan nan	      nan nan	 (0 , 1 , 0) 	1
 0.642703	      nan nan	      nan nan	 (0 , 0 , 1) 	1
 0.642703	      nan nan	      nan nan	 (1 , 0 , 0) 	1
 0.642703	      nan nan	      nan nan	 (0 , 1 , 0) 	1
 0.642703	      nan nan	      nan nan	 (0 , 0 , 1) 	1
 0.642703	      nan nan	      nan nan	 (1 , 0 , 0) 	1
 0.642703	      nan nan	      nan nan	 (0 , 1 , 0) 	1
 0.642703	      nan nan	      nan nan	 (0 , 0 , 1) 	1
 0.642703	      nan nan	      nan nan	 (1 , 0 , 0) 	1
 0.642703	      nan nan	      nan nan	 (0 , 1 , 0) 	1
 0.642703	      nan nan	      nan nan	 (0 , 0 , 1) 	1
 0.642703	      nan nan	      nan nan	 (1 , 0 , 0) 	1
 0.642703	      nan nan	      nan nan	 (0 , 1 , 0) 	1
 0.642703	      nan nan	      nan nan	 (0 , 0 , 1) 	1
 0.642703	      nan nan	      nan nan	 (1 , 0 , 0) 	1
 0.642703	      nan nan	      nan nan	 (0 , 1 , 0) 	1
 0.642703	      nan nan	      nan nan	 (0 , 0 , 1) 	1
 0.642703	      nan nan	      nan nan	 (1 , 0 , 0) 	1
 0.642703	      nan nan	      nan nan	 (0 , 1 , 0) 	1
 0.642703	      nan nan	      nan nan	 (0 , 0 , 1) 	1
 0.642703	      nan nan	      nan nan	 (1 , 0 , 0) 	1
 0.642703	      nan nan	      nan nan	 (0 , 1 , 0) 	1
 0.642703	      nan nan	      nan nan	 (0 , 0 , 1) 	1
 0.642703	      nan nan	      nan nan	 (1 , 0 , 0) 	1
 0.642703	      nan nan	      nan nan	 (0 , 1 , 0) 	1
 0.642703	      nan nan	      nan nan	 (0 , 0 , 1) 	1
 0.642703	      nan nan	      nan nan	 (1 , 0 , 0) 	1
 0.642703	      nan nan	      nan nan	 (0 , 1 , 0) 	1
 0.642703	      nan nan	      nan nan	 (0 , 0 , 1) 	1
