# Matter power spectrum P(k) at redshift z=0.988975
# for k=1.05469e-05 to 226.999 h/Mpc,
# number of wavenumbers equal to 388
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.054685259621e-05       2.048775913360e+01 
       1.104391044557e-05       2.477713972321e+01 
       1.156439390968e-05       2.511610764688e+01 
       1.210940700373e-05       2.648513664539e+01 
       1.268010577357e-05       2.540740230624e+01 
       1.327770074781e-05       2.380590481373e+01 
       1.390345950551e-05       2.519148078513e+01 
       1.455870936489e-05       2.764369616777e+01 
       1.524484019875e-05       2.743476025615e+01 
       1.596330738259e-05       2.927982455662e+01 
       1.671563488162e-05       3.047228065612e+01 
       1.750341848334e-05       3.113970605441e+01 
       1.832832918239e-05       3.255579604143e+01 
       1.919211672495e-05       3.390270478018e+01 
       2.009661332022e-05       3.563062215810e+01 
       2.104373752675e-05       3.725576397725e+01 
       2.203549832195e-05       3.960109488721e+01 
       2.307399936344e-05       4.142556864459e+01 
       2.416144345116e-05       4.323613270929e+01 
       2.530013719983e-05       4.376490252387e+01 
       2.649249593155e-05       4.569323129364e+01 
       2.774104879905e-05       4.996358157652e+01 
       2.904844415035e-05       5.124182218634e+01 
       3.041745514630e-05       5.343036341551e+01 
       3.185098564275e-05       5.603328645122e+01 
       3.335207635008e-05       5.839917854638e+01 
       3.492391128294e-05       6.104707927853e+01 
       3.656982451396e-05       6.360084021094e+01 
       3.829330724578e-05       6.629123769202e+01 
       4.009801521634e-05       6.877075778983e+01 
       4.198777645321e-05       7.229635531208e+01 
       4.396659939334e-05       7.564079385604e+01 
       4.603868138548e-05       7.902861443304e+01 
       4.820841759336e-05       8.251300783005e+01 
       5.048041031836e-05       8.596206578204e+01 
       5.285947876168e-05       9.026027290752e+01 
       5.535066924645e-05       9.445660353667e+01 
       5.795926592168e-05       9.871673110307e+01 
       6.069080197066e-05       1.029830530133e+02 
       6.355107134759e-05       1.077014622062e+02 
       6.654614106728e-05       1.125274084692e+02 
       6.968236407417e-05       1.174993800662e+02 
       7.296639271774e-05       1.229875282429e+02 
       7.640519286304e-05       1.285172181312e+02 
       8.000605866622e-05       1.342623284230e+02 
       8.377662804643e-05       1.402866871699e+02 
       8.772489888686e-05       1.467765481651e+02 
       9.185924599931e-05       1.534289678322e+02 
       9.618843888831e-05       1.603673198133e+02 
       1.007216603524e-04       1.676114479887e+02 
       1.054685259621e-04       1.752418964102e+02 
       1.104391044557e-04       1.831856941059e+02 
       1.156439390968e-04       1.915057500245e+02 
       1.210940700373e-04       2.000901419339e+02 
       1.268010577357e-04       2.091461017844e+02 
       1.327770074781e-04       2.186324376671e+02 
       1.390345950551e-04       2.285223293370e+02 
       1.455870936489e-04       2.388657712203e+02 
