# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=99.5972
# for k=1.05469e-05 to 226.999 h/Mpc,
# number of wavenumbers equal to 388
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_fld                  6:d_ur                   7:d_tot                  8:phi                    9:psi                   10:t_g                   11:t_b                   12:t_cdm                 13:t_fld                 14:t_ur                  15:t_tot              
       1.054685259621e-05      -1.551013394693e+00      -1.163260046062e+00      -1.163260046063e+00      -1.163185754450e-01      -1.551013394685e+00      -1.174381684708e+00       6.122502341996e-01       5.968245768611e-01       1.536553725818e-08       1.536566517850e-08       1.536566538295e-08       1.536566555386e-08       1.536552707429e-08       1.536566033641e-08 
       1.104391044557e-05      -1.551015058499e+00      -1.163261293927e+00      -1.163261293927e+00      -1.163185993138e-01      -1.551015058490e+00      -1.174382944496e+00       6.122501639150e-01       5.968245179947e-01       1.684795756010e-08       1.684811563959e-08       1.684811587958e-08       1.684811606697e-08       1.684794531798e-08       1.684810965096e-08 
       1.156439390968e-05      -1.551016793624e+00      -1.163262595282e+00      -1.163262595283e+00      -1.163186223973e-01      -1.551016793612e+00      -1.174384258294e+00       6.122501091498e-01       5.968244760338e-01       1.847339518987e-08       1.847359011723e-08       1.847359038403e-08       1.847359058949e-08       1.847338048779e-08       1.847358271511e-08 
       1.210940700373e-05      -1.551018986907e+00      -1.163264240259e+00      -1.163264240260e+00      -1.163186654664e-01      -1.551018986893e+00      -1.174385918988e+00       6.122499764113e-01       5.968243567786e-01       2.025564767333e-08       2.025588721325e-08       2.025588750035e-08       2.025588772563e-08       2.025563002324e-08       2.025587809040e-08 
       1.268010577357e-05      -1.551023655184e+00      -1.163267741486e+00      -1.163267741487e+00      -1.163186360052e-01      -1.551023655167e+00      -1.174389453639e+00       6.122492650172e-01       5.968236627009e-01       2.220982897582e-08       2.221013201321e-08       2.221013243711e-08       2.221013268418e-08       2.220980756353e-08       2.221012053616e-08 
       1.327770074781e-05      -1.551025850113e+00      -1.163269387703e+00      -1.163269387704e+00      -1.163186794218e-01      -1.551025850092e+00      -1.174391115594e+00       6.122492159236e-01       5.968236290776e-01       2.435255803374e-08       2.435292452356e-08       2.435292501842e-08       2.435292528931e-08       2.435253231750e-08       2.435291063163e-08 
       1.390345950551e-05      -1.551028244480e+00      -1.163271183504e+00      -1.163271183505e+00      -1.163187270183e-01      -1.551028244456e+00      -1.174392928563e+00       6.122491651738e-01       5.968235952577e-01       2.670200677208e-08       2.670244964661e-08       2.670245022628e-08       2.670245052329e-08       2.670197588369e-08       2.670243284725e-08 
       1.455870936489e-05      -1.551030869848e+00      -1.163273152560e+00      -1.163273152561e+00      -1.163187792068e-01      -1.551030869819e+00      -1.174394916443e+00       6.122491095278e-01       5.968235581748e-01       2.927811756481e-08       2.927865249166e-08       2.927865317182e-08       2.927865349747e-08       2.927808046098e-08       2.927863218739e-08 
       1.524484019875e-05      -1.551034218068e+00      -1.163275663762e+00      -1.163275663764e+00      -1.163188251999e-01      -1.551034218033e+00      -1.174397451646e+00       6.122489311209e-01       5.968234015371e-01       3.210274942923e-08       3.210340011402e-08       3.210340092301e-08       3.210340128007e-08       3.210270484587e-08       3.210337540958e-08 
       1.596330738259e-05      -1.551037603432e+00      -1.163278202830e+00      -1.163278202833e+00      -1.163188883628e-01      -1.551037603389e+00      -1.174400014995e+00       6.122488069717e-01       5.968233017175e-01       3.519988185426e-08       3.520067317893e-08       3.520067412115e-08       3.520067451264e-08       3.519982834635e-08       3.520064311222e-08 
       1.671563488162e-05      -1.551039896612e+00      -1.163279922770e+00      -1.163279922773e+00      -1.163189214679e-01      -1.551039896560e+00      -1.174401751481e+00       6.122490255426e-01       5.968235466611e-01       3.859580832271e-08       3.859676466999e-08       3.859676569892e-08       3.859676612811e-08       3.859574430772e-08       3.859672825355e-08 
       1.750341848334e-05      -1.551043485834e+00      -1.163282614752e+00      -1.163282614755e+00      -1.163189716293e-01      -1.551043485772e+00      -1.174404469226e+00       6.122489964988e-01       5.968235460953e-01       4.231934846416e-08       4.232050483144e-08       4.232050614163e-08       4.232050661218e-08       4.231927147293e-08       4.232046085794e-08 
       1.832832918239e-05      -1.551048015754e+00      -1.163286012260e+00      -1.163286012264e+00      -1.163189821046e-01      -1.551048015680e+00      -1.174407899112e+00       6.122488160513e-01       5.968233872022e-01       4.640214299619e-08       4.640351430768e-08       4.640351579291e-08       4.640351630887e-08       4.640205071419e-08       4.640346208844e-08 
       1.919211672495e-05      -1.551052955003e+00      -1.163289716809e+00      -1.163289716814e+00      -1.163190128578e-01      -1.551052954913e+00      -1.174411639081e+00       6.122486251035e-01       5.968232425692e-01       5.087870266659e-08       5.088040600738e-08       5.088040784435e-08       5.088040841012e-08       5.087859074703e-08       5.088034118001e-08 
