# Matter power spectrum P(k) at redshift z=0
# for k=1.05469e-05 to 226.999 h/Mpc,
# number of wavenumbers equal to 388
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.054685259621e-05       5.200402630233e+01 
       1.104391044557e-05       5.977373572599e+01 
       1.156439390968e-05       6.117219414616e+01 
       1.210940700373e-05       6.444518562123e+01 
       1.268010577357e-05       6.402207083450e+01 
       1.327770074781e-05       6.242687286783e+01 
       1.390345950551e-05       6.586840816584e+01 
       1.455870936489e-05       7.101160407520e+01 
       1.524484019875e-05       7.193173170507e+01 
       1.596330738259e-05       7.622255660316e+01 
       1.671563488162e-05       7.943734824244e+01 
       1.750341848334e-05       8.182266985705e+01 
       1.832832918239e-05       8.565020027440e+01 
       1.919211672495e-05       8.934194529925e+01 
       2.009661332022e-05       9.370836030623e+01 
       2.104373752675e-05       9.798441406541e+01 
       2.203549832195e-05       1.036540203912e+02 
       2.307399936344e-05       1.082699816929e+02 
       2.416144345116e-05       1.130923082510e+02 
       2.530013719983e-05       1.158866839211e+02 
       2.649249593155e-05       1.210737082159e+02 
       2.774104879905e-05       1.347846655898e+02 
       2.904844415035e-05       1.372227141898e+02 
       3.041745514630e-05       1.423690041757e+02 
       3.185098564275e-05       1.469070042835e+02 
       3.335207635008e-05       1.537770758100e+02 
       3.492391128294e-05       1.603353838359e+02 
       3.656982451396e-05       1.699168418057e+02 
       3.829330724578e-05       1.744761488952e+02 
       4.009801521634e-05       1.815546393909e+02 
       4.198777645321e-05       1.912744426050e+02 
       4.396659939334e-05       1.994153893427e+02 
       4.603868138548e-05       2.081426740497e+02 
       4.820841759336e-05       2.174370307004e+02 
       5.048041031836e-05       2.268177278447e+02 
       5.285947876168e-05       2.377396701505e+02 
       5.535066924645e-05       2.486837383723e+02 
       5.795926592168e-05       2.599255634407e+02 
       6.069080197066e-05       2.713755168136e+02 
       6.355107134759e-05       2.837424886025e+02 
       6.654614106728e-05       2.965083965880e+02 
       6.968236407417e-05       3.097363348160e+02 
       7.296639271774e-05       3.240319175989e+02 
       7.640519286304e-05       3.386415869947e+02 
       8.000605866622e-05       3.538572543897e+02 
       8.377662804643e-05       3.697901711376e+02 
       8.772489888686e-05       3.867559684611e+02 
       9.185924599931e-05       4.042777884377e+02 
       9.618843888831e-05       4.225677814660e+02 
       1.007216603524e-04       4.416718596545e+02 
       1.054685259621e-04       4.617342286403e+02 
       1.104391044557e-04       4.826524505809e+02 
       1.156439390968e-04       5.045441682572e+02 
       1.210940700373e-04       5.272455672623e+02 
       1.268010577357e-04       5.511069496019e+02 
       1.327770074781e-04       5.760801311335e+02 
       1.390345950551e-04       6.021411610138e+02 
       1.455870936489e-04       6.293898420716e+02 
       1.524484019875e-04       6.578305728434e+02 
       1.596330738259e-04       6.876097047270e+02 
       1.671563488162e-04       7.187384717388e+02 
       1.750341848334e-04       7.512481387599e+02 
       1.832832918239e-04       7.851980952754e+02 
       1.919211672495e-04       8.206746908920e+02 
       2.009661332022e-04       8.577782799636e+02 
       2.104373752675e-04       8.965291893246e+02 
       2.203549832195e-04       9.370498139310e+02 
       2.307399936344e-04       9.793758651312e+02 
       2.416144345116e-04       1.023616842690e+03 
       2.530013719983e-04       1.069824582939e+03 
       2.649249593155e-04       1.118124718280e+03 
       2.774104879905e-04       1.168585472676e+03 
       2.904844415035e-04       1.221302657459e+03 
       3.041745514630e-04       1.276369709311e+03 
       3.185098564275e-04       1.333899020251e+03 
       3.335207635008e-04       1.393998275150e+03 
       3.492391128294e-04       1.456765644867e+03 
       3.656982451396e-04       1.522339714486e+03 
       3.829330724578e-04       1.590816771367e+03 
