# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=5.80813
# for k=1.05469e-05 to 226.999 h/Mpc,
# number of wavenumbers equal to 388
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_fld                  6:d_ur                   7:d_tot                  8:phi                    9:psi                   10:t_g                   11:t_b                   12:t_cdm                 13:t_fld                 14:t_ur                  15:t_tot              
       5.795926592168e-04      -2.172500219193e+00      -1.760718199395e+00      -1.760754982112e+00      -1.349784142938e-01      -2.167731533765e+00      -1.741653037166e+00       5.974893227159e-01       5.966791801268e-01       1.038488451238e-04       1.849549246463e-04       1.849853119825e-04       1.849852836257e-04       1.003222246847e-04       1.847612708301e-04 
       6.069080197066e-04      -2.211436422925e+00      -1.814601270754e+00      -1.814644643663e+00      -1.364132584172e-01      -2.205823572971e+00      -1.794869334500e+00       5.972801131953e-01       5.965031447808e-01       1.070185896516e-04       2.027459260485e-04       2.027819548779e-04       2.027819207911e-04       1.028815453081e-04       2.025175269989e-04 
       6.355107134759e-04      -2.251359414864e+00      -1.873653655897e+00      -1.873705450556e+00      -1.379854201153e-01      -2.244763595908e+00      -1.853186507597e+00       5.970522446781e-01       5.963104982394e-01       1.094561924469e-04       2.222425944704e-04       2.222852705250e-04       2.222852295519e-04       1.046145394962e-04       2.219737202625e-04 
       6.654614106728e-04      -2.291950601912e+00      -1.938368271863e+00      -1.938429618590e+00      -1.397083570147e-01      -2.284218308685e+00      -1.917089407393e+00       5.968051507426e-01       5.961006673876e-01       1.109786388491e-04       2.436079075606e-04       2.436583767762e-04       2.436583275273e-04       1.053268364967e-04       2.432920150806e-04 
       6.968236407417e-04      -2.332818028321e+00      -2.009284921560e+00      -2.009357875608e+00      -1.415962349347e-01      -2.323773908903e+00      -1.987110317521e+00       5.965368123072e-01       5.958716066719e-01       1.113840887238e-04       2.670194490071e-04       2.670790486669e-04       2.670789894727e-04       1.048051439468e-04       2.666491361684e-04 
       7.296639271774e-04      -2.373483165531e+00      -2.086991290703e+00      -2.087077881837e+00      -1.436647897057e-01      -2.362933088239e+00      -2.063827782865e+00       5.962467664263e-01       5.956227877497e-01       1.104597699003e-04       2.926720446828e-04       2.927423060060e-04       2.927422348613e-04       1.028252391436e-04       2.922389777699e-04 
       7.640519286304e-04      -2.413391165174e+00      -2.172134298265e+00      -2.172236344631e+00      -1.459313909872e-01      -2.401121667919e+00      -2.147878453568e+00       5.959336690216e-01       5.953527565212e-01       1.079871384357e-04       3.207788432773e-04       3.208615072687e-04       3.208614217643e-04       9.915716326301e-05       3.202737063457e-04 
       8.000605866622e-04      -2.451896034667e+00      -2.265419805680e+00      -2.265540671380e+00      -1.484144983317e-01      -2.437669994743e+00      -2.239958379097e+00       5.955950260941e-01       5.950588711374e-01       1.037480324177e-04       3.515720137734e-04       3.516690869198e-04       3.516689841618e-04       9.357316084544e-05       3.509845080831e-04 
       8.377662804643e-04      -2.488271947667e+00      -2.367621777023e+00      -2.367763791213e+00      -1.511349272007e-01      -2.471836085248e+00      -2.340828470440e+00       5.952297477360e-01       5.947398287013e-01       9.754392593567e-05       3.853065578006e-04       3.854202822109e-04       3.854201587232e-04       8.586534366078e-05       3.846253683968e-04 
       8.772489888686e-04      -2.521708862301e+00      -2.479580383528e+00      -2.479748095641e+00      -1.541147541473e-01      -2.502789585527e+00      -2.451317463059e+00       5.948361456270e-01       5.943936767977e-01       8.920496718691e-05       4.222601099559e-04       4.223930430633e-04       4.223928946720e-04       7.585936479114e-05       4.214729942104e-04 
       9.185924599931e-04      -2.551346935813e+00      -2.602220963500e+00      -2.602418650312e+00      -1.573787469581e-01      -2.529658737927e+00      -2.572335913313e+00       5.944124595480e-01       5.940183159595e-01       7.861825551321e-05       4.627369983605e-04       4.628919758345e-04       4.628917975264e-04       6.343934202066e-05       4.618308367156e-04 
       9.618843888831e-04      -2.576287350425e+00      -2.736552779274e+00      -2.736783421833e+00      -1.609540562146e-01      -2.551538963617e+00      -2.704876213304e+00       5.939584519012e-01       5.936130966728e-01       6.575203862714e-05       5.070705929751e-04       5.072507145374e-04       5.072505002921e-04       4.857455502394e-05       5.060315197540e-04 
       1.007216603524e-03      -2.595619357080e+00      -2.883675328252e+00      -2.883945215406e+00      -1.648694321693e-01      -2.567514098137e+00      -2.850023539959e+00       5.934708181538e-01       5.931742418477e-01       5.067811313553e-05       5.556222978313e-04       5.558310219003e-04       5.558307644906e-04       3.134624512693e-05       5.544359907764e-04 
       1.054685259621e-03      -2.608481883217e+00      -3.044792447744e+00      -3.045108197313e+00      -1.691569840050e-01      -2.576731751058e+00      -3.008963595208e+00       5.929481672990e-01       5.926998047068e-01       3.361552784669e-05       6.087886766188e-04       6.090297438385e-04       6.090294345873e-04       1.198753046601e-05       6.074405951854e-04 
       1.104391044557e-03      -2.614119166532e+00      -3.221220089565e+00      -3.221587471986e+00      -1.738519673855e-01      -2.578455478312e+00      -3.182991876338e+00       5.923899050912e-01       5.921885639789e-01       1.496291706247e-05       6.670036075454e-04       6.672809978308e-04       6.672806263215e-04      -9.083113212421e-06       6.654793408675e-04 
       1.156439390968e-03      -2.611940749461e+00      -3.414392290087e+00      -3.414818201155e+00      -1.789924892554e-01      -2.572127017456e+00      -3.373522301706e+00       5.917945045132e-01       5.916383099554e-01      -4.673962387932e-06       7.307395446550e-04       7.310574631069e-04       7.310570168374e-04      -3.123009205244e-05       7.290252582405e-04 
       1.210940700373e-03      -2.601618607221e+00      -3.625874925592e+00      -3.626368596430e+00      -1.846200211979e-01      -2.557458833642e+00      -3.582100329132e+00       5.911592348741e-01       5.910455836009e-01      -2.445148311168e-05       8.005109763836e-04       8.008738369886e-04       8.008733009545e-04      -5.357553120938e-05       7.985939233616e-04 
       1.268010577357e-03      -2.583171953868e+00      -3.857377181851e+00      -3.857947747567e+00      -1.907802413884e-01      -2.534530026667e+00      -3.810411414595e+00       5.904835620019e-01       5.904090946391e-01      -4.327564733211e-05       8.768813574797e-04       8.772936437158e-04       8.772929999123e-04      -7.498531545451e-05       8.747503024280e-04 
       1.327770074781e-03      -2.557066447967e+00      -4.110764730414e+00      -4.111421849912e+00      -1.975228905054e-01      -2.503874419450e+00      -4.060296728584e+00       5.897660750828e-01       5.897266824883e-01      -5.981296806539e-05       9.604645921073e-04       9.609307772831e-04       9.609300041078e-04      -9.408483383070e-05       9.581102471203e-04 
