# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=10
# for k=1.05469e-05 to 239.653 h/Mpc,
# number of wavenumbers equal to 199
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_fld                  6:d_ur                   7:d_tot                  8:phi                    9:psi                   10:t_g                   11:t_b                   12:t_cdm                 13:t_fld                 14:t_ur                  15:t_tot              
       1.054685259621e-05      -1.594730786906e+00      -1.196048095953e+00      -1.196048095953e+00      -1.195967774977e-01      -1.594730786787e+00      -1.193691785925e+00       6.013548401226e-01       5.993770714122e-01       4.830934921268e-08       4.831439152794e-08       4.831439188605e-08       4.831439190350e-08       4.830924227331e-08       4.831437001634e-08 
       1.183376324775e-05      -1.594769996423e+00      -1.196077506674e+00      -1.196077506673e+00      -1.195975566884e-01      -1.594769996234e+00      -1.193721131342e+00       6.013547562799e-01       5.993770292047e-01       6.081608617241e-08       6.082419525742e-08       6.082419552350e-08       6.082419554494e-08       6.081591509240e-08       6.082416040306e-08 
       1.327770074781e-05      -1.594822395127e+00      -1.196116811722e+00      -1.196116811723e+00      -1.195984335802e-01      -1.594822394817e+00      -1.193760348621e+00       6.013538909685e-01       5.993762207242e-01       7.655983905936e-08       7.657303115409e-08       7.657303327798e-08       7.657303330416e-08       7.655955829092e-08       7.657297587108e-08 
       1.489782526975e-05      -1.594884545375e+00      -1.196163433518e+00      -1.196163433521e+00      -1.195995285378e-01      -1.594884544882e+00      -1.193806866547e+00       6.013537550852e-01       5.993761495119e-01       9.637871031173e-08       9.639969070989e-08       9.639969486281e-08       9.639969489464e-08       9.637826318042e-08       9.639960344065e-08 
       1.671563488162e-05      -1.594964207667e+00      -1.196223194858e+00      -1.196223194865e+00      -1.196009755002e-01      -1.594964206885e+00      -1.193866494802e+00       6.013532279969e-01       5.993757053160e-01       1.213265085234e-07       1.213599359028e-07       1.213599438593e-07       1.213599438977e-07       1.213257962945e-07       1.213597979876e-07 
       1.875525081255e-05      -1.595068275680e+00      -1.196301269197e+00      -1.196301269205e+00      -1.196031920403e-01      -1.595068274447e+00      -1.193944395977e+00       6.013516179629e-01       5.993742004835e-01       1.527296341373e-07       1.527829442409e-07       1.527829563395e-07       1.527829563842e-07       1.527285022337e-07       1.527827238037e-07 
       2.104373752675e-05      -1.595192659738e+00      -1.196394593633e+00      -1.196394593646e+00      -1.196058304641e-01      -1.595192657780e+00      -1.194037513892e+00       6.013512462266e-01       5.993739562631e-01       1.922579900687e-07       1.923422786899e-07       1.923422981599e-07       1.923422982107e-07       1.922561976663e-07       1.923419304377e-07 
       2.361146185250e-05      -1.595350573156e+00      -1.196513087929e+00      -1.196513087948e+00      -1.196088843797e-01      -1.595350570057e+00      -1.194155744991e+00       6.013504427336e-01       5.993733211718e-01       2.420098282534e-07       2.421441786105e-07       2.421442091200e-07       2.421442091768e-07       2.420069783110e-07       2.421436230898e-07 
       2.649249593155e-05      -1.595544892880e+00      -1.196658918588e+00      -1.196658918618e+00      -1.196126342299e-01      -1.595544887987e+00      -1.194301251286e+00       6.013505463512e-01       5.993736240764e-01       3.046292355253e-07       3.048412753461e-07       3.048413234651e-07       3.048413235240e-07       3.046247344260e-07       3.048403985581e-07 
       2.972506933572e-05      -1.595800063695e+00      -1.196850443645e+00      -1.196850443698e+00      -1.196177448794e-01      -1.595800055897e+00      -1.194492351177e+00       6.013480313772e-01       5.993713705908e-01       3.834346736662e-07       3.837716465265e-07       3.837717240098e-07       3.837717240633e-07       3.834275189092e-07       3.837702539877e-07 
