# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=1
# for k=1.05469e-05 to 239.653 h/Mpc,
# number of wavenumbers equal to 199
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_fld                  6:d_ur                   7:d_tot                  8:phi                    9:psi                   10:t_g                   11:t_b                   12:t_cdm                 13:t_fld                 14:t_ur                  15:t_tot              
       1.054685259621e-05      -1.720963988388e+00      -1.290723168404e+00      -1.290723168410e+00      -1.290253919872e-01      -1.720963979618e+00      -9.967762978749e-01       5.699582553108e-01       5.696129038018e-01       1.058798097816e-07       1.059459907714e-07       1.059459913054e-07       1.059459912904e-07       1.058777604997e-07       1.059459404830e-07 
       1.183376324775e-05      -1.721150830709e+00      -1.290863397807e+00      -1.290863397837e+00      -1.290300838294e-01      -1.721150816804e+00      -9.968822306874e-01       5.699631198460e-01       5.696178028476e-01       1.332771219908e-07       1.333791139443e-07       1.333791189748e-07       1.333791189518e-07       1.332738868244e-07       1.333790399960e-07 
       1.327770074781e-05      -1.721414122662e+00      -1.291061032210e+00      -1.291061032267e+00      -1.290348569326e-01      -1.721414100327e+00      -9.970310625001e-01       5.699622106343e-01       5.696169435762e-01       1.677514505487e-07       1.679141131720e-07       1.679141215664e-07       1.679141215285e-07       1.677462765729e-07       1.679139955462e-07 
       1.489782526975e-05      -1.721769590733e+00      -1.291327902388e+00      -1.291327902499e+00      -1.290399073708e-01      -1.721769555113e+00      -9.972316800841e-01       5.699550433130e-01       5.696098419522e-01       2.111261816707e-07       2.113890652195e-07       2.113890804985e-07       2.113890804348e-07       2.111179236081e-07       2.113888766084e-07 
       1.671563488162e-05      -1.722170660124e+00      -1.291629112231e+00      -1.291629112372e+00      -1.290482208033e-01      -1.722170603717e+00      -9.974587739382e-01       5.699576095335e-01       5.696124831772e-01       2.657113919846e-07       2.661240872424e-07       2.661241059386e-07       2.661241058367e-07       2.656983337574e-07       2.661237866217e-07 
       1.875525081255e-05      -1.722717530688e+00      -1.292039909939e+00      -1.292039910180e+00      -1.290585242879e-01      -1.722717441210e+00      -9.977682772273e-01       5.699503082456e-01       5.696052763193e-01       3.343819451578e-07       3.350316432526e-07       3.350316815078e-07       3.350316813465e-07       3.343612559360e-07       3.350311774452e-07 
       2.104373752675e-05      -1.723333387827e+00      -1.292502833468e+00      -1.292502833848e+00      -1.290708194785e-01      -1.723333246159e+00      -9.981171224548e-01       5.699591944833e-01       5.696142841678e-01       4.207499690121e-07       4.217793649648e-07       4.217794186742e-07       4.217794184138e-07       4.207172140641e-07       4.217786210739e-07 
       2.361146185250e-05      -1.724169377136e+00      -1.293131466768e+00      -1.293131467360e+00      -1.290862443708e-01      -1.724169152192e+00      -9.985905848108e-01       5.699550982798e-01       5.696103421800e-01       5.293522571634e-07       5.309864648382e-07       5.309865483495e-07       5.309865479299e-07       5.293002862503e-07       5.309852823992e-07 
       2.649249593155e-05      -1.725165862092e+00      -1.293881389890e+00      -1.293881390856e+00      -1.291064903261e-01      -1.725165506518e+00      -9.991558668550e-01       5.699637728784e-01       5.696192050754e-01       6.659063802526e-07       6.684790569603e-07       6.684791931587e-07       6.684791925036e-07       6.658242363112e-07       6.684771994048e-07 
       2.972506933572e-05      -1.726505348623e+00      -1.294890148355e+00      -1.294890149880e+00      -1.291300028390e-01      -1.726504783971e+00      -9.999153121666e-01       5.699531263485e-01       5.696088059868e-01       8.374515479443e-07       8.415533323193e-07       8.415535485760e-07       8.415535475127e-07       8.373211355206e-07       8.415503701111e-07 
       3.335207635008e-05      -1.728162113123e+00      -1.296139205850e+00      -1.296139208197e+00      -1.291626268079e-01      -1.728161219485e+00      -1.000856538993e+00       5.699466964101e-01       5.696026792497e-01       1.052960946336e-06       1.059451541929e-06       1.059451871622e-06       1.059451869919e-06       1.052754599579e-06       1.059446843957e-06 
       3.742164515408e-05      -1.730206926267e+00      -1.297683077899e+00      -1.297683081646e+00      -1.292002474051e-01      -1.730205512341e+00      -1.002019290420e+00       5.699481322545e-01       5.696044965043e-01       1.323495196287e-06       1.333767574330e-06       1.333768102414e-06       1.333768099709e-06       1.323168747256e-06       1.333760144441e-06 
       4.198777645321e-05      -1.732789403212e+00      -1.299636199268e+00      -1.299636205263e+00      -1.292501382095e-01      -1.732787165121e+00      -1.003490786367e+00       5.699467692771e-01       5.696036140308e-01       1.662855740639e-06       1.679113015745e-06       1.679113867612e-06       1.679113863345e-06       1.662339190588e-06       1.679101270773e-06 
       4.711106003561e-05      -1.736055010356e+00      -1.302111212597e+00      -1.302111222158e+00      -1.293106681542e-01      -1.736051466107e+00      -1.005354801379e+00       5.699396464053e-01       5.695970979362e-01       2.088091727405e-06       2.113855887813e-06       2.113857253152e-06       2.113857246347e-06       2.087274211669e-06       2.113837288004e-06 
       5.285947876168e-05      -1.740126680700e+00      -1.305205795095e+00      -1.305205810181e+00      -1.293888741456e-01      -1.740121069894e+00      -1.007686097513e+00       5.699377669528e-01       5.695959795766e-01       2.620393582587e-06       2.661173324180e-06       2.661175464100e-06       2.661175453292e-06       2.619100528429e-06       2.661143866547e-06 
       5.930931065539e-05      -1.745242582548e+00      -1.309107304731e+00      -1.309107328671e+00      -1.294869904475e-01      -1.745233703667e+00      -1.010625144707e+00       5.699335073862e-01       5.695926750079e-01       3.285686650623e-06       3.350202212480e-06       3.350205624706e-06       3.350205607563e-06       3.283642618591e-06       3.350155632307e-06 
       6.654614106728e-05      -1.751666928052e+00      -1.314027865017e+00      -1.314027903037e+00      -1.296102234056e-01      -1.751652881216e+00      -1.014331715958e+00       5.699251555440e-01       5.695855252097e-01       4.115513795818e-06       4.217606017119e-06       4.217611424276e-06       4.217611397068e-06       4.112284239888e-06       4.217532314558e-06 
       7.466599834007e-05      -1.759705541475e+00      -1.320218574656e+00      -1.320218634932e+00      -1.297654749313e-01      -1.759683330383e+00      -1.018995103850e+00       5.699159174520e-01       5.695777942584e-01       5.148146246747e-06       5.309588384595e-06       5.309596953306e-06       5.309596910155e-06       5.143048174680e-06       5.309471854272e-06 
       8.377662804643e-05      -1.769746597385e+00      -1.328005051644e+00      -1.328005147165e+00      -1.299611188331e-01      -1.769711498956e+00      -1.024860632621e+00       5.699066261782e-01       5.695703925559e-01       6.429165459403e-06       6.684292300221e-06       6.684305870893e-06       6.684305802474e-06       6.421126253066e-06       6.684108177923e-06 
       9.399892270729e-05      -1.782308492434e+00      -1.337830733541e+00      -1.337830884949e+00      -1.302064666307e-01      -1.782253067487e+00      -1.032261857331e+00       5.698870979792e-01       5.695532348298e-01       8.011746167037e-06       8.414811921325e-06       8.414833412361e-06       8.414833303816e-06       7.999084604244e-06       8.414521088779e-06 
       1.054685259621e-04      -1.797934490019e+00      -1.350188314224e+00      -1.350188553937e+00      -1.305158266609e-01      -1.797847060129e+00      -1.041570378819e+00       5.698664491037e-01       5.695355504423e-01       9.957237297737e-06       1.059333192184e-05       1.059336594514e-05       1.059336577302e-05       9.937330104755e-06       1.059287306138e-05 
       1.183376324775e-04      -1.817325622759e+00      -1.365737874032e+00      -1.365738252862e+00      -1.309055608315e-01      -1.817187881695e+00      -1.053283318504e+00       5.698428056474e-01       5.695156092529e-01       1.233315757475e-05       1.333579500221e-05       1.333584873259e-05       1.333584845970e-05       1.230192522554e-05       1.333507185974e-05 
       1.327770074781e-04      -1.841317902969e+00      -1.385317159510e+00      -1.385317759428e+00      -1.313959620947e-01      -1.841101214740e+00      -1.068031464503e+00       5.698114622005e-01       5.694888823742e-01       1.520982195135e-05       1.678807437407e-05       1.678815926995e-05       1.678815883731e-05       1.516094982786e-05       1.678693643577e-05 
       1.489782526975e-04      -1.870853912468e+00      -1.409961756433e+00      -1.409962704074e+00      -1.320134160445e-01      -1.870513717222e+00      -1.086594863810e+00       5.697728498583e-01       5.694560102282e-01       1.865399321793e-05       2.113385485402e-05       2.113398886360e-05       2.113398817779e-05       1.857777856597e-05       2.113206754616e-05 
       1.671563488162e-04      -1.907005793053e+00      -1.440987898036e+00      -1.440989387590e+00      -1.327905069782e-01      -1.906473062189e+00      -1.109964668161e+00       5.697231264712e-01       5.694134027857e-01       2.271621811689e-05       2.660419169522e-05       2.660440296206e-05       2.660440187493e-05       2.259787418629e-05       2.660139086440e-05 
       1.875525081255e-04      -1.950902626183e+00      -1.480035047330e+00      -1.480037414797e+00      -1.337689002692e-01      -1.950070695760e+00      -1.139375645617e+00       5.696632217773e-01       5.693622823403e-01       2.741162536274e-05       3.349001665415e-05       3.349034945099e-05       3.349034772794e-05       2.722885090603e-05       3.348564070627e-05 
