# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0
# for k=1.05469e-05 to 239.653 h/Mpc,
# number of wavenumbers equal to 199
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_fld                  6:d_ur                   7:d_tot                  8:phi                    9:psi                   10:t_g                   11:t_b                   12:t_cdm                 13:t_fld                 14:t_ur                  15:t_tot              
       7.466599834007e-05      -2.141089804801e+00      -1.607090962213e+00      -1.607091045822e+00      -1.567628428467e-01      -2.141039371629e+00      -6.095139607994e-01       4.806353689536e-01       4.804988073448e-01       5.508555526348e-06       5.863213516278e-06       5.863218912735e-06       5.863218835552e-06       5.501006084140e-06       5.863103431480e-06 
       8.377662804643e-05      -2.157056010935e+00      -1.619803970903e+00      -1.619804103366e+00      -1.570137604757e-01      -2.156976523682e+00      -6.136550774239e-01       4.806263104815e-01       4.804911065532e-01       6.821891801705e-06       7.381247027357e-06       7.381255568666e-06       7.381255446330e-06       6.810048814805e-06       7.381073439747e-06 
       9.399892270729e-05      -2.176865145283e+00      -1.635825846047e+00      -1.635826055937e+00      -1.573278835446e-01      -2.176740036414e+00      -6.188725486649e-01       4.806088865941e-01       4.804753804820e-01       8.410710521327e-06       9.292172008439e-06       9.292185525325e-06       9.292185331381e-06       8.392180471032e-06       9.291898526922e-06 
       1.054685259621e-04      -2.201300927680e+00      -1.655986337569e+00      -1.655986669825e+00      -1.577241906984e-01      -2.201104387526e+00      -6.254384252352e-01       4.805900055555e-01       4.804586130579e-01       1.031112997561e-05       1.169779421100e-05       1.169781559005e-05       1.169781528262e-05       1.028223807018e-05       1.169736411963e-05 
       1.183376324775e-04      -2.231290982874e+00      -1.681360215649e+00      -1.681360740578e+00      -1.582235979329e-01      -2.230982950467e+00      -6.337025634642e-01       4.805680787070e-01       4.804393110208e-01       1.254909603238e-05       1.472613400083e-05       1.472616773859e-05       1.472616725133e-05       1.250424560641e-05       1.472545898215e-05 
       1.327770074781e-04      -2.267859018887e+00      -1.713305201854e+00      -1.713306032485e+00      -1.588519015546e-01      -2.267377623165e+00      -6.441064836351e-01       4.805393375965e-01       4.804138198975e-01       1.512849583815e-05       1.853824375610e-05       1.853829699918e-05       1.853829622688e-05       1.505925724411e-05       1.853718700119e-05 
       1.489782526975e-04      -2.312050896015e+00      -1.753516027131e+00      -1.753517338702e+00      -1.596430018236e-01      -2.311301367826e+00      -6.572024496425e-01       4.805039390767e-01       4.803824264377e-01       1.801291660322e-05       2.333693327617e-05       2.333701719788e-05       2.333701597386e-05       1.790679220279e-05       2.333528419240e-05 
       1.671563488162e-04      -2.364856744780e+00      -1.804135207468e+00      -1.804137270281e+00      -1.606385100862e-01      -2.363695223806e+00      -6.736877620592e-01       4.804586309550e-01       4.803420272956e-01       2.109608327752e-05       2.937729157682e-05       2.937742364422e-05       2.937742170428e-05       2.093491593523e-05       2.937472836268e-05 
       1.875525081255e-04      -2.427015057868e+00      -1.867846194632e+00      -1.867849464118e+00      -1.618921333608e-01      -2.425225355011e+00      -6.944368383169e-01       4.804039035033e-01       4.802932725483e-01       2.416216446738e-05       3.698052573270e-05       3.698073328383e-05       3.698073020942e-05       2.392031248992e-05       3.697656188614e-05 
       2.104373752675e-04      -2.498765693330e+00      -1.948039945712e+00      -1.948045086383e+00      -1.634699595136e-01      -2.496029041363e+00      -7.205533458948e-01       4.803352710599e-01       4.802318418031e-01       2.682934628864e-05       4.655049280118e-05       4.655081819658e-05       4.655081332439e-05       2.647208465002e-05       4.654440161736e-05 
       2.361146185250e-04      -2.579421816489e+00      -2.048974873724e+00      -2.048982955532e+00      -1.654557188370e-01      -2.575276613580e+00      -7.534237393784e-01       4.802495679968e-01       4.801547222639e-01       2.848463064867e-05       5.859529409701e-05       5.859580287232e-05       5.859579515134e-05       2.796779143597e-05       5.858600809066e-05 
       2.649249593155e-04      -2.666834460028e+00      -2.176008667328e+00      -2.176021348010e+00      -1.679546267696e-01      -2.660631457129e+00      -7.947921892027e-01       4.801424906606e-01       4.800577226564e-01       2.821781621623e-05       7.375389141078e-05       7.375468423669e-05       7.375467200174e-05       2.749102517513e-05       7.373987579708e-05 
       2.972506933572e-04      -2.756725684915e+00      -2.335874485754e+00      -2.335894334033e+00      -1.710996346877e-01      -2.747586681961e+00      -8.468510430322e-01       4.800108113317e-01       4.799376458204e-01       2.478618470355e-05       9.282997150539e-05       9.283120183539e-05       9.283118244840e-05       2.380389974985e-05       9.280908145010e-05 
       3.335207635008e-04      -2.842027444616e+00      -2.537039958174e+00      -2.537070925134e+00      -1.750574744974e-01      -2.828829928431e+00      -9.123569873998e-01       4.798496545338e-01       4.797895105437e-01       1.666438707787e-05       1.168337220416e-04       1.168356214515e-04       1.168355907336e-04       1.541174886895e-05       1.168030711334e-04 
       3.742164515408e-04      -2.912501595681e+00      -2.790148448363e+00      -2.790196572474e+00      -1.800375065356e-01      -2.893931834702e+00      -9.947748581104e-01       4.796527834028e-01       4.796067674841e-01       2.279263025020e-06       1.470344482615e-04       1.470373621475e-04       1.470373134795e-04       8.225331924145e-07       1.469903476523e-04 
       4.198777645321e-04      -2.955171375147e+00      -3.108569905808e+00      -3.108644340693e+00      -1.863031296441e-01      -2.929916060298e+00      -1.098457509602e+00       4.794140548688e-01       4.793826814117e-01      -1.944392498366e-05       1.850268105557e-04       1.850312466592e-04       1.850311695588e-04      -2.087271175828e-05       1.849648776980e-04 
       4.711106003561e-04      -2.956342707950e+00      -3.509094511316e+00      -3.509208894362e+00      -1.941850573870e-01      -2.923511129755e+00      -1.228871680385e+00       4.791262871892e-01       4.791091506563e-01      -4.812827143238e-05       2.328129797323e-04       2.328196712056e-04       2.328195490750e-04      -4.901322990976e-05       2.327285435256e-04 
       5.285947876168e-04      -2.906044420405e+00      -4.012795592253e+00      -4.012970332051e+00      -2.040983624059e-01      -2.865897710219e+00      -1.392879647427e+00       4.787811355923e-01       4.787766048331e-01      -8.068208355727e-05       2.929053094708e-04       2.929152940203e-04       2.929151005838e-04      -8.010603518944e-05       2.927942014570e-04 
       5.930931065539e-04      -2.805022202168e+00      -4.646113932585e+00      -4.646378100390e+00      -2.165650631291e-01      -2.759964989041e+00      -1.599093663928e+00       4.783717980431e-01       4.783768698452e-01      -1.103321915040e-04       3.684564655719e-04       3.684711740379e-04       3.684708677082e-04      -1.069672168169e-04       3.683160732360e-04 
       6.654614106728e-04      -2.672129133038e+00      -5.442192520557e+00      -5.442588062732e+00      -2.322386811620e-01      -2.627597136050e+00      -1.858310639992e+00       4.778875268272e-01       4.778980397277e-01      -1.274078957467e-04       4.634165091212e-04       4.634378653650e-04       4.634373803397e-04      -1.198239431292e-04       4.632464948162e-04 
       7.466599834007e-04      -2.546194975164e+00      -6.442557675742e+00      -6.443142475640e+00      -2.519393532078e-01      -2.510535478245e+00      -2.184060714010e+00       4.773173652125e-01       4.773287587745e-01      -1.239352527608e-04       5.827347051651e-04       5.827652182586e-04       5.827644504516e-04      -1.114925351412e-04       5.825361019776e-04 
       8.377662804643e-04      -2.472728056593e+00      -7.699191569144e+00      -7.700043582997e+00      -2.766942778660e-01      -2.454722175697e+00      -2.593280772082e+00       4.766471493441e-01       4.766557640313e-01      -1.026250482875e-04       7.326058387609e-04       7.326486870868e-04       7.326474719134e-04      -8.696302024018e-05       7.323770967727e-04 
       9.399892270729e-04      -2.470648512236e+00      -9.277098731624e+00      -9.278320295130e+00      -3.077886436915e-01      -2.473959561148e+00      -3.107147228567e+00       4.758584907523e-01       4.758629448304e-01      -8.449285685641e-05       9.207763909317e-04       9.208354916592e-04       9.208335689781e-04      -7.072738093199e-05       9.205069035641e-04 
       1.054685259621e-03      -2.497655817787e+00      -1.125750222151e+01      -1.125921850461e+01      -3.468290382219e-01      -2.514601695553e+00      -3.752112250629e+00       4.749296251233e-01       4.749312626266e-01      -9.961488291221e-05       1.156924787504e-03       1.157004826395e-03       1.157001785214e-03      -9.497529884608e-05       1.156591559419e-03 
