        0.301697E-04        0.714932E-01        0.240988E-15
        0.303439E-04        0.719059E-01        0.246602E-15
        0.305191E-04        0.723210E-01        0.252347E-15
        0.306953E-04        0.727385E-01        0.258225E-15
        0.308725E-04        0.731585E-01        0.264241E-15
        0.310507E-04        0.735808E-01        0.270396E-15
        0.312300E-04        0.740056E-01        0.276695E-15
        0.314103E-04        0.744328E-01        0.283140E-15
        0.315916E-04        0.748625E-01        0.289735E-15
        0.317740E-04        0.752947E-01        0.296484E-15
        0.319574E-04        0.757294E-01        0.303390E-15
        0.321419E-04        0.761666E-01        0.310456E-15
        0.323275E-04        0.766063E-01        0.317687E-15
        0.325141E-04        0.770485E-01        0.325087E-15
        0.327018E-04        0.774933E-01        0.332658E-15
        0.328906E-04        0.779407E-01        0.340406E-15
        0.330805E-04        0.783906E-01        0.348334E-15
        0.332714E-04        0.788432E-01        0.356447E-15
        0.334635E-04        0.792983E-01        0.364748E-15
        0.336567E-04        0.797561E-01        0.373242E-15
        0.338510E-04        0.802165E-01        0.381934E-15
        0.340464E-04        0.806796E-01        0.390828E-15
        0.342430E-04        0.811454E-01        0.399929E-15
        0.344407E-04        0.816138E-01        0.409242E-15
        0.346395E-04        0.820850E-01        0.418772E-15
        0.348395E-04        0.825589E-01        0.428523E-15
        0.350406E-04        0.830355E-01        0.438500E-15
        0.352429E-04        0.835148E-01        0.448710E-15
        0.354464E-04        0.839970E-01        0.459158E-15
        0.356510E-04        0.844819E-01        0.469848E-15
        0.358568E-04        0.849696E-01        0.480787E-15
        0.360638E-04        0.854601E-01        0.491980E-15
        0.362720E-04        0.859535E-01        0.503433E-15
        0.364814E-04        0.864497E-01        0.515153E-15
        0.366920E-04        0.869487E-01        0.527145E-15
        0.369038E-04        0.874507E-01        0.539416E-15
        0.371169E-04        0.879555E-01        0.551972E-15
        0.373312E-04        0.884633E-01        0.564820E-15
        0.375467E-04        0.889740E-01        0.577967E-15
        0.377634E-04        0.894876E-01        0.591418E-15
        0.379814E-04        0.900043E-01        0.605183E-15
        0.382007E-04        0.905238E-01        0.619267E-15
        0.384213E-04        0.910464E-01        0.633678E-15
        0.386431E-04        0.915720E-01        0.648425E-15
        0.388662E-04        0.921007E-01        0.663513E-15
        0.390905E-04        0.926324E-01        0.678952E-15
        0.393162E-04        0.931671E-01        0.694750E-15
        0.395432E-04        0.937050E-01        0.710914E-15
        0.397715E-04        0.942459E-01        0.727453E-15
